sgRNA,Gene,Snu-1_clone_114_D=0,Snu-1_clone_114_D=10
ZNF497_E3_1158.94,ZNF497,728,1270
ZNF500_E6_330.20,ZNF500,941,2000
ZNF500_E6_330.21,ZNF500,640,952
ZNF500_E6_330.36,ZNF500,1165,1820
ZNF500_E6_330.37,ZNF500,1200,1021
ZNF500_E6_330.38,ZNF500,1206,1365
ZNF500_E6_330.45,ZNF500,735,846
ZNF500_E6_69.6,ZNF500,729,1246
ZNF501_E3_582.10,ZNF501,1075,1311
ZNF501_E3_582.25,ZNF501,1148,900
ZNF501_E3_582.27,ZNF501,1355,1291
ZNF501_E3_582.28,ZNF501,872,944
ZNF501_E3_582.33,ZNF501,675,718
ZNF501_E3_582.35,ZNF501,728,848
ZNF502_E5_1161.13,ZNF502,1171,1787
ZNF502_E5_1161.46,ZNF502,1524,1176
ZNF502_E5_1161.47,ZNF502,954,2050
ZNF502_E5_1161.56,ZNF502,724,1187
ZNF502_E5_1161.80,ZNF502,1541,2304
ZNF502_E5_1161.84,ZNF502,1295,2144
ZNF503_E2_183.21,ZNF503,275,366
ZNF503_E2_183.36,ZNF503,659,918
ZNF503_E2_183.37,ZNF503,457,539
ZNF503_E2_183.44,ZNF503,260,174
ZNF503_E2_183.45,ZNF503,593,434
ZNF503_E2_183.6,ZNF503,597,935
ZNF506_E4_579.21,ZNF506,1231,1426
ZNF506_E4_579.22,ZNF506,2686,2964
ZNF506_E4_579.37,ZNF506,308,444
ZNF506_E4_579.38,ZNF506,399,870
ZNF506_E4_579.44,ZNF506,1547,1987
ZNF507_E3_81.0,ZNF507,994,1681
ZNF507_E3_81.1,ZNF507,357,281
ZNF507_E4_118.5,ZNF507,172,63
ZNF507_E5_115.2,ZNF507,2024,1510
ZNF507_E5_115.3,ZNF507,1115,974
ZNF507_E5_115.4,ZNF507,1009,1666
ZNF510_E6_1272.100,ZNF510,679,348
ZNF510_E6_1272.101,ZNF510,1127,1193
ZNF510_E6_1272.20,ZNF510,997,785
ZNF510_E6_1272.27,ZNF510,656,641
ZNF510_E6_1272.74,ZNF510,597,379
ZNF510_E6_1272.77,ZNF510,960,1554
ZNF512B_E12_171.10,ZNF512B,820,601
ZNF512B_E12_171.12,ZNF512B,403,400
ZNF512B_E12_171.13,ZNF512B,190,222
ZNF512B_E12_171.4,ZNF512B,1315,1015
ZNF512B_E12_171.8,ZNF512B,1784,1755
ZNF512B_E12_171.9,ZNF512B,1168,1977
ZNF513_E3_310.58,ZNF513,413,396
ZNF513_E3_310.59,ZNF513,435,454
ZNF513_E3_310.7,ZNF513,438,272
ZNF513_E4_644.58,ZNF513,2292,1911
ZNF513_E4_644.67,ZNF513,1444,839
ZNF513_E4_644.80,ZNF513,368,134
ZNF514_E5_498.0,ZNF514,1001,1094
ZNF514_E5_498.27,ZNF514,222,180
ZNF514_E5_498.37,ZNF514,721,1047
ZNF514_E5_498.45,ZNF514,1390,1066
ZNF514_E5_498.6,ZNF514,1607,2379
ZNF514_E5_498.9,ZNF514,1298,2186
ZNF516_E3_1711.146,ZNF516,254,391
ZNF516_E3_1711.250,ZNF516,263,776
ZNF516_E3_1711.327,ZNF516,632,1254
ZNF516_E4_1449.34,ZNF516,743,965
ZNF516_E4_1449.35,ZNF516,1171,1475
ZNF516_E5_104.2,ZNF516,1928,4219
ZNF517_E5_891.132,ZNF517,508,213
ZNF517_E5_891.145,ZNF517,610,1022
ZNF517_E5_891.23,ZNF517,174,200
ZNF517_E5_891.68,ZNF517,1539,673
ZNF517_E5_891.86,ZNF517,591,241
ZNF517_E5_891.98,ZNF517,293,343
ZNF519_E3_1131.2,ZNF519,860,1454
ZNF519_E3_1131.46,ZNF519,890,1099
ZNF519_E3_1131.55,ZNF519,1433,2650
ZNF519_E3_1131.61,ZNF519,1274,1879
ZNF519_E3_1131.69,ZNF519,922,776
ZNF519_E3_1131.9,ZNF519,2318,2255
ZNF521_E4_276.14,ZNF521,157,145
ZNF521_E4_276.15,ZNF521,889,1429
ZNF521_E4_276.3,ZNF521,1165,1720
ZNF521_E4_276.4,ZNF521,1529,2158
ZNF521_E4_276.5,ZNF521,2324,3324
ZNF521_E4_276.7,ZNF521,1407,1664
ZNF524_E2_243.12,ZNF524,1362,1735
ZNF524_E2_243.13,ZNF524,1002,925
ZNF524_E2_243.16,ZNF524,535,812
ZNF524_E2_243.21,ZNF524,146,435
ZNF524_E2_243.25,ZNF524,370,284
ZNF524_E2_243.38,ZNF524,1075,1131
ZNF526_E3_963.113,ZNF526,271,194
ZNF526_E3_963.114,ZNF526,112,120
ZNF526_E3_963.118,ZNF526,362,376
ZNF526_E3_963.44,ZNF526,1033,1233
ZNF526_E3_963.6,ZNF526,641,999
ZNF526_E3_963.98,ZNF526,1220,866
ZNF527_E5_831.4,ZNF527,1693,3660
ZNF527_E5_831.41,ZNF527,2420,3546
ZNF527_E5_831.51,ZNF527,517,604
ZNF527_E5_831.56,ZNF527,1233,2371
ZNF527_E5_831.65,ZNF527,1795,3675
ZNF527_E5_831.66,ZNF527,1218,3219
ZNF528_E7_1308.28,ZNF528,1557,2416
ZNF528_E7_1308.37,ZNF528,649,690
ZNF528_E7_1308.42,ZNF528,1530,2120
ZNF528_E7_1308.66,ZNF528,1209,1902
ZNF528_E7_1308.78,ZNF528,635,1604
ZNF528_E7_1308.84,ZNF528,1137,1626
ZNF529_E6_1119.29,ZNF529,2968,3916
ZNF529_E6_1119.49,ZNF529,678,1611
ZNF529_E6_1119.55,ZNF529,1465,1720
ZNF529_E6_1119.61,ZNF529,1813,2360
ZNF529_E6_1119.77,ZNF529,2653,2572
ZNF529_E6_1119.83,ZNF529,1067,1747
ZNF530_E3_1005.10,ZNF530,1490,1928
ZNF530_E3_1005.13,ZNF530,1580,2106
ZNF530_E3_1005.58,ZNF530,2185,3198
ZNF530_E3_1005.59,ZNF530,1275,2105
ZNF530_E3_1005.66,ZNF530,845,1132
ZNF530_E3_1005.83,ZNF530,618,1413
ZNF532_E10_148.11,ZNF532,743,517
ZNF532_E11_447.25,ZNF532,799,1152
ZNF532_E11_447.26,ZNF532,1867,2023
ZNF532_E11_447.27,ZNF532,876,473
ZNF532_E5_179.5,ZNF532,1964,1851
ZNF532_E6_177.12,ZNF532,666,733
ZNF532_E9_113.1,ZNF532,944,286
ZNF532_E9_113.6,ZNF532,524,505
ZNF534_E4_1170.49,ZNF534,973,1593
ZNF534_E4_1170.63,ZNF534,1350,1981
ZNF534_E4_1170.65,ZNF534,1607,2679
ZNF534_E4_1170.67,ZNF534,1778,2833
ZNF534_E4_1170.68,ZNF534,532,978
ZNF534_E4_1170.83,ZNF534,371,487
ZNF536_E2_1738.281,ZNF536,623,608
ZNF536_E2_1738.283,ZNF536,1236,2255
ZNF536_E2_1738.30,ZNF536,984,1254
ZNF536_E2_1738.44,ZNF536,491,431
ZNF536_E2_1738.45,ZNF536,430,570
ZNF536_E2_1738.60,ZNF536,417,704
ZNF536_E4_38.0,ZNF536,2067,3173
ZNF540_E5_1251.35,ZNF540,972,1003
ZNF540_E5_1251.41,ZNF540,1038,1075
ZNF540_E5_1251.46,ZNF540,322,298
ZNF540_E5_1251.47,ZNF540,224,235
ZNF540_E5_1251.67,ZNF540,2065,3221
ZNF540_E5_1251.69,ZNF540,1338,1424
ZNF541_E12_78.1,ZNF541,1811,1388
ZNF541_E12_78.2,ZNF541,1196,1148
ZNF541_E12_78.3,ZNF541,1848,1138
ZNF541_E13_54.0,ZNF541,1573,2780
ZNF541_E13_54.1,ZNF541,1319,1295
ZNF541_E2_78.0,ZNF541,1368,1723
ZNF541_E2_78.3,ZNF541,1245,2071
ZNF543_E4_1020.104,ZNF543,631,890
ZNF543_E4_1020.105,ZNF543,500,578
ZNF543_E4_1020.26,ZNF543,1103,1417
ZNF543_E4_1020.36,ZNF543,389,633
ZNF543_E4_1020.69,ZNF543,329,274
ZNF543_E4_1020.70,ZNF543,1085,1547
ZNF544_E7_1068.24,ZNF544,1365,1188
ZNF544_E7_1068.27,ZNF544,740,789
ZNF544_E7_1068.42,ZNF544,1093,1521
ZNF544_E7_1068.56,ZNF544,721,960
ZNF544_E7_1068.61,ZNF544,971,1202
ZNF544_E7_1068.65,ZNF544,517,678
ZNF546_E7_1833.116,ZNF546,1369,2040
ZNF546_E7_1833.133,ZNF546,2060,3279
ZNF546_E7_1833.138,ZNF546,1316,1589
ZNF546_E7_1833.147,ZNF546,755,673
ZNF546_E7_1833.6,ZNF546,810,1268
ZNF546_E7_1833.93,ZNF546,1340,2287
ZNF547_E4_495.10,ZNF547,2383,3286
ZNF547_E4_495.16,ZNF547,1829,2638
ZNF547_E4_495.4,ZNF547,1078,1086
ZNF547_E4_495.43,ZNF547,1139,1590
ZNF547_E4_495.44,ZNF547,1005,1395
ZNF547_E4_495.9,ZNF547,1456,2231
ZNF548_E4_834.13,ZNF548,436,565
ZNF548_E4_834.34,ZNF548,1444,1555
ZNF548_E4_834.46,ZNF548,1195,1962
ZNF548_E4_834.50,ZNF548,789,1050
ZNF548_E4_834.71,ZNF548,1818,1950
ZNF548_E4_834.72,ZNF548,1,1
ZNF549_E4_1143.1,ZNF549,148,80
ZNF549_E4_1143.10,ZNF549,1794,2848
ZNF549_E4_1143.3,ZNF549,790,1202
ZNF549_E4_1143.7,ZNF549,889,1670
ZNF549_E4_1143.72,ZNF549,1079,1023
ZNF549_E4_1143.82,ZNF549,523,587
ZNF550_E4_660.3,ZNF550,456,1144
ZNF550_E4_660.4,ZNF550,474,529
ZNF550_E4_660.48,ZNF550,603,991
ZNF550_E4_660.68,ZNF550,451,284
ZNF550_E4_660.69,ZNF550,296,181
ZNF550_E4_660.77,ZNF550,767,891
ZNF551_E3_1038.10,ZNF551,566,1101
ZNF551_E3_1038.29,ZNF551,505,1258
ZNF551_E3_1038.59,ZNF551,1548,1879
ZNF551_E3_1038.64,ZNF551,1010,1762
ZNF551_E3_1038.67,ZNF551,1252,1896
ZNF551_E3_1038.81,ZNF551,746,930
ZNF552_E3_243.11,ZNF552,2029,2582
ZNF552_E3_243.12,ZNF552,658,535
ZNF552_E3_243.13,ZNF552,659,304
ZNF552_E3_243.16,ZNF552,1646,2117
ZNF552_E3_243.17,ZNF552,1153,1018
ZNF552_E3_243.18,ZNF552,3764,5585
ZNF554_E5_498.44,ZNF554,548,372
ZNF554_E5_498.45,ZNF554,685,1065
ZNF554_E5_498.57,ZNF554,797,1150
ZNF554_E5_498.59,ZNF554,1303,901
ZNF554_E5_498.61,ZNF554,433,595
ZNF554_E5_498.64,ZNF554,1582,1991
ZNF555_E4_1170.103,ZNF555,1142,1247
ZNF555_E4_1170.104,ZNF555,935,996
ZNF555_E4_1170.105,ZNF555,536,493
ZNF555_E4_1170.4,ZNF555,1483,2242
ZNF555_E4_1170.74,ZNF555,2323,2067
ZNF555_E4_1170.98,ZNF555,1571,2630
ZNF556_E4_492.16,ZNF556,763,761
ZNF556_E4_492.20,ZNF556,723,1178
ZNF556_E4_492.21,ZNF556,1284,1823
ZNF556_E4_492.22,ZNF556,1350,2394
ZNF556_E4_492.39,ZNF556,1083,1710
ZNF556_E4_492.44,ZNF556,772,1546
ZNF557_E8_666.16,ZNF557,772,1139
ZNF557_E8_666.21,ZNF557,979,1699
ZNF557_E8_666.25,ZNF557,1359,1993
ZNF557_E8_666.26,ZNF557,2367,2710
ZNF557_E8_666.51,ZNF557,1715,1757
ZNF557_E8_666.53,ZNF557,1140,1069
ZNF558_E10_666.12,ZNF558,981,1106
ZNF558_E10_666.22,ZNF558,1122,1566
ZNF558_E10_666.41,ZNF558,1045,2304
ZNF558_E10_666.46,ZNF558,818,880
ZNF558_E10_666.48,ZNF558,1164,2011
ZNF558_E10_666.49,ZNF558,1375,2216
ZNF559_E6_1170.40,ZNF559,1895,4117
ZNF559_E6_1170.51,ZNF559,1199,1840
ZNF559_E6_1170.54,ZNF559,1498,2339
ZNF559_E6_1170.58,ZNF559,764,2670
ZNF559_E6_1170.59,ZNF559,875,1004
ZNF559_E6_1170.65,ZNF559,1548,2452
ZNF560_E10_1560.15,ZNF560,352,859
ZNF560_E10_1560.40,ZNF560,1589,3118
ZNF560_E10_1560.69,ZNF560,1323,1261
ZNF560_E10_1560.71,ZNF560,555,855
ZNF560_E10_1560.94,ZNF560,775,1145
ZNF560_E10_1560.95,ZNF560,326,581
ZNF561_E6_897.4,ZNF561,2810,5274
ZNF561_E6_897.41,ZNF561,1624,2318
ZNF561_E6_897.42,ZNF561,557,831
ZNF561_E6_897.46,ZNF561,2599,4473
ZNF561_E6_897.54,ZNF561,1585,2549
ZNF561_E6_897.55,ZNF561,989,1604
ZNF562_E6_726.0,ZNF562,604,716
ZNF562_E6_726.16,ZNF562,914,1691
ZNF562_E6_726.17,ZNF562,886,1082
ZNF562_E6_726.34,ZNF562,1609,1957
ZNF562_E6_726.43,ZNF562,1635,1815
ZNF562_E6_726.51,ZNF562,1538,2959
ZNF563_E4_579.26,ZNF563,1716,2574
ZNF563_E4_579.27,ZNF563,778,991
ZNF563_E4_579.32,ZNF563,1239,1914
ZNF563_E4_579.38,ZNF563,976,1495
ZNF563_E4_579.39,ZNF563,842,958
ZNF563_E4_579.42,ZNF563,1625,2111
ZNF564_E4_1317.102,ZNF564,677,1070
ZNF564_E4_1317.109,ZNF564,913,1255
ZNF564_E4_1317.111,ZNF564,1430,1899
ZNF564_E4_1317.122,ZNF564,1634,2004
ZNF564_E4_1317.70,ZNF564,1263,2805
ZNF564_E4_1317.86,ZNF564,1006,1469
ZNF565_E5_990.60,ZNF565,980,699
ZNF565_E5_990.62,ZNF565,1552,1824
ZNF565_E5_990.71,ZNF565,1894,1205
ZNF565_E5_990.82,ZNF565,790,1810
ZNF565_E5_990.84,ZNF565,2611,1887
ZNF565_E5_990.90,ZNF565,1253,996
ZNF566_E5_570.15,ZNF566,2005,2446
ZNF566_E5_570.24,ZNF566,811,1262
ZNF566_E5_570.39,ZNF566,1323,2840
ZNF566_E5_570.41,ZNF566,840,1418
ZNF566_E5_570.48,ZNF566,1325,2062
ZNF566_E5_570.50,ZNF566,1540,1779
ZNF567_E6_1281.115,ZNF567,1715,1622
ZNF567_E6_1281.4,ZNF567,2557,3406
ZNF567_E6_1281.69,ZNF567,703,1105
ZNF567_E6_1281.74,ZNF567,2577,3282
ZNF567_E6_1281.79,ZNF567,561,550
ZNF567_E6_1281.98,ZNF567,721,1866
ZNF568_E7_1170.36,ZNF568,1,1
ZNF568_E7_1170.57,ZNF568,775,826
ZNF568_E7_1170.71,ZNF568,1335,1136
ZNF568_E7_1170.72,ZNF568,1919,2324
ZNF569_E6_1494.105,ZNF569,780,781
ZNF569_E6_1494.43,ZNF569,2237,3210
ZNF569_E6_1494.45,ZNF569,1352,2057
ZNF569_E6_1494.50,ZNF569,353,311
ZNF569_E6_1494.56,ZNF569,1359,2437
ZNF569_E6_1494.58,ZNF569,1889,3679
ZNF57_E4_1227.110,ZNF57,1041,1076
ZNF57_E4_1227.12,ZNF57,1073,2084
ZNF57_E4_1227.13,ZNF57,1327,1816
ZNF57_E4_1227.65,ZNF57,1557,1619
ZNF57_E4_1227.68,ZNF57,326,778
ZNF57_E4_1227.95,ZNF57,1,1
ZNF570_E6_834.42,ZNF570,1509,2548
ZNF570_E6_834.47,ZNF570,558,549
ZNF570_E6_834.55,ZNF570,674,1187
ZNF570_E6_834.64,ZNF570,960,1426
ZNF570_E6_834.67,ZNF570,463,1399
ZNF570_E6_834.68,ZNF570,1850,3311
ZNF571_E5_1221.104,ZNF571,1138,1292
ZNF571_E5_1221.25,ZNF571,1410,2496
ZNF571_E5_1221.3,ZNF571,1666,1617
ZNF571_E5_1221.4,ZNF571,1051,1206
ZNF571_E5_1221.73,ZNF571,1734,2432
ZNF571_E5_1221.85,ZNF571,1207,2356
ZNF572_E3_1077.12,ZNF572,1178,1924
ZNF572_E3_1077.38,ZNF572,841,932
ZNF572_E3_1077.39,ZNF572,1981,1294
ZNF572_E3_1077.41,ZNF572,744,546
ZNF572_E3_1077.51,ZNF572,740,1556
ZNF572_E3_1077.73,ZNF572,868,764
ZNF573_E8_1155.28,ZNF573,1978,2382
ZNF573_E8_1155.41,ZNF573,1811,2894
ZNF573_E8_1155.60,ZNF573,1192,1746
ZNF573_E8_1155.69,ZNF573,712,1157
ZNF573_E8_1155.78,ZNF573,1413,1390
ZNF573_E8_1155.81,ZNF573,1755,2768
ZNF574_E2_1602.16,ZNF574,1088,1312
ZNF574_E2_1602.17,ZNF574,1313,482
ZNF574_E2_1602.170,ZNF574,1028,573
ZNF574_E2_1602.18,ZNF574,1793,198
ZNF574_E2_1602.200,ZNF574,789,829
ZNF574_E2_1602.35,ZNF574,1260,2170
ZNF575_E4_504.0,ZNF575,1380,1961
ZNF575_E4_504.119,ZNF575,672,936
ZNF575_E4_504.123,ZNF575,799,1450
ZNF575_E4_504.36,ZNF575,7,9
ZNF575_E4_504.37,ZNF575,420,332
ZNF575_E4_504.38,ZNF575,778,672
ZNF576_E3_69.1,ZNF576,1099,701
ZNF576_E3_69.2,ZNF576,941,997
ZNF576_E3_69.5,ZNF576,1381,1285
ZNF576_E3_69.6,ZNF576,415,442
ZNF576_E3_69.7,ZNF576,2058,2710
ZNF576_E3_69.8,ZNF576,1567,1070
ZNF577_E7_657.13,ZNF577,1106,1492
ZNF577_E7_657.14,ZNF577,1350,1577
ZNF577_E7_657.32,ZNF577,1098,2992
ZNF577_E7_657.41,ZNF577,533,654
ZNF577_E7_657.42,ZNF577,1118,1133
ZNF577_E7_657.43,ZNF577,275,1327
ZNF579_E2_1257.177,ZNF579,493,462
ZNF579_E2_1257.205,ZNF579,660,701
ZNF579_E2_1257.233,ZNF579,415,372
ZNF579_E2_1257.237,ZNF579,316,329
ZNF579_E2_1257.238,ZNF579,650,633
ZNF579_E2_1257.89,ZNF579,922,484
ZNF580_E1_237.1,ZNF580,690,559
ZNF580_E1_237.26,ZNF580,172,227
ZNF580_E1_237.27,ZNF580,634,540
ZNF580_E1_237.34,ZNF580,1120,816
ZNF580_E1_237.35,ZNF580,630,269
ZNF580_E1_237.41,ZNF580,478,291
ZNF581_E2_246.17,ZNF581,609,638
ZNF581_E2_246.31,ZNF581,1406,1231
ZNF581_E2_246.42,ZNF581,2122,2149
ZNF581_E2_246.46,ZNF581,1373,1619
ZNF581_E2_246.47,ZNF581,600,467
ZNF581_E2_246.5,ZNF581,695,1088
ZNF582_E5_663.32,ZNF582,1470,1827
ZNF582_E5_663.39,ZNF582,1064,1684
ZNF582_E5_663.43,ZNF582,1460,1328
ZNF582_E5_663.47,ZNF582,1937,2697
ZNF582_E5_663.50,ZNF582,1530,1553
ZNF582_E5_663.53,ZNF582,1716,4026
ZNF583_E5_1056.16,ZNF583,576,750
ZNF583_E5_1056.59,ZNF583,1122,1883
ZNF583_E5_1056.60,ZNF583,1024,1735
ZNF583_E5_1056.65,ZNF583,644,871
ZNF583_E5_1056.71,ZNF583,313,697
ZNF583_E5_1056.75,ZNF583,674,594
ZNF584_E4_495.17,ZNF584,491,480
ZNF584_E4_495.25,ZNF584,1610,886
ZNF584_E4_495.34,ZNF584,355,145
ZNF584_E4_495.48,ZNF584,458,404
ZNF584_E4_495.49,ZNF584,859,376
ZNF584_E4_495.7,ZNF584,1105,745
ZNF585A_E5_1755.10,ZNF585A,631,1098
ZNF585A_E5_1755.117,ZNF585A,1071,1387
ZNF585A_E5_1755.118,ZNF585A,806,1350
ZNF585A_E5_1755.127,ZNF585A,979,1909
ZNF585A_E5_1755.136,ZNF585A,2015,2764
ZNF585A_E5_1755.56,ZNF585A,1,1
ZNF585B_E5_1839.124,ZNF585B,2489,2997
ZNF585B_E5_1839.141,ZNF585B,2315,1828
ZNF585B_E5_1839.15,ZNF585B,786,1173
ZNF585B_E5_1839.33,ZNF585B,992,1458
ZNF585B_E5_1839.62,ZNF585B,1,1
ZNF585B_E5_1839.84,ZNF585B,1330,2372
ZNF586_E3_495.10,ZNF586,532,1141
ZNF586_E3_495.16,ZNF586,694,928
ZNF586_E3_495.31,ZNF586,848,1078
ZNF586_E3_495.32,ZNF586,710,1160
ZNF586_E3_495.35,ZNF586,992,1748
ZNF586_E3_495.6,ZNF586,957,1429
ZNF587_E3_567.30,ZNF587,2672,2719
ZNF587_E3_567.40,ZNF587,2225,2738
ZNF587_E3_567.55,ZNF587,818,1075
ZNF587_E3_567.56,ZNF587,514,762
ZNF587_E3_567.8,ZNF587,1937,3233
ZNF587_E3_567.9,ZNF587,2060,2259
ZNF589_E4_318.10,ZNF589,812,1074
ZNF589_E4_318.11,ZNF589,1574,1525
ZNF589_E4_318.13,ZNF589,481,499
ZNF589_E4_318.22,ZNF589,1774,2076
ZNF589_E4_318.26,ZNF589,429,366
ZNF589_E4_318.8,ZNF589,907,628
ZNF592_E5_179.22,ZNF592,884,1070
ZNF592_E5_179.24,ZNF592,642,1172
ZNF592_E6_177.18,ZNF592,305,654
ZNF592_E7_160.6,ZNF592,1008,1134
ZNF592_E8_288.28,ZNF592,325,256
ZNF592_E8_288.57,ZNF592,857,1537
ZNF592_E9_84.0,ZNF592,854,2161
ZNF592_E9_84.1,ZNF592,423,1125
ZNF593_E1_200.0,ZNF593,728,566
ZNF593_E1_200.23,ZNF593,500,561
ZNF593_E1_200.24,ZNF593,389,485
ZNF593_E1_200.25,ZNF593,216,328
ZNF593_E1_200.26,ZNF593,297,218
ZNF593_E2_63.1,ZNF593,733,763
ZNF594_E2_2052.126,ZNF594,143,193
ZNF594_E2_2052.136,ZNF594,1074,1641
ZNF594_E2_2052.142,ZNF594,523,741
ZNF594_E2_2052.185,ZNF594,1902,1385
ZNF594_E2_2052.198,ZNF594,1582,2215
ZNF594_E2_2052.199,ZNF594,1219,1332
ZNF596_E6_906.3,ZNF596,1131,595
ZNF596_E6_906.4,ZNF596,1113,370
ZNF596_E6_906.40,ZNF596,1834,2228
ZNF596_E6_906.42,ZNF596,921,862
ZNF596_E6_906.56,ZNF596,1467,1930
ZNF596_E6_906.60,ZNF596,1018,601
ZNF597_E4_630.15,ZNF597,1453,1651
ZNF597_E4_630.32,ZNF597,908,1229
ZNF597_E4_630.34,ZNF597,612,925
ZNF597_E4_630.35,ZNF597,561,558
ZNF597_E4_630.45,ZNF597,506,1470
ZNF597_E4_630.51,ZNF597,1132,1053
ZNF599_E4_993.23,ZNF599,1635,1860
ZNF599_E4_993.40,ZNF599,937,1334
ZNF599_E4_993.70,ZNF599,765,1314
ZNF599_E4_993.83,ZNF599,996,2777
ZNF599_E4_993.94,ZNF599,955,1301
ZNF599_E4_993.95,ZNF599,1044,1325
ZNF600_E3_1785.112,ZNF600,1362,146
ZNF600_E3_1785.134,ZNF600,1542,2464
ZNF600_E3_1785.45,ZNF600,890,1326
ZNF600_E3_1785.72,ZNF600,1431,1974
ZNF600_E3_1785.81,ZNF600,846,1273
ZNF600_E3_1785.84,ZNF600,867,933
ZNF606_E7_1176.2,ZNF606,877,1336
ZNF606_E7_1176.56,ZNF606,553,927
ZNF606_E7_1176.6,ZNF606,1605,2706
ZNF606_E7_1176.65,ZNF606,934,961
ZNF606_E7_1176.91,ZNF606,957,1603
ZNF606_E7_1176.92,ZNF606,885,580
ZNF607_E5_1227.10,ZNF607,728,597
ZNF607_E5_1227.109,ZNF607,1409,1694
ZNF607_E5_1227.23,ZNF607,2134,2784
ZNF607_E5_1227.24,ZNF607,983,984
ZNF607_E5_1227.79,ZNF607,755,1060
ZNF607_E5_1227.81,ZNF607,639,887
ZNF610_E6_735.18,ZNF610,1492,2454
ZNF610_E6_735.19,ZNF610,1397,1867
ZNF610_E6_735.20,ZNF610,1438,1807
ZNF610_E6_735.27,ZNF610,1871,2654
ZNF610_E6_735.28,ZNF610,621,988
ZNF610_E6_735.29,ZNF610,565,623
ZNF611_E7_1329.14,ZNF611,1154,1618
ZNF611_E7_1329.30,ZNF611,521,1486
ZNF611_E7_1329.38,ZNF611,478,485
ZNF611_E7_1329.48,ZNF611,1066,1636
ZNF611_E7_1329.58,ZNF611,1021,1718
ZNF611_E7_1329.81,ZNF611,353,498
ZNF613_E6_981.24,ZNF613,856,1117
ZNF613_E6_981.33,ZNF613,1694,2380
ZNF613_E6_981.47,ZNF613,889,978
ZNF613_E6_981.65,ZNF613,1201,1769
ZNF613_E6_981.66,ZNF613,1965,2442
ZNF613_E6_981.87,ZNF613,1245,1829
ZNF614_E5_666.11,ZNF614,1187,1417
ZNF614_E5_666.20,ZNF614,1062,2786
ZNF614_E5_666.29,ZNF614,1275,1270
ZNF614_E5_666.30,ZNF614,1348,1298
ZNF614_E5_666.37,ZNF614,1132,1892
ZNF614_E5_666.43,ZNF614,785,1563
ZNF615_E7_1578.33,ZNF615,783,1058
ZNF615_E7_1578.41,ZNF615,1193,1821
ZNF615_E7_1578.42,ZNF615,1173,1836
ZNF615_E7_1578.88,ZNF615,853,1009
ZNF615_E7_1578.91,ZNF615,2187,2376
ZNF615_E7_1578.96,ZNF615,1141,2409
ZNF616_E4_1668.101,ZNF616,1,1
ZNF616_E4_1668.117,ZNF616,1,1
ZNF616_E4_1668.118,ZNF616,1645,1257
ZNF616_E4_1668.35,ZNF616,845,1318
ZNF616_E4_1668.44,ZNF616,1269,2095
ZNF616_E4_1668.76,ZNF616,1430,1671
ZNF619_E6_732.28,ZNF619,1135,1230
ZNF619_E6_732.53,ZNF619,526,471
ZNF619_E6_732.56,ZNF619,970,613
ZNF619_E6_732.57,ZNF619,835,1000
ZNF619_E6_732.58,ZNF619,960,939
ZNF619_E6_732.63,ZNF619,910,1943
ZNF620_E5_570.16,ZNF620,1891,2119
ZNF620_E5_570.29,ZNF620,1064,991
ZNF620_E5_570.30,ZNF620,809,891
ZNF620_E5_570.31,ZNF620,2065,2732
ZNF620_E5_570.34,ZNF620,1317,967
ZNF620_E5_570.37,ZNF620,862,879
ZNF621_E5_162.11,ZNF621,1262,1063
ZNF621_E5_162.2,ZNF621,941,1239
ZNF621_E5_162.3,ZNF621,849,2796
ZNF621_E5_162.4,ZNF621,1587,1657
ZNF621_E5_162.6,ZNF621,1681,2169
ZNF621_E5_162.8,ZNF621,1,1
ZNF621_E5_492.16,ZNF621,817,1161
ZNF623_E1_1116.1,ZNF623,1247,2536
ZNF623_E1_1116.111,ZNF623,996,1493
ZNF623_E1_1116.3,ZNF623,1164,2705
ZNF623_E1_1116.4,ZNF623,728,929
ZNF623_E1_1116.5,ZNF623,651,870
ZNF623_E1_1116.7,ZNF623,1191,645
ZNF624_E6_1671.116,ZNF624,893,868
ZNF624_E6_1671.131,ZNF624,771,974
ZNF624_E6_1671.45,ZNF624,2273,2731
ZNF624_E6_1671.46,ZNF624,1066,1096
ZNF624_E6_1671.72,ZNF624,1486,2266
ZNF624_E6_1671.95,ZNF624,757,2515
ZNF625_E4_396.13,ZNF625,825,1085
ZNF625_E4_396.14,ZNF625,1509,2551
ZNF625_E4_396.19,ZNF625,657,1293
ZNF625_E4_396.20,ZNF625,546,1010
ZNF625_E4_396.30,ZNF625,1254,968
ZNF625_E4_396.33,ZNF625,2288,3534
ZNF626_E4_915.52,ZNF626,945,1154
ZNF626_E4_915.70,ZNF626,1420,2167
ZNF626_E4_915.74,ZNF626,1050,1566
ZNF626_E4_915.75,ZNF626,577,766
ZNF626_E4_966.44,ZNF626,1579,2305
ZNF627_E4_663.10,ZNF627,1154,1434
ZNF627_E4_663.35,ZNF627,1059,960
ZNF627_E4_663.39,ZNF627,855,857
ZNF627_E4_663.52,ZNF627,506,780
ZNF627_E4_663.53,ZNF627,2229,4934
ZNF627_E4_663.57,ZNF627,1297,2206
ZNF628_E3_1746.134,ZNF628,1457,3288
ZNF628_E3_1746.168,ZNF628,697,1122
ZNF628_E3_1746.399,ZNF628,714,2412
