sgRNA,Gene,Snu-1_clone_111_D=0,Snu-1_clone_111_D=10
KLHL29_BTB319431_E1_2628.105,KLHL29,691,284
KLHL29_BTB319431_E1_2628.11,KLHL29,777,502
KLHL29_BTB319431_E1_2628.36,KLHL29,1203,741
KLHL29_BTB319431_E1_2628.361,KLHL29,985,347
KLHL29_BTB319431_E1_2628.37,KLHL29,630,200
KLHL29_BTB319431_E1_2628.99,KLHL29,374,402
KLHL3_BTB40147_E1_1764.1,KLHL3,663,377
KLHL3_BTB40147_E1_1764.11,KLHL3,896,478
KLHL3_BTB40147_E1_1764.17,KLHL3,877,354
KLHL3_BTB40147_E1_1764.18,KLHL3,1027,975
KLHL3_BTB40147_E1_1764.215,KLHL3,373,312
KLHL3_BTB40147_E1_1764.222,KLHL3,2172,1806
KLHL30_BTB23130_E1_1737.15,KLHL30,825,549
KLHL30_BTB23130_E1_1737.22,KLHL30,754,618
KLHL30_BTB23130_E1_1737.24,KLHL30,3,1
KLHL30_BTB23130_E1_1737.26,KLHL30,1454,638
KLHL30_BTB23130_E1_1737.342,KLHL30,863,595
KLHL30_BTB23130_E1_1737.364,KLHL30,1015,364
KLHL31_BTB63165_E1_1905.12,KLHL31,1238,628
KLHL31_BTB63165_E1_1905.17,KLHL31,2400,1216
KLHL31_BTB63165_E1_1905.21,KLHL31,1,1
KLHL31_BTB63165_E1_1905.211,KLHL31,1876,1434
KLHL31_BTB63165_E1_1905.212,KLHL31,2115,1426
KLHL31_BTB63165_E1_1905.22,KLHL31,1194,805
KLHL32_BTB32137_E1_1863.14,KLHL32,562,800
KLHL32_BTB32137_E1_1863.15,KLHL32,863,526
KLHL32_BTB32137_E1_1863.17,KLHL32,1135,645
KLHL32_BTB32137_E1_1863.219,KLHL32,1770,1193
KLHL32_BTB32137_E1_1863.228,KLHL32,1908,1241
KLHL32_BTB32137_E1_1863.5,KLHL32,1139,679
KLHL34_BTB19126_E1_1935.1,KLHL34,1607,967
KLHL34_BTB19126_E1_1935.11,KLHL34,550,306
KLHL34_BTB19126_E1_1935.33,KLHL34,245,270
KLHL34_BTB19126_E1_1935.403,KLHL34,950,727
KLHL34_BTB19126_E1_1935.412,KLHL34,1770,1152
KLHL34_BTB19126_E1_1935.5,KLHL34,2540,1467
KLHL35_BTB3170_E1_1752.1,KLHL35,910,36
KLHL35_BTB3170_E1_1752.11,KLHL35,233,411
KLHL35_BTB3170_E1_1752.14,KLHL35,1885,947
KLHL35_BTB3170_E1_1752.18,KLHL35,748,625
KLHL35_BTB3170_E1_1752.335,KLHL35,773,738
KLHL35_BTB3170_E1_1752.345,KLHL35,75,56
KLHL36_BTB36141_E1_1851.19,KLHL36,1097,800
KLHL36_BTB36141_E1_1851.26,KLHL36,443,164
KLHL36_BTB36141_E1_1851.301,KLHL36,641,129
KLHL36_BTB36141_E1_1851.31,KLHL36,423,288
KLHL36_BTB36141_E1_1851.7,KLHL36,1556,1362
KLHL36_BTB36141_E1_1851.8,KLHL36,209,111
KLHL38_BTB24131_E1_1746.2,KLHL38,1829,949
KLHL38_BTB24131_E1_1746.254,KLHL38,669,401
KLHL38_BTB24131_E1_1746.267,KLHL38,791,788
KLHL38_BTB24131_E1_1746.268,KLHL38,619,320
KLHL38_BTB24131_E1_1746.272,KLHL38,1530,1049
KLHL38_BTB24131_E1_1746.284,KLHL38,843,526
KLHL4_BTB172279_E1_2163.178,KLHL4,2022,2151
KLHL4_BTB172279_E1_2163.18,KLHL4,1606,1218
KLHL4_BTB172279_E1_2163.23,KLHL4,1227,840
KLHL4_BTB172279_E1_2163.3,KLHL4,608,374
KLHL4_BTB172279_E1_2163.32,KLHL4,401,352
KLHL4_BTB172279_E1_2163.33,KLHL4,1321,1023
KLHL40_BTB23128_E1_1866.12,KLHL40,852,945
KLHL40_BTB23128_E1_1866.16,KLHL40,753,510
KLHL40_BTB23128_E1_1866.17,KLHL40,556,311
KLHL40_BTB23128_E1_1866.282,KLHL40,279,194
KLHL40_BTB23128_E1_1866.292,KLHL40,722,544
KLHL40_BTB23128_E1_1866.301,KLHL40,930,605
KLHL41_BTB23130_E1_1821.156,KLHL41,784,470
KLHL41_BTB23130_E1_1821.157,KLHL41,1566,1464
KLHL41_BTB23130_E1_1821.158,KLHL41,423,489
KLHL41_BTB23130_E1_1821.4,KLHL41,822,383
KLHL41_BTB23130_E1_1821.5,KLHL41,716,531
KLHL41_BTB23130_E1_1821.9,KLHL41,1453,831
KLHL5_BTB210317_E1_2268.188,KLHL5,1036,898
KLHL5_BTB210317_E1_2268.189,KLHL5,1579,1192
KLHL5_BTB210317_E1_2268.193,KLHL5,1289,933
KLHL5_BTB210317_E1_2268.196,KLHL5,2142,1368
KLHL5_BTB210317_E1_2268.36,KLHL5,1693,1082
KLHL5_BTB210317_E1_2268.39,KLHL5,1500,809
KLHL6_BTB62167_E1_1866.2,KLHL6,663,258
KLHL6_BTB62167_E1_1866.246,KLHL6,2004,1552
KLHL6_BTB62167_E1_1866.258,KLHL6,904,298
KLHL6_BTB62167_E1_1866.26,KLHL6,1269,1097
KLHL6_BTB62167_E1_1866.3,KLHL6,1251,926
KLHL6_BTB62167_E1_1866.34,KLHL6,668,127
KLHL7_BTB34140_E1_501.1,KLHL7,1589,1026
KLHL7_BTB34140_E1_501.18,KLHL7,2546,1408
KLHL7_BTB34140_E1_501.19,KLHL7,525,642
KLHL7_BTB34140_E1_501.23,KLHL7,862,385
KLHL7_BTB34140_E1_501.7,KLHL7,780,347
KLHL7_BTB34140_E1_501.8,KLHL7,1844,539
KLHL8_BTB57163_E1_1863.12,KLHL8,857,691
KLHL8_BTB57163_E1_1863.16,KLHL8,1547,971
KLHL8_BTB57163_E1_1863.162,KLHL8,1754,806
KLHL8_BTB57163_E1_1863.164,KLHL8,1039,959
KLHL8_BTB57163_E1_1863.18,KLHL8,1948,1584
KLHL8_BTB57163_E1_1863.19,KLHL8,860,352
KLHL9_BTB40146_E1_1854.1,KLHL9,1092,435
KLHL9_BTB40146_E1_1854.154,KLHL9,687,475
KLHL9_BTB40146_E1_1854.17,KLHL9,1023,672
KLHL9_BTB40146_E1_1854.19,KLHL9,304,228
KLHL9_BTB40146_E1_1854.21,KLHL9,735,631
KLHL9_BTB40146_E1_1854.22,KLHL9,1762,1104
KMT2A_CXXC11471194_E1_11919.127,KMT2A,909,535
KMT2A_CXXC11471194_E1_11919.1272,KMT2A,3209,1550
KMT2A_CXXC11471194_E1_11919.227,KMT2A,731,634
KMT2A_CXXC11471194_E1_11919.23,KMT2A,677,423
KMT2A_CXXC11471194_E1_11919.232,KMT2A,1263,1148
KMT2A_CXXC11471194_E1_11919.233,KMT2A,554,299
KMT2A_ePhd_E20_45.0,KMT2A,1149,1143
KMT2A_ePhd_E21_138.0,KMT2A,2958,1845
KMT2A_ePhd_E21_138.6,KMT2A,223,181
KMT2A_ePhd_E22_156.5,KMT2A,984,687
KMT2A_ePhd_E22_156.6,KMT2A,1016,663
KMT2A_ePhd_E22_156.7,KMT2A,677,364
KMT2A_Phd1_E10_36.0,KMT2A,958,882
KMT2A_Phd1_E10_36.1,KMT2A,684,610
KMT2A_Phd1_E11_105.1,KMT2A,831,714
KMT2A_Phd1_E11_105.11,KMT2A,1418,752
KMT2A_Phd1_E11_105.3,KMT2A,703,502
KMT2A_Phd1_E11_105.5,KMT2A,471,219
KMT2A_Phd2_E11_39.0,KMT2A,1159,950
KMT2A_Phd2_E12_96.0,KMT2A,822,466
KMT2A_Phd2_E12_96.1,KMT2A,1268,917
KMT2A_Phd2_E12_96.10,KMT2A,1211,1145
KMT2A_Phd2_E12_96.13,KMT2A,1165,694
KMT2A_Phd2_E12_96.9,KMT2A,406,243
KMT2A_Phd3_E14_118.0,KMT2A,2558,2175
KMT2A_Phd3_E14_118.1,KMT2A,1813,1482
KMT2A_Phd3_E14_118.2,KMT2A,1041,657
KMT2A_Phd3_E14_118.4,KMT2A,1732,841
KMT2A_Phd3_E15_62.0,KMT2A,2111,1025
KMT2A_Phd3_E15_62.1,KMT2A,771,482
KMT2B_CXXC_E6_131.0,KMT2B,488,313
KMT2B_CXXC_E6_131.12,KMT2B,1517,1021
KMT2B_CXXC_E6_131.14,KMT2B,1092,512
KMT2B_CXXC_E6_131.16,KMT2B,3331,1547
KMT2B_CXXC_E6_131.3,KMT2B,542,165
KMT2B_CXXC_E6_131.4,KMT2B,1125,1246
KMT2B_ePhd_E21_39.2,KMT2B,2589,1248
KMT2B_ePhd_E21_39.3,KMT2B,1623,633
KMT2B_ePhd_E22_138.1,KMT2B,14,1
KMT2B_ePhd_E22_138.6,KMT2B,697,471
KMT2B_ePhd_E23_138.11,KMT2B,2625,1312
KMT2B_ePhd_E23_138.3,KMT2B,774,266
KMT2B_Phd1_E11_36.0,KMT2B,1088,879
KMT2B_Phd1_E12_105.12,KMT2B,326,320
KMT2B_Phd1_E12_105.14,KMT2B,1742,721
KMT2B_Phd1_E12_105.15,KMT2B,972,505
KMT2B_Phd1_E12_105.5,KMT2B,919,626
KMT2B_Phd1_E12_105.6,KMT2B,742,432
KMT2B_Phd2_E12_39.0,KMT2B,2529,1427
KMT2B_Phd2_E12_39.1,KMT2B,380,327
KMT2B_Phd2_E12_39.2,KMT2B,1153,815
KMT2B_Phd2_E13_96.11,KMT2B,508,299
KMT2B_Phd2_E13_96.13,KMT2B,781,426
KMT2B_Phd2_E13_96.8,KMT2B,1742,1289
KMT2B_Phd3_E15_109.1,KMT2B,1158,536
KMT2B_Phd3_E15_109.4,KMT2B,569,190
KMT2B_Phd3_E15_109.5,KMT2B,1,1
KMT2B_Phd3_E16_183.0,KMT2B,1302,907
KMT2B_Phd3_E16_183.35,KMT2B,1094,615
KMT2B_Phd3_E16_183.37,KMT2B,727,510
KMT2C_ePhd1_E6_110.0,KMT2C,1156,436
KMT2C_ePhd1_E6_110.3,KMT2C,1014,234
KMT2C_ePhd1_E6_110.4,KMT2C,497,209
KMT2C_ePhd1_E7_141.0,KMT2C,866,332
KMT2C_ePhd1_E7_141.2,KMT2C,889,164
KMT2C_ePhd1_E7_141.3,KMT2C,1155,288
KMT2C_ePhd2_E52_315.17,KMT2C,2539,1052
KMT2C_ePhd2_E52_315.21,KMT2C,301,98
KMT2C_ePhd2_E52_315.25,KMT2C,1694,420
KMT2C_ePhd2_E52_315.28,KMT2C,931,334
KMT2C_ePhd2_E52_315.7,KMT2C,348,316
KMT2C_ePhd2_E52_315.9,KMT2C,793,234
KMT2C_Phd1_E8_138.0,KMT2C,506,188
KMT2C_Phd1_E8_138.12,KMT2C,825,77
KMT2C_Phd1_E8_138.3,KMT2C,1267,247
KMT2C_Phd1_E8_138.4,KMT2C,248,346
KMT2C_Phd1_E8_138.6,KMT2C,292,103
KMT2C_Phd1_E8_138.9,KMT2C,1706,287
KMT2C_Phd2_E9_115.0,KMT2C,680,292
KMT2C_Phd2_E9_115.1,KMT2C,1118,367
KMT2C_Phd2_E9_115.2,KMT2C,1105,611
KMT2C_Phd2_E9_115.3,KMT2C,2115,1417
KMT2C_Phd2_E9_115.4,KMT2C,801,255
KMT2C_Phd2_E9_115.5,KMT2C,1171,503
KMT2C_Phd3_E10_74.0,KMT2C,473,433
KMT2C_Phd3_E10_74.1,KMT2C,1228,689
KMT2C_Phd3_E10_74.2,KMT2C,1770,872
KMT2C_Phd3_E11_82.0,KMT2C,1871,966
KMT2C_Phd3_E11_82.1,KMT2C,2652,1217
KMT2C_Phd3_E11_82.2,KMT2C,1947,729
KMT2C_Phd4_E18_105.4,KMT2C,563,51
KMT2C_Phd4_E18_105.5,KMT2C,667,26
KMT2C_Phd4_E18_105.6,KMT2C,837,244
KMT2C_Phd4_E19_48.0,KMT2C,1084,292
KMT2C_Phd4_E19_48.1,KMT2C,606,173
KMT2C_Phd4_E19_48.2,KMT2C,1003,149
KMT2C_Phd5_E19_134.0,KMT2C,1147,49
KMT2C_Phd5_E19_134.1,KMT2C,3106,367
KMT2C_Phd5_E19_134.10,KMT2C,1708,159
KMT2C_Phd5_E19_134.11,KMT2C,1563,547
KMT2C_Phd5_E19_134.12,KMT2C,873,296
KMT2C_Phd5_E19_134.5,KMT2C,1680,447
KMT2C_Phd6_E20_68.0,KMT2C,2095,552
KMT2C_Phd6_E20_68.1,KMT2C,1086,448
KMT2C_Phd6_E21_85.0,KMT2C,1826,942
KMT2C_Phd6_E21_85.1,KMT2C,1532,754
KMT2C_Phd6_E21_85.2,KMT2C,680,120
KMT2D_ePhd1_E5_110.17,KMT2D,1095,956
KMT2D_ePhd1_E5_110.19,KMT2D,1799,765
KMT2D_ePhd1_E5_110.5,KMT2D,1653,804
KMT2D_ePhd1_E6_141.13,KMT2D,1620,943
KMT2D_ePhd1_E6_141.7,KMT2D,1647,864
KMT2D_ePhd1_E6_141.9,KMT2D,616,622
KMT2D_ePhd2_E49_321.31,KMT2D,723,261
KMT2D_ePhd2_E49_321.33,KMT2D,777,326
KMT2D_ePhd2_E49_321.38,KMT2D,948,606
KMT2D_ePhd2_E49_321.40,KMT2D,1021,464
KMT2D_ePhd2_E49_321.43,KMT2D,2536,1414
KMT2D_ePhd2_E49_321.46,KMT2D,4644,2432
KMT2D_Phd1_E7_138.7,KMT2D,514,305
KMT2D_Phd1_E7_138.8,KMT2D,906,716
KMT2D_Phd1_E7_138.9,KMT2D,1781,1427
KMT2D_Phd1_E8_115.1,KMT2D,1658,1149
KMT2D_Phd1_E8_115.3,KMT2D,1470,777
KMT2D_Phd1_E8_115.5,KMT2D,860,452
KMT2D_Phd3_E15_105.12,KMT2D,836,312
KMT2D_Phd3_E15_105.4,KMT2D,1254,1269
KMT2D_Phd3_E15_105.8,KMT2D,1639,863
KMT2D_Phd3_E16_48.1,KMT2D,1376,758
KMT2D_Phd3_E16_48.2,KMT2D,650,527
KMT2D_Phd3_E16_48.3,KMT2D,468,252
KMT2D_Phd5_E16_134.0,KMT2D,2558,1748
KMT2D_Phd5_E16_134.6,KMT2D,978,626
KMT2D_Phd5_E17_68.1,KMT2D,854,418
KMT2D_Phd5_E17_68.2,KMT2D,1606,1327
KMT2D_Phd5_E18_85.1,KMT2D,277,313
KMT2D_Phd5_E18_85.3,KMT2D,1167,583
KMT2E_Phd_E5_59.0,KMT2E,815,501
KMT2E_Phd_E6_73.0,KMT2E,931,501
KMT2E_Phd_E6_73.1,KMT2E,1199,828
KMT2E_Phd_E6_73.2,KMT2E,651,581
KMT2E_Phd_E6_73.3,KMT2E,1302,581
KMT2E_Phd_E6_73.4,KMT2E,837,578
L3MBTL1_MBT277374_E1_2523.363,L3MBTL1,931,520
L3MBTL1_MBT277374_E1_2523.376,L3MBTL1,859,742
L3MBTL1_MBT277374_E1_2523.8,L3MBTL1,1442,1165
L3MBTL1_MBT277374_E1_2523.89,L3MBTL1,1400,691
L3MBTL1_MBT277374_E1_2523.93,L3MBTL1,1801,1267
L3MBTL1_MBT277374_E1_2523.99,L3MBTL1,978,688
L3MBTL1_MBT385481_E1_2523.113,L3MBTL1,1405,907
L3MBTL1_MBT385481_E1_2523.117,L3MBTL1,503,296
L3MBTL1_MBT385481_E1_2523.333,L3MBTL1,1647,947
L3MBTL1_MBT385481_E1_2523.334,L3MBTL1,981,492
L3MBTL1_MBT385481_E1_2523.339,L3MBTL1,434,328
L3MBTL1_MBT385481_E1_2523.356,L3MBTL1,1797,1067
L3MBTL1_MBT493585_E1_2523.137,L3MBTL1,721,419
L3MBTL1_MBT493585_E1_2523.14,L3MBTL1,1697,738
L3MBTL1_MBT493585_E1_2523.147,L3MBTL1,1125,551
L3MBTL1_MBT493585_E1_2523.286,L3MBTL1,497,280
L3MBTL1_MBT493585_E1_2523.296,L3MBTL1,703,395
L3MBTL1_MBT493585_E1_2523.3,L3MBTL1,767,399
L3MBTL2_MBT183283_E1_2118.307,L3MBTL2,1069,1064
L3MBTL2_MBT183283_E1_2118.63,L3MBTL2,892,591
L3MBTL2_MBT183283_E1_2118.69,L3MBTL2,1079,472
L3MBTL2_MBT183283_E1_2118.71,L3MBTL2,833,719
L3MBTL2_MBT183283_E1_2118.74,L3MBTL2,1406,678
L3MBTL2_MBT183283_E1_2118.76,L3MBTL2,1062,902
L3MBTL2_MBT294390_E1_2118.103,L3MBTL2,875,408
L3MBTL2_MBT294390_E1_2118.104,L3MBTL2,574,583
L3MBTL2_MBT294390_E1_2118.112,L3MBTL2,998,516
L3MBTL2_MBT294390_E1_2118.288,L3MBTL2,855,433
L3MBTL2_MBT294390_E1_2118.295,L3MBTL2,876,352
L3MBTL2_MBT294390_E1_2118.81,L3MBTL2,512,462
L3MBTL2_MBT408500_E1_2118.118,L3MBTL2,1193,496
L3MBTL2_MBT408500_E1_2118.121,L3MBTL2,750,519
L3MBTL2_MBT408500_E1_2118.126,L3MBTL2,1609,875
L3MBTL2_MBT408500_E1_2118.128,L3MBTL2,1121,920
L3MBTL2_MBT408500_E1_2118.259,L3MBTL2,1564,924
L3MBTL2_MBT408500_E1_2118.26,L3MBTL2,1408,1103
L3MBTL2_MBT511604_E1_2118.163,L3MBTL2,503,191
L3MBTL2_MBT511604_E1_2118.165,L3MBTL2,1470,855
L3MBTL2_MBT511604_E1_2118.168,L3MBTL2,707,746
L3MBTL2_MBT511604_E1_2118.233,L3MBTL2,1841,1187
L3MBTL2_MBT511604_E1_2118.243,L3MBTL2,1513,727
L3MBTL2_MBT511604_E1_2118.244,L3MBTL2,1442,1223
L3MBTL3_MBT236332_E1_2343.225,L3MBTL3,1046,569
L3MBTL3_MBT236332_E1_2343.56,L3MBTL3,593,392
L3MBTL3_MBT236332_E1_2343.61,L3MBTL3,1293,594
L3MBTL3_MBT236332_E1_2343.65,L3MBTL3,772,586
L3MBTL3_MBT236332_E1_2343.69,L3MBTL3,198,116
L3MBTL3_MBT236332_E1_2343.72,L3MBTL3,652,334
L3MBTL3_MBT345439_E1_2343.205,L3MBTL3,1241,1029
L3MBTL3_MBT345439_E1_2343.211,L3MBTL3,1519,1054
L3MBTL3_MBT345439_E1_2343.8,L3MBTL3,806,304
L3MBTL3_MBT345439_E1_2343.82,L3MBTL3,883,734
L3MBTL3_MBT345439_E1_2343.84,L3MBTL3,1566,1483
L3MBTL3_MBT345439_E1_2343.85,L3MBTL3,372,280
L3MBTL3_MBT451543_E1_2343.102,L3MBTL3,1151,981
L3MBTL3_MBT451543_E1_2343.188,L3MBTL3,831,408
L3MBTL3_MBT451543_E1_2343.19,L3MBTL3,751,313
L3MBTL3_MBT451543_E1_2343.96,L3MBTL3,1744,1270
L3MBTL3_MBT451543_E1_2343.97,L3MBTL3,1814,1032
L3MBTL3_MBT451543_E1_2343.99,L3MBTL3,942,668
L3MBTL4_MBT164260_E1_1872.192,L3MBTL4,1324,1181
L3MBTL4_MBT164260_E1_1872.194,L3MBTL4,1641,1139
L3MBTL4_MBT164260_E1_1872.196,L3MBTL4,2057,1462
L3MBTL4_MBT164260_E1_1872.203,L3MBTL4,1237,964
L3MBTL4_MBT164260_E1_1872.41,L3MBTL4,2516,1618
L3MBTL4_MBT164260_E1_1872.45,L3MBTL4,1893,1190
L3MBTL4_MBT273364_E1_1872.176,L3MBTL4,739,283
L3MBTL4_MBT273364_E1_1872.183,L3MBTL4,1332,821
L3MBTL4_MBT273364_E1_1872.58,L3MBTL4,622,335
L3MBTL4_MBT273364_E1_1872.63,L3MBTL4,665,588
L3MBTL4_MBT273364_E1_1872.68,L3MBTL4,1556,1078
L3MBTL4_MBT273364_E1_1872.7,L3MBTL4,1904,731
L3MBTL4_MBT57149_E1_1872.2,L3MBTL4,1321,565
L3MBTL4_MBT57149_E1_1872.206,L3MBTL4,1302,689
L3MBTL4_MBT57149_E1_1872.207,L3MBTL4,1407,783
L3MBTL4_MBT57149_E1_1872.208,L3MBTL4,1192,610
L3MBTL4_MBT57149_E1_1872.213,L3MBTL4,958,801
L3MBTL4_MBT57149_E1_1872.26,L3MBTL4,1232,762
LBR_tudor956_E1_1848.2,LBR,938,815
LBR_tudor956_E1_1848.206,LBR,880,734
LBR_tudor956_E1_1848.207,LBR,492,120
LBR_tudor956_E1_1848.208,LBR,1420,782
LBR_tudor956_E1_1848.4,LBR,550,381
LBR_tudor956_E1_1848.6,LBR,2038,1462
LZTR1_BTB433573_E1_2523.13,LZTR1,648,285
LZTR1_BTB433573_E1_2523.132,LZTR1,700,476
LZTR1_BTB433573_E1_2523.141,LZTR1,1237,223
LZTR1_BTB433573_E1_2523.3,LZTR1,1043,332
LZTR1_BTB433573_E1_2523.337,LZTR1,814,356
LZTR1_BTB433573_E1_2523.338,LZTR1,673,412
LZTR1_BTB665799_E1_2523.198,LZTR1,1666,1060
LZTR1_BTB665799_E1_2523.203,LZTR1,554,188
LZTR1_BTB665799_E1_2523.213,LZTR1,724,265
LZTR1_BTB665799_E1_2523.255,LZTR1,927,261
LZTR1_BTB665799_E1_2523.256,LZTR1,1194,445
LZTR1_BTB665799_E1_2523.271,LZTR1,408,132
MACROD1_Macro153319_E1_978.103,MACROD1,323,166
MACROD1_Macro153319_E1_978.113,MACROD1,1138,548
MACROD1_Macro153319_E1_978.144,MACROD1,959,496
MACROD1_Macro153319_E1_978.155,MACROD1,997,493
MACROD1_Macro153319_E1_978.79,MACROD1,402,255
MACROD1_Macro153319_E1_978.85,MACROD1,1115,762
MBD1_CXXC168215_E1_1968.332,MBD1,1059,744
MBD1_CXXC168215_E1_1968.337,MBD1,1126,770
MBD1_CXXC168215_E1_1968.45,MBD1,804,572
MBD1_CXXC168215_E1_1968.52,MBD1,683,518
MBD1_CXXC168215_E1_1968.53,MBD1,28,16
MBD1_CXXC168215_E1_1968.54,MBD1,1029,894
MBD1_CXXC217262_E1_1968.31,MBD1,2027,1430
MBD1_CXXC217262_E1_1968.311,MBD1,1263,1024
MBD1_CXXC217262_E1_1968.56,MBD1,365,401
MBD1_CXXC217262_E1_1968.62,MBD1,1346,98
MBD1_CXXC217262_E1_1968.63,MBD1,543,314
MBD1_CXXC217262_E1_1968.68,MBD1,2604,1662
MBD1_CXXC331377_E1_1968.259,MBD1,1293,862
MBD1_CXXC331377_E1_1968.26,MBD1,1020,497
MBD1_CXXC331377_E1_1968.265,MBD1,667,356
MBD1_CXXC331377_E1_1968.266,MBD1,1234,1037
MBD1_CXXC331377_E1_1968.269,MBD1,1712,802
MBD1_CXXC331377_E1_1968.91,MBD1,753,201
MBD1_MBD_E2_98.10,MBD1,1137,530
MBD1_MBD_E2_98.3,MBD1,1444,1018
MBD1_MBD_E2_98.7,MBD1,3946,2786
MBD1_MBD_E3_115.1,MBD1,2312,1293
MBD1_MBD_E3_115.4,MBD1,1266,1022
MBD1_MBD_E3_115.5,MBD1,1049,825
MBD2_MBD_E1_92.14,MBD2,762,508
MBD2_MBD_E1_92.4,MBD2,2037,935
MBD2_MBD_E1_92.6,MBD2,953,551
MBD2_MBD_E2_100.3,MBD2,2397,1664
MBD2_MBD_E2_100.5,MBD2,925,450
MBD2_MBD_E2_100.7,MBD2,1126,697
MBD3_MBD1_E1_98.1,MBD3,2464,1897
MBD3_MBD1_E1_98.12,MBD3,1636,438
MBD3_MBD1_E1_98.16,MBD3,459,130
MBD3_MBD1_E2_127.1,MBD3,1101,698
MBD3_MBD1_E2_127.15,MBD3,903,519
MBD3_MBD1_E2_127.8,MBD3,2500,1290
MBD3_MBD2_E4_52.0,MBD3,1356,709
MBD3_MBD2_E4_52.2,MBD3,2634,1015
MBD3_MBD2_E5_178.14,MBD3,3968,2016
MBD3_MBD2_E5_178.8,MBD3,2672,1783
MBD3_MBD2_E6_52.0,MBD3,939,595
MBD3_MBD2_E6_52.3,MBD3,494,334
MBD4_MBD_E2_77.1,MBD4,2512,1243
MBD4_MBD_E2_77.3,MBD4,3504,2567
MBD4_MBD_E2_77.4,MBD4,5545,3638
MBD4_MBD_E3_133.0,MBD4,1142,687
MBD4_MBD_E3_133.5,MBD4,3703,2150
MBD4_MBD_E3_133.6,MBD4,2054,1333
MBD5_PWWP13831460_E1_4485.212,MBD5,758,617
MBD5_PWWP13831460_E1_4485.216,MBD5,1022,485
MBD5_PWWP13831460_E1_4485.219,MBD5,369,275
MBD5_PWWP13831460_E1_4485.225,MBD5,1008,868
MBD5_PWWP13831460_E1_4485.227,MBD5,1186,547
MBD5_PWWP13831460_E1_4485.252,MBD5,964,564
MBTD1_MBT145245_E1_1887.143,MBTD1,783,374
MBTD1_MBT145245_E1_1887.144,MBTD1,977,618
MBTD1_MBT145245_E1_1887.151,MBTD1,1397,812
MBTD1_MBT145245_E1_1887.27,MBTD1,1057,498
MBTD1_MBT145245_E1_1887.34,MBTD1,618,363
MBTD1_MBT145245_E1_1887.35,MBTD1,683,209
MBTD1_MBT262352_E1_1887.132,MBTD1,473,363
MBTD1_MBT262352_E1_1887.134,MBTD1,411,214
MBTD1_MBT262352_E1_1887.43,MBTD1,733,301
MBTD1_MBT262352_E1_1887.45,MBTD1,614,246
MBTD1_MBT262352_E1_1887.48,MBTD1,552,246
MBTD1_MBT262352_E1_1887.5,MBTD1,1496,501
MBTD1_MBT359456_E1_1887.118,MBTD1,1051,846
MBTD1_MBT359456_E1_1887.54,MBTD1,1167,649
MBTD1_MBT359456_E1_1887.58,MBTD1,574,315
MBTD1_MBT359456_E1_1887.63,MBTD1,154,48
MBTD1_MBT359456_E1_1887.65,MBTD1,966,317
MBTD1_MBT359456_E1_1887.67,MBTD1,805,341
MBTD1_MBT468560_E1_1887.109,MBTD1,958,360
MBTD1_MBT468560_E1_1887.11,MBTD1,1429,767
MBTD1_MBT468560_E1_1887.73,MBTD1,793,543
MBTD1_MBT468560_E1_1887.78,MBTD1,419,224
MBTD1_MBT468560_E1_1887.85,MBTD1,1502,428
MBTD1_MBT468560_E1_1887.87,MBTD1,925,471
MECP2_MBD_E3_98.10,MECP2,1494,881
MECP2_MBD_E3_98.3,MECP2,680,273
MECP2_MBD_E3_98.5,MECP2,1603,1253
MECP2_MBD_E4_127.1,MECP2,2923,2322
MECP2_MBD_E4_127.3,MECP2,1801,1191
MECP2_MBD_E4_127.5,MECP2,1691,1761
MIER1_SANT_E12_81.0,MIER1,1486,1120
MIER1_SANT_E12_81.3,MIER1,1039,330
MIER1_SANT_E12_81.4,MIER1,1174,679
MIER1_SANT_E12_81.6,MIER1,1645,505
MIER1_SANT_E13_57.0,MIER1,1583,1189
MIER1_SANT_E13_57.1,MIER1,1522,1125
MIER2_SANT_E10_84.0,MIER2,1227,609
MIER2_SANT_E10_84.1,MIER2,1944,1601
MIER2_SANT_E10_84.2,MIER2,579,293
MIER2_SANT_E10_84.3,MIER2,756,567
MIER2_SANT_E10_84.4,MIER2,1700,694
MIER2_SANT_E11_57.0,MIER2,1733,780
MIER3_SANT_E10_87.0,MIER3,4770,3147
MIER3_SANT_E10_87.1,MIER3,2307,1690
MIER3_SANT_E11_57.0,MIER3,4178,2435
MIS18BP1_SANT_E12_112.10,MIS18BP1,1118,589
MIS18BP1_SANT_E12_112.2,MIS18BP1,1281,401
MIS18BP1_SANT_E12_112.4,MIS18BP1,890,279
MIS18BP1_SANT_E12_112.5,MIS18BP1,1224,547
MIS18BP1_SANT_E12_112.7,MIS18BP1,1575,742
MIS18BP1_SANT_E12_112.9,MIS18BP1,1149,254
MLLT1_Yeats29112_E1_1680.1,MLLT1,449,537
MLLT1_Yeats29112_E1_1680.17,MLLT1,580,254
MLLT1_Yeats29112_E1_1680.21,MLLT1,661,413
MLLT1_Yeats29112_E1_1680.325,MLLT1,846,434
MLLT1_Yeats29112_E1_1680.331,MLLT1,663,414
MLLT1_Yeats29112_E1_1680.346,MLLT1,1477,865
MLLT10_Phd_E2_91.6,MLLT10,354,320
MLLT10_Phd_E3_53.4,MLLT10,275,246
MLLT10_Phd_E4_55.0,MLLT10,717,317
