sgRNA,Gene,DLD1-Ts5.15.initial,DLD1-Ts5.15.final
ZNF461_E6_666.23,ZNF461,6699,6355
ZNF461_E6_666.29,ZNF461,1989,2614
ZNF461_E6_666.48,ZNF461,2105,2262
ZNF461_E6_666.53,ZNF461,1787,1515
ZNF461_E6_666.56,ZNF461,3686,3736
ZNF461_E6_666.9,ZNF461,2587,2557
ZNF467_E5_1212.131,ZNF467,1147,801
ZNF467_E5_1212.145,ZNF467,1149,1134
ZNF467_E5_1212.147,ZNF467,333,58
ZNF467_E5_1212.210,ZNF467,962,982
ZNF467_E5_1212.211,ZNF467,2251,2176
ZNF467_E5_1212.71,ZNF467,1451,1928
ZNF468_E4_750.15,ZNF468,2405,3110
ZNF468_E4_750.23,ZNF468,2558,2690
ZNF468_E4_750.3,ZNF468,3680,3670
ZNF468_E4_750.32,ZNF468,3270,3973
ZNF468_E4_750.53,ZNF468,2236,2669
ZNF470_E6_1338.13,ZNF470,2477,3352
ZNF470_E6_1338.19,ZNF470,1854,1894
ZNF470_E6_1338.20,ZNF470,3415,3101
ZNF470_E6_1338.37,ZNF470,1409,1828
ZNF470_E6_1338.77,ZNF470,1522,1535
ZNF470_E6_1338.89,ZNF470,1550,1713
ZNF471_E5_1311.18,ZNF471,2344,2994
ZNF471_E5_1311.19,ZNF471,2267,2480
ZNF471_E5_1311.20,ZNF471,1906,2032
ZNF471_E5_1311.57,ZNF471,2318,2834
ZNF471_E5_1311.58,ZNF471,1371,1346
ZNF471_E5_1311.79,ZNF471,1844,1465
ZNF473_E5_1962.147,ZNF473,1247,939
ZNF473_E5_1962.158,ZNF473,2624,1981
ZNF473_E5_1962.193,ZNF473,1719,1749
ZNF473_E5_1962.44,ZNF473,2942,2398
ZNF473_E5_1962.71,ZNF473,2546,2826
ZNF473_E5_1962.95,ZNF473,1237,1114
ZNF479_E5_990.19,ZNF479,2779,3266
ZNF479_E5_990.30,ZNF479,4418,1520
ZNF479_E5_990.57,ZNF479,3539,4430
ZNF479_E5_990.58,ZNF479,1302,1293
ZNF479_E5_990.78,ZNF479,2835,1903
ZNF479_E5_990.83,ZNF479,1787,1522
ZNF48_E2_1083.159,ZNF48,525,423
ZNF48_E2_1083.160,ZNF48,2959,2805
ZNF48_E2_1083.161,ZNF48,137,140
ZNF48_E2_1083.199,ZNF48,1486,1632
ZNF48_E2_1083.203,ZNF48,599,687
ZNF48_E2_1083.63,ZNF48,0,0
ZNF480_E5_1050.1,ZNF480,2941,3256
ZNF480_E5_1050.16,ZNF480,3599,4687
ZNF480_E5_1050.22,ZNF480,2225,2521
ZNF480_E5_1050.34,ZNF480,4677,5269
ZNF480_E5_1050.50,ZNF480,2205,2038
ZNF480_E5_1050.61,ZNF480,3057,2761
ZNF483_E6_1206.0,ZNF483,1178,954
ZNF483_E6_1206.1,ZNF483,1480,1220
ZNF483_E6_1206.103,ZNF483,3575,3671
ZNF483_E6_1206.52,ZNF483,2412,1986
ZNF483_E6_1206.71,ZNF483,1409,1697
ZNF483_E6_1206.94,ZNF483,2611,1937
ZNF484_E4_1164.25,ZNF484,674,819
ZNF484_E4_1164.26,ZNF484,1599,1676
ZNF484_E4_1164.71,ZNF484,2919,4072
ZNF484_E4_1164.81,ZNF484,1706,1914
ZNF484_E4_1164.90,ZNF484,3594,3930
ZNF484_E4_1164.95,ZNF484,2013,1973
ZNF485_E5_651.20,ZNF485,2479,2289
ZNF485_E5_651.22,ZNF485,2407,2552
ZNF485_E5_651.23,ZNF485,3574,2140
ZNF485_E5_651.25,ZNF485,1577,1710
ZNF485_E5_651.30,ZNF485,2097,1170
ZNF485_E5_651.54,ZNF485,1278,1219
ZNF486_E4_663.12,ZNF486,2578,3125
ZNF486_E4_663.13,ZNF486,3446,3457
ZNF486_E4_663.24,ZNF486,3837,4604
ZNF486_E4_663.34,ZNF486,1111,1517
ZNF486_E4_663.45,ZNF486,2968,4560
ZNF486_E4_663.47,ZNF486,1002,880
ZNF490_E5_918.42,ZNF490,857,1367
ZNF490_E5_918.58,ZNF490,2652,1832
ZNF490_E5_918.59,ZNF490,2679,2278
ZNF490_E5_918.60,ZNF490,1633,1505
ZNF490_E5_918.63,ZNF490,3178,3533
ZNF490_E5_918.64,ZNF490,3031,2882
ZNF491_E3_1176.100,ZNF491,2736,2633
ZNF491_E3_1176.44,ZNF491,1792,1766
ZNF491_E3_1176.57,ZNF491,3682,4624
ZNF491_E3_1176.6,ZNF491,2037,2884
ZNF491_E3_1176.92,ZNF491,3008,2277
ZNF491_E3_1176.96,ZNF491,1328,1400
ZNF492_E4_1155.30,ZNF492,2853,2352
ZNF492_E4_1155.44,ZNF492,2864,2781
ZNF492_E4_1155.59,ZNF492,3511,3499
ZNF492_E4_1155.82,ZNF492,5097,3282
ZNF493_E4_1086.21,ZNF493,1454,1437
ZNF493_E4_1086.27,ZNF493,3242,3185
ZNF493_E4_1086.36,ZNF493,1303,2411
ZNF493_E4_1086.37,ZNF493,2662,2750
ZNF493_E4_1218.27,ZNF493,4911,4653
ZNF496_E9_339.10,ZNF496,2516,2904
ZNF496_E9_339.25,ZNF496,2832,2868
ZNF496_E9_339.42,ZNF496,2739,2432
ZNF496_E9_339.47,ZNF496,690,491
ZNF496_E9_339.48,ZNF496,2033,1831
ZNF496_E9_339.49,ZNF496,735,1220
ZNF497_E3_1158.17,ZNF497,1335,1179
ZNF497_E3_1158.170,ZNF497,1206,1489
ZNF497_E3_1158.36,ZNF497,4658,5817
ZNF497_E3_1158.77,ZNF497,1733,1243
ZNF497_E3_1158.88,ZNF497,1982,1677
ZNF497_E3_1158.94,ZNF497,1631,2176
ZNF500_E6_330.20,ZNF500,2540,1770
ZNF500_E6_330.21,ZNF500,1324,1568
ZNF500_E6_330.36,ZNF500,2578,2360
ZNF500_E6_330.37,ZNF500,2340,1999
ZNF500_E6_330.38,ZNF500,2155,2077
ZNF500_E6_330.45,ZNF500,1687,947
ZNF500_E6_69.6,ZNF500,1153,2519
ZNF501_E3_582.10,ZNF501,2541,4252
ZNF501_E3_582.25,ZNF501,2529,2215
ZNF501_E3_582.27,ZNF501,2781,2461
ZNF501_E3_582.28,ZNF501,1863,1658
ZNF501_E3_582.33,ZNF501,1176,1108
ZNF501_E3_582.35,ZNF501,1774,1360
ZNF502_E5_1161.13,ZNF502,1910,3032
ZNF502_E5_1161.46,ZNF502,2495,2902
ZNF502_E5_1161.47,ZNF502,2428,2869
ZNF502_E5_1161.56,ZNF502,1036,1333
ZNF502_E5_1161.80,ZNF502,3451,4564
ZNF502_E5_1161.84,ZNF502,2866,2176
ZNF503_E2_183.21,ZNF503,508,664
ZNF503_E2_183.36,ZNF503,1680,2231
ZNF503_E2_183.37,ZNF503,765,1416
ZNF503_E2_183.44,ZNF503,725,632
ZNF503_E2_183.45,ZNF503,1486,1615
ZNF503_E2_183.6,ZNF503,1308,1193
ZNF506_E4_579.21,ZNF506,2372,2346
ZNF506_E4_579.22,ZNF506,5276,6823
ZNF506_E4_579.37,ZNF506,783,787
ZNF506_E4_579.38,ZNF506,752,1017
ZNF506_E4_579.44,ZNF506,3322,2693
ZNF507_E3_81.0,ZNF507,2717,1945
ZNF507_E3_81.1,ZNF507,934,704
ZNF507_E4_118.5,ZNF507,442,462
ZNF507_E5_115.2,ZNF507,4593,4119
ZNF507_E5_115.3,ZNF507,1980,2045
ZNF507_E5_115.4,ZNF507,2512,2503
ZNF510_E6_1272.100,ZNF510,1629,1421
ZNF510_E6_1272.101,ZNF510,2492,2337
ZNF510_E6_1272.20,ZNF510,1899,1791
ZNF510_E6_1272.27,ZNF510,1576,1520
ZNF510_E6_1272.74,ZNF510,1746,994
ZNF510_E6_1272.77,ZNF510,2235,2439
ZNF512B_E12_171.10,ZNF512B,1359,1327
ZNF512B_E12_171.12,ZNF512B,707,779
ZNF512B_E12_171.13,ZNF512B,691,1059
ZNF512B_E12_171.4,ZNF512B,2875,2676
ZNF512B_E12_171.8,ZNF512B,4291,4647
ZNF512B_E12_171.9,ZNF512B,3065,1906
ZNF513_E3_310.58,ZNF513,1022,677
ZNF513_E3_310.59,ZNF513,1010,740
ZNF513_E3_310.7,ZNF513,933,871
ZNF513_E4_644.58,ZNF513,5263,4604
ZNF513_E4_644.67,ZNF513,3656,3190
ZNF513_E4_644.80,ZNF513,675,612
ZNF514_E5_498.0,ZNF514,2229,1815
ZNF514_E5_498.27,ZNF514,524,641
ZNF514_E5_498.37,ZNF514,1614,1560
ZNF514_E5_498.45,ZNF514,2926,2232
ZNF514_E5_498.6,ZNF514,3072,4140
ZNF514_E5_498.9,ZNF514,2767,2946
ZNF516_E3_1711.146,ZNF516,681,748
ZNF516_E3_1711.250,ZNF516,576,849
ZNF516_E3_1711.327,ZNF516,1163,1674
ZNF516_E4_1449.34,ZNF516,2293,1714
ZNF516_E4_1449.35,ZNF516,2950,3071
ZNF516_E5_104.2,ZNF516,4421,4591
ZNF517_E5_891.132,ZNF517,1233,1095
ZNF517_E5_891.145,ZNF517,1170,1182
ZNF517_E5_891.23,ZNF517,341,274
ZNF517_E5_891.68,ZNF517,4091,2140
ZNF517_E5_891.86,ZNF517,1442,910
ZNF517_E5_891.98,ZNF517,920,436
ZNF519_E3_1131.2,ZNF519,1681,2039
ZNF519_E3_1131.46,ZNF519,1831,1466
ZNF519_E3_1131.55,ZNF519,3765,3216
ZNF519_E3_1131.61,ZNF519,2579,3893
ZNF519_E3_1131.69,ZNF519,2348,1649
ZNF519_E3_1131.9,ZNF519,4564,4392
ZNF521_E4_276.14,ZNF521,412,712
ZNF521_E4_276.15,ZNF521,2075,2113
ZNF521_E4_276.3,ZNF521,2690,3505
ZNF521_E4_276.4,ZNF521,3235,3967
ZNF521_E4_276.5,ZNF521,4168,4735
ZNF521_E4_276.7,ZNF521,3046,3193
ZNF524_E2_243.12,ZNF524,2617,3665
ZNF524_E2_243.13,ZNF524,2584,2084
ZNF524_E2_243.16,ZNF524,1447,1113
ZNF524_E2_243.21,ZNF524,337,335
ZNF524_E2_243.25,ZNF524,642,525
ZNF524_E2_243.38,ZNF524,3002,2216
ZNF526_E3_963.113,ZNF526,503,563
ZNF526_E3_963.114,ZNF526,369,380
ZNF526_E3_963.118,ZNF526,715,1061
ZNF526_E3_963.44,ZNF526,2094,2096
ZNF526_E3_963.6,ZNF526,1126,991
ZNF526_E3_963.98,ZNF526,3008,2380
ZNF527_E5_831.4,ZNF527,4183,3288
ZNF527_E5_831.41,ZNF527,5276,5403
ZNF527_E5_831.51,ZNF527,719,1018
ZNF527_E5_831.56,ZNF527,3251,2680
ZNF527_E5_831.65,ZNF527,3830,4298
ZNF527_E5_831.66,ZNF527,3075,3312
ZNF528_E7_1308.28,ZNF528,3254,3499
ZNF528_E7_1308.37,ZNF528,1077,1431
ZNF528_E7_1308.42,ZNF528,3782,3695
ZNF528_E7_1308.66,ZNF528,2723,3423
ZNF528_E7_1308.78,ZNF528,1624,2047
ZNF528_E7_1308.84,ZNF528,2577,2117
ZNF529_E6_1119.29,ZNF529,5751,5940
ZNF529_E6_1119.49,ZNF529,1622,1963
ZNF529_E6_1119.55,ZNF529,2789,3503
ZNF529_E6_1119.61,ZNF529,3738,4351
ZNF529_E6_1119.77,ZNF529,5803,5290
ZNF529_E6_1119.83,ZNF529,2319,2192
ZNF530_E3_1005.10,ZNF530,3338,3133
ZNF530_E3_1005.13,ZNF530,3454,3561
ZNF530_E3_1005.58,ZNF530,4295,5087
ZNF530_E3_1005.59,ZNF530,2323,3250
ZNF530_E3_1005.66,ZNF530,2075,1266
ZNF530_E3_1005.83,ZNF530,1251,1674
ZNF532_E10_148.11,ZNF532,1517,1829
ZNF532_E11_447.25,ZNF532,1952,1965
ZNF532_E11_447.26,ZNF532,3302,2736
ZNF532_E11_447.27,ZNF532,1969,1701
ZNF532_E5_179.5,ZNF532,4762,2623
ZNF532_E6_177.12,ZNF532,1341,1199
ZNF532_E9_113.1,ZNF532,2418,949
ZNF532_E9_113.6,ZNF532,1396,327
ZNF534_E4_1170.49,ZNF534,1954,2454
ZNF534_E4_1170.63,ZNF534,3294,3432
ZNF534_E4_1170.65,ZNF534,3849,3410
ZNF534_E4_1170.67,ZNF534,3412,3584
ZNF534_E4_1170.68,ZNF534,1033,1342
ZNF534_E4_1170.83,ZNF534,1120,1365
ZNF536_E2_1738.281,ZNF536,1219,1087
ZNF536_E2_1738.283,ZNF536,2722,3158
ZNF536_E2_1738.30,ZNF536,2481,2182
ZNF536_E2_1738.44,ZNF536,1331,1518
ZNF536_E2_1738.45,ZNF536,1064,946
ZNF536_E2_1738.60,ZNF536,1197,713
ZNF536_E4_38.0,ZNF536,5289,4800
ZNF540_E5_1251.35,ZNF540,2396,1655
ZNF540_E5_1251.41,ZNF540,1860,2239
ZNF540_E5_1251.46,ZNF540,733,689
ZNF540_E5_1251.47,ZNF540,434,383
ZNF540_E5_1251.67,ZNF540,4238,4222
ZNF540_E5_1251.69,ZNF540,2603,2782
ZNF541_E12_78.1,ZNF541,4102,3082
ZNF541_E12_78.2,ZNF541,2521,2507
ZNF541_E12_78.3,ZNF541,3953,3791
ZNF541_E13_54.0,ZNF541,4081,2929
ZNF541_E13_54.1,ZNF541,2490,2655
ZNF541_E2_78.0,ZNF541,2801,3274
ZNF541_E2_78.3,ZNF541,2317,2868
ZNF543_E4_1020.104,ZNF543,1382,1509
ZNF543_E4_1020.105,ZNF543,936,1756
ZNF543_E4_1020.26,ZNF543,2691,2351
ZNF543_E4_1020.36,ZNF543,958,685
ZNF543_E4_1020.69,ZNF543,847,674
ZNF543_E4_1020.70,ZNF543,2253,2487
ZNF544_E7_1068.24,ZNF544,3589,3176
ZNF544_E7_1068.27,ZNF544,1579,1544
ZNF544_E7_1068.42,ZNF544,2764,2406
ZNF544_E7_1068.56,ZNF544,1363,1693
ZNF544_E7_1068.61,ZNF544,2039,1690
ZNF544_E7_1068.65,ZNF544,1366,1260
ZNF546_E7_1833.116,ZNF546,2529,2531
ZNF546_E7_1833.133,ZNF546,4024,4155
ZNF546_E7_1833.138,ZNF546,2432,2184
ZNF546_E7_1833.147,ZNF546,1209,1421
ZNF546_E7_1833.6,ZNF546,1697,2297
ZNF546_E7_1833.93,ZNF546,2651,3071
ZNF547_E4_495.10,ZNF547,4381,5246
ZNF547_E4_495.16,ZNF547,3406,2947
ZNF547_E4_495.4,ZNF547,2478,3203
ZNF547_E4_495.43,ZNF547,2594,2598
ZNF547_E4_495.44,ZNF547,2212,2924
ZNF547_E4_495.9,ZNF547,3103,2880
ZNF548_E4_834.13,ZNF548,1248,960
ZNF548_E4_834.34,ZNF548,3357,2886
ZNF548_E4_834.46,ZNF548,2662,2772
ZNF548_E4_834.50,ZNF548,1636,1225
ZNF548_E4_834.71,ZNF548,3644,3071
ZNF548_E4_834.72,ZNF548,0,0
ZNF549_E4_1143.1,ZNF549,295,257
ZNF549_E4_1143.10,ZNF549,4318,4095
ZNF549_E4_1143.3,ZNF549,1503,1540
ZNF549_E4_1143.7,ZNF549,1422,1845
ZNF549_E4_1143.72,ZNF549,2698,2694
ZNF549_E4_1143.82,ZNF549,1274,1076
ZNF550_E4_660.3,ZNF550,1289,960
ZNF550_E4_660.4,ZNF550,1007,648
ZNF550_E4_660.48,ZNF550,1218,1543
ZNF550_E4_660.68,ZNF550,719,1061
ZNF550_E4_660.69,ZNF550,485,669
ZNF550_E4_660.77,ZNF550,1903,1748
ZNF551_E3_1038.10,ZNF551,1387,1031
ZNF551_E3_1038.29,ZNF551,876,1177
ZNF551_E3_1038.59,ZNF551,3432,4620
ZNF551_E3_1038.64,ZNF551,2490,2877
ZNF551_E3_1038.67,ZNF551,3076,3024
ZNF551_E3_1038.81,ZNF551,1694,1981
ZNF552_E3_243.11,ZNF552,4578,5644
ZNF552_E3_243.12,ZNF552,1649,800
ZNF552_E3_243.13,ZNF552,1626,1190
ZNF552_E3_243.16,ZNF552,3498,3419
ZNF552_E3_243.17,ZNF552,2132,2583
ZNF552_E3_243.18,ZNF552,8178,7166
ZNF554_E5_498.44,ZNF554,1635,1101
ZNF554_E5_498.45,ZNF554,1637,1920
ZNF554_E5_498.57,ZNF554,1841,1839
ZNF554_E5_498.59,ZNF554,3296,3121
ZNF554_E5_498.61,ZNF554,1153,1045
ZNF554_E5_498.64,ZNF554,3268,2643
ZNF555_E4_1170.103,ZNF555,2416,1616
ZNF555_E4_1170.104,ZNF555,1941,1351
ZNF555_E4_1170.105,ZNF555,1296,1081
ZNF555_E4_1170.4,ZNF555,3466,4105
ZNF555_E4_1170.74,ZNF555,4757,3981
ZNF555_E4_1170.98,ZNF555,3846,3319
ZNF556_E4_492.16,ZNF556,1311,1679
ZNF556_E4_492.20,ZNF556,2008,1992
ZNF556_E4_492.21,ZNF556,2836,2734
ZNF556_E4_492.22,ZNF556,3589,3526
ZNF556_E4_492.39,ZNF556,3170,2990
ZNF556_E4_492.44,ZNF556,1797,2549
ZNF557_E8_666.16,ZNF557,1120,1081
ZNF557_E8_666.21,ZNF557,2331,2237
ZNF557_E8_666.25,ZNF557,3264,3339
ZNF557_E8_666.26,ZNF557,4896,4813
ZNF557_E8_666.51,ZNF557,3591,3883
ZNF557_E8_666.53,ZNF557,2696,2512
ZNF558_E10_666.12,ZNF558,2086,2581
ZNF558_E10_666.22,ZNF558,2764,1848
ZNF558_E10_666.41,ZNF558,2521,2602
ZNF558_E10_666.46,ZNF558,1712,2052
ZNF558_E10_666.48,ZNF558,2970,2465
ZNF558_E10_666.49,ZNF558,2792,3267
ZNF559_E6_1170.40,ZNF559,3945,4596
ZNF559_E6_1170.51,ZNF559,3011,2524
ZNF559_E6_1170.54,ZNF559,3177,3826
ZNF559_E6_1170.58,ZNF559,2237,2008
ZNF559_E6_1170.59,ZNF559,1618,1733
ZNF559_E6_1170.65,ZNF559,2786,2443
ZNF560_E10_1560.15,ZNF560,1200,1130
ZNF560_E10_1560.40,ZNF560,3871,3217
ZNF560_E10_1560.69,ZNF560,2793,2963
ZNF560_E10_1560.71,ZNF560,1098,1253
ZNF560_E10_1560.94,ZNF560,1931,1596
ZNF560_E10_1560.95,ZNF560,745,672
ZNF561_E6_897.4,ZNF561,6017,6906
ZNF561_E6_897.41,ZNF561,3836,3514
ZNF561_E6_897.42,ZNF561,1355,1197
ZNF561_E6_897.46,ZNF561,5678,7191
ZNF561_E6_897.54,ZNF561,3491,4162
ZNF561_E6_897.55,ZNF561,2128,2195
ZNF562_E6_726.0,ZNF562,1264,1079
ZNF562_E6_726.16,ZNF562,2079,3158
ZNF562_E6_726.17,ZNF562,1966,1625
ZNF562_E6_726.34,ZNF562,3182,2965
ZNF562_E6_726.43,ZNF562,3628,3107
ZNF562_E6_726.51,ZNF562,3284,4128
ZNF563_E4_579.26,ZNF563,3423,3374
ZNF563_E4_579.27,ZNF563,1299,2096
ZNF563_E4_579.32,ZNF563,2767,2338
ZNF563_E4_579.38,ZNF563,1903,1596
ZNF563_E4_579.39,ZNF563,1798,2021
ZNF563_E4_579.42,ZNF563,3613,3718
ZNF564_E4_1317.102,ZNF564,1693,1348
ZNF564_E4_1317.109,ZNF564,1889,1450
ZNF564_E4_1317.111,ZNF564,3171,4059
ZNF564_E4_1317.122,ZNF564,3824,2753
ZNF564_E4_1317.70,ZNF564,2413,2333
ZNF564_E4_1317.86,ZNF564,2107,2064
ZNF565_E5_990.60,ZNF565,1760,1566
ZNF565_E5_990.62,ZNF565,3385,2741
ZNF565_E5_990.71,ZNF565,3771,3421
ZNF565_E5_990.82,ZNF565,1546,1412
ZNF565_E5_990.84,ZNF565,5263,3979
ZNF565_E5_990.90,ZNF565,2998,2430
ZNF566_E5_570.15,ZNF566,3536,3942
ZNF566_E5_570.24,ZNF566,1580,1320
ZNF566_E5_570.39,ZNF566,2945,3013
ZNF566_E5_570.41,ZNF566,1605,2406
ZNF566_E5_570.48,ZNF566,3510,3428
ZNF566_E5_570.50,ZNF566,2891,3839
ZNF567_E6_1281.115,ZNF567,3221,3440
ZNF567_E6_1281.4,ZNF567,5234,6017
ZNF567_E6_1281.69,ZNF567,1751,1787
ZNF567_E6_1281.74,ZNF567,6097,6515
ZNF567_E6_1281.79,ZNF567,1314,882
ZNF567_E6_1281.98,ZNF567,1680,2002
ZNF568_E7_1170.36,ZNF568,0,0
ZNF568_E7_1170.57,ZNF568,1710,1386
ZNF568_E7_1170.71,ZNF568,3347,2672
ZNF568_E7_1170.72,ZNF568,3827,3763
ZNF569_E6_1494.105,ZNF569,1660,1602
ZNF569_E6_1494.43,ZNF569,4594,4927
ZNF569_E6_1494.45,ZNF569,2831,2501
ZNF569_E6_1494.50,ZNF569,768,673
ZNF569_E6_1494.56,ZNF569,2801,2984
ZNF569_E6_1494.58,ZNF569,3466,3701
ZNF57_E4_1227.110,ZNF57,2175,1853
ZNF57_E4_1227.12,ZNF57,2578,1968
ZNF57_E4_1227.13,ZNF57,3194,2520
ZNF57_E4_1227.65,ZNF57,3474,2203
ZNF57_E4_1227.68,ZNF57,622,634
ZNF57_E4_1227.95,ZNF57,0,0
ZNF570_E6_834.42,ZNF570,3911,3447
ZNF570_E6_834.47,ZNF570,1193,987
ZNF570_E6_834.55,ZNF570,1348,1146
ZNF570_E6_834.64,ZNF570,2529,2066
ZNF570_E6_834.67,ZNF570,1014,1084
ZNF570_E6_834.68,ZNF570,4007,3818
ZNF571_E5_1221.104,ZNF571,2488,2462
ZNF571_E5_1221.25,ZNF571,3099,3934
ZNF571_E5_1221.3,ZNF571,3913,3584
ZNF571_E5_1221.4,ZNF571,2384,2562
ZNF571_E5_1221.73,ZNF571,3921,3221
ZNF571_E5_1221.85,ZNF571,2368,3155
ZNF572_E3_1077.12,ZNF572,2484,2430
ZNF572_E3_1077.38,ZNF572,1756,2174
ZNF572_E3_1077.39,ZNF572,4276,4356
ZNF572_E3_1077.41,ZNF572,2057,1080
ZNF572_E3_1077.51,ZNF572,1554,1774
ZNF572_E3_1077.73,ZNF572,1747,1766
ZNF573_E8_1155.28,ZNF573,4544,4484
ZNF573_E8_1155.41,ZNF573,3567,3583
ZNF573_E8_1155.60,ZNF573,2514,3794
ZNF573_E8_1155.69,ZNF573,1306,1401
ZNF573_E8_1155.78,ZNF573,2846,3304
ZNF573_E8_1155.81,ZNF573,3985,3581
ZNF574_E2_1602.16,ZNF574,2469,1659
ZNF574_E2_1602.17,ZNF574,3329,1471
ZNF574_E2_1602.170,ZNF574,2426,806
ZNF574_E2_1602.18,ZNF574,4607,1153
ZNF574_E2_1602.200,ZNF574,2028,797
ZNF574_E2_1602.35,ZNF574,2546,1887
ZNF575_E4_504.0,ZNF575,3319,3163
ZNF575_E4_504.119,ZNF575,1763,2006
ZNF575_E4_504.123,ZNF575,2157,1440
ZNF575_E4_504.36,ZNF575,6,8
ZNF575_E4_504.37,ZNF575,1086,705
ZNF575_E4_504.38,ZNF575,1910,1626
ZNF576_E3_69.1,ZNF576,2215,2663
ZNF576_E3_69.2,ZNF576,2425,2191
ZNF576_E3_69.5,ZNF576,2967,2644
ZNF576_E3_69.6,ZNF576,1008,776
ZNF576_E3_69.7,ZNF576,3925,4219
ZNF576_E3_69.8,ZNF576,3126,3127
ZNF577_E7_657.13,ZNF577,2002,2335
ZNF577_E7_657.14,ZNF577,2706,1835
ZNF577_E7_657.32,ZNF577,2929,2812
ZNF577_E7_657.41,ZNF577,1397,1546
ZNF577_E7_657.42,ZNF577,2408,2285
ZNF577_E7_657.43,ZNF577,482,466
ZNF579_E2_1257.177,ZNF579,926,1403
ZNF579_E2_1257.205,ZNF579,1370,1437
ZNF579_E2_1257.233,ZNF579,764,1150
ZNF579_E2_1257.237,ZNF579,607,912
ZNF579_E2_1257.238,ZNF579,1568,1392
ZNF579_E2_1257.89,ZNF579,1943,1858
ZNF580_E1_237.1,ZNF580,1641,1020
ZNF580_E1_237.26,ZNF580,439,405
ZNF580_E1_237.27,ZNF580,1224,1352
ZNF580_E1_237.34,ZNF580,2267,2368
ZNF580_E1_237.35,ZNF580,1577,993
ZNF580_E1_237.41,ZNF580,1313,1078
ZNF581_E2_246.17,ZNF581,1539,1326
ZNF581_E2_246.31,ZNF581,2756,2113
ZNF581_E2_246.42,ZNF581,3808,3503
ZNF581_E2_246.46,ZNF581,2614,2939
ZNF581_E2_246.47,ZNF581,1051,1737
ZNF581_E2_246.5,ZNF581,1368,1576
ZNF582_E5_663.32,ZNF582,3399,3066
ZNF582_E5_663.39,ZNF582,2096,2469
ZNF582_E5_663.43,ZNF582,2734,3274
ZNF582_E5_663.47,ZNF582,4583,4800
ZNF582_E5_663.50,ZNF582,3447,3505
ZNF582_E5_663.53,ZNF582,4236,4295
ZNF583_E5_1056.16,ZNF583,1184,1481
ZNF583_E5_1056.59,ZNF583,2326,1796
ZNF583_E5_1056.60,ZNF583,2220,2165
ZNF583_E5_1056.65,ZNF583,1577,2242
ZNF583_E5_1056.71,ZNF583,714,429
ZNF583_E5_1056.75,ZNF583,1328,924
ZNF584_E4_495.17,ZNF584,1545,836
ZNF584_E4_495.25,ZNF584,3197,2897
ZNF584_E4_495.34,ZNF584,970,846
ZNF584_E4_495.48,ZNF584,1029,1121
ZNF584_E4_495.49,ZNF584,1811,1953
ZNF584_E4_495.7,ZNF584,2388,1943
ZNF585A_E5_1755.10,ZNF585A,1415,1048
ZNF585A_E5_1755.117,ZNF585A,2749,2032
ZNF585A_E5_1755.118,ZNF585A,1986,2039
ZNF585A_E5_1755.127,ZNF585A,2218,1924
ZNF585A_E5_1755.136,ZNF585A,3531,3981
ZNF585A_E5_1755.56,ZNF585A,0,0
ZNF585B_E5_1839.124,ZNF585B,5149,5273
ZNF585B_E5_1839.141,ZNF585B,4779,3999
ZNF585B_E5_1839.15,ZNF585B,1863,2114
ZNF585B_E5_1839.33,ZNF585B,2275,2472
ZNF585B_E5_1839.62,ZNF585B,0,0
ZNF585B_E5_1839.84,ZNF585B,2922,3351
ZNF586_E3_495.10,ZNF586,1013,958
ZNF586_E3_495.16,ZNF586,1786,1474
ZNF586_E3_495.31,ZNF586,1695,2115
ZNF586_E3_495.32,ZNF586,1459,1307
ZNF586_E3_495.35,ZNF586,2122,2426
ZNF586_E3_495.6,ZNF586,2277,2428
ZNF587_E3_567.30,ZNF587,6374,4959
ZNF587_E3_567.40,ZNF587,5361,5699
ZNF587_E3_567.55,ZNF587,2080,1922
ZNF587_E3_567.56,ZNF587,1551,1734
ZNF587_E3_567.8,ZNF587,3993,4993
ZNF587_E3_567.9,ZNF587,4348,3918
ZNF589_E4_318.10,ZNF589,1939,2134
ZNF589_E4_318.11,ZNF589,3385,3797
ZNF589_E4_318.13,ZNF589,909,1105
ZNF589_E4_318.22,ZNF589,4158,3951
ZNF589_E4_318.26,ZNF589,1155,1006
ZNF589_E4_318.8,ZNF589,1737,1337
ZNF592_E5_179.22,ZNF592,1969,1597
ZNF592_E5_179.24,ZNF592,1639,1595
ZNF592_E6_177.18,ZNF592,640,676
ZNF592_E7_160.6,ZNF592,2314,2694
ZNF592_E8_288.28,ZNF592,884,897
ZNF592_E8_288.57,ZNF592,2338,2385
ZNF592_E9_84.0,ZNF592,2104,1456
ZNF592_E9_84.1,ZNF592,1316,1250
ZNF593_E1_200.0,ZNF593,1619,983
ZNF593_E1_200.23,ZNF593,887,823
ZNF593_E1_200.24,ZNF593,1374,834
ZNF593_E1_200.25,ZNF593,596,287
ZNF593_E1_200.26,ZNF593,911,687
ZNF593_E2_63.1,ZNF593,1560,1051
ZNF594_E2_2052.126,ZNF594,394,255
ZNF594_E2_2052.136,ZNF594,2325,2880
ZNF594_E2_2052.142,ZNF594,1171,1186
ZNF594_E2_2052.185,ZNF594,3673,3678
ZNF594_E2_2052.198,ZNF594,3231,2771
ZNF594_E2_2052.199,ZNF594,2560,2722
