sgRNA,Gene,A2780_Ts8_D0,A2780_Ts8_D10
CHD5_Chromo_E12_132.15,CHD5,514,124
CHD5_Chromo_E12_132.8,CHD5,1179,310
CHD5_Phd_E8_135.21,CHD5,900,577
CHD5_Phd_E8_135.23,CHD5,518,536
CHD5_Phd_E8_135.7,CHD5,59,203
CHD5_Phd_E9_222.14,CHD5,606,18
CHD5_Phd_E9_222.17,CHD5,742,314
CHD5_Phd_E9_222.36,CHD5,546,215
CHD6_Chromo_E10_135.2,CHD6,659,1880
CHD6_Chromo_E6_63.0,CHD6,396,489
CHD6_Chromo_E6_63.2,CHD6,744,1241
CHD6_Chromo_E7_59.2,CHD6,779,174
CHD6_Chromo_E8_118.7,CHD6,442,140
CHD6_Chromo_E9_87.0,CHD6,1015,99
CHD6_SANT_E30_166.0,CHD6,616,1
CHD6_SANT_E30_166.10,CHD6,1716,472
CHD6_SANT_E30_166.11,CHD6,1997,1509
CHD6_SANT_E30_166.2,CHD6,1692,363
CHD6_SANT_E30_166.4,CHD6,848,3204
CHD6_SANT_E30_166.7,CHD6,1232,618
CHD7_Chromo_E10_105.2,CHD7,168,1
CHD7_Chromo_E7_56.0,CHD7,1727,9307
CHD7_Chromo_E8_115.1,CHD7,716,3800
CHD7_Chromo_E8_115.3,CHD7,548,2476
CHD7_Chromo_E9_84.3,CHD7,733,15218
CHD7_Chromo_E9_84.8,CHD7,1255,11961
CHD7_SANT_E30_184.0,CHD7,1532,1036
CHD7_SANT_E30_184.1,CHD7,546,449
CHD7_SANT_E30_184.14,CHD7,758,2764
CHD7_SANT_E30_184.4,CHD7,990,2288
CHD7_SANT_E30_184.5,CHD7,1485,1983
CHD7_SANT_E30_184.9,CHD7,1251,657
CHD8_Chromo_E10_105.3,CHD8,1037,1
CHD8_Chromo_E6_39.0,CHD8,2330,29
CHD8_Chromo_E6_39.1,CHD8,995,4
CHD8_Chromo_E7_56.0,CHD8,692,23
CHD8_Chromo_E8_118.7,CHD8,1110,74
CHD8_Chromo_E9_84.8,CHD8,1303,299
CHD9_Chromo_E10_105.3,CHD9,1313,415
CHD9_Chromo_E6_39.0,CHD9,1520,3151
CHD9_Chromo_E7_56.0,CHD9,883,3135
CHD9_Chromo_E8_118.0,CHD9,1081,2
CHD9_Chromo_E9_87.2,CHD9,585,67
CHD9_Chromo_E9_87.3,CHD9,1955,1299
CRAMP1_SANT_E2_48.1,CRAMP1,874,899
CRAMP1_SANT_E2_48.2,CRAMP1,784,7815
CRAMP1_SANT_E2_48.3,CRAMP1,1046,958
CRAMP1_SANT_E3_126.0,CRAMP1,747,1332
CRAMP1_SANT_E3_126.4,CRAMP1,1319,1732
CRAMP1_SANT_E3_126.7,CRAMP1,522,1337
CXXC1_CXXC162208_E1_1983.285,CXXC1,1597,18
CXXC1_CXXC162208_E1_1983.286,CXXC1,1651,134
CXXC1_CXXC162208_E1_1983.287,CXXC1,374,36
CXXC1_CXXC162208_E1_1983.56,CXXC1,1953,588
CXXC1_CXXC162208_E1_1983.59,CXXC1,1714,1
CXXC1_CXXC162208_E1_1983.65,CXXC1,1039,3
CXXC1_Phd_E2_41.0,CXXC1,132,1
CXXC1_Phd_E2_41.1,CXXC1,1085,1
CXXC1_Phd_E3_97.13,CXXC1,684,1
CXXC1_Phd_E3_97.14,CXXC1,510,311
CXXC1_Phd_E3_97.16,CXXC1,1567,38
CXXC1_Phd_E3_97.2,CXXC1,907,1
CXXC4_CXXC301341_E1_1104.111,CXXC4,1599,5
CXXC4_CXXC301341_E1_1104.116,CXXC4,696,188
CXXC4_CXXC301341_E1_1104.117,CXXC4,1379,1511
CXXC4_CXXC301341_E1_1104.118,CXXC4,1183,1144
CXXC4_CXXC301341_E1_1104.127,CXXC4,1129,1890
CXXC4_CXXC301341_E1_1104.128,CXXC4,1448,3406
CXXC5_CXXC255296_E1_969.7,CXXC5,664,953
CXXC5_CXXC255296_E1_969.71,CXXC5,1098,400
CXXC5_CXXC255296_E1_969.73,CXXC5,666,91
CXXC5_CXXC255296_E1_969.74,CXXC5,1056,1
CXXC5_CXXC255296_E1_969.87,CXXC5,263,1
CXXC5_CXXC255296_E1_969.9,CXXC5,486,109
DIDO1_Phd_E3_362.0,DIDO1,318,2
DIDO1_Phd_E3_362.22,DIDO1,2137,134
DIDO1_Phd_E3_362.39,DIDO1,488,4
DIDO1_Phd_E4_118.3,DIDO1,587,1
DIDO1_Phd_E4_118.6,DIDO1,615,53
DIDO1_Phd_E4_118.8,DIDO1,1030,1628
DMAP1_SANT_E4_99.2,DMAP1,701,1
DMAP1_SANT_E4_99.5,DMAP1,451,703
DMAP1_SANT_E4_99.7,DMAP1,315,1
DMAP1_SANT_E5_45.0,DMAP1,457,1
DMAP1_SANT_E5_45.1,DMAP1,1069,2
DMAP1_SANT_E5_45.2,DMAP1,713,1
DMTF1_SANT_E11_33.0,DMTF1,756,848
DMTF1_SANT_E11_33.1,DMTF1,999,17912
DMTF1_SANT_E12_110.10,DMTF1,4779,7367
DMTF1_SANT_E12_110.5,DMTF1,1416,92
DMTF1_SANT_E12_110.6,DMTF1,698,765
DMTF1_SANT_E12_110.8,DMTF1,1787,713
DMTF1_SANT2_E13_175.11,DMTF1,1285,1295
DMTF1_SANT2_E13_175.2,DMTF1,2384,1759
DMTF1_SANT2_E13_175.5,DMTF1,395,74
DMTF1_SANT2_E13_175.7,DMTF1,958,27
DMTF1_SANT2_E13_175.8,DMTF1,1865,2056
DMTF1_SANT2_E13_175.9,DMTF1,964,565
DMTF1_SANT3_E13_43.0,DMTF1,2154,1591
DMTF1_SANT3_E14_152.10,DMTF1,1063,284
DMTF1_SANT3_E14_152.13,DMTF1,773,270
DMTF1_SANT3_E14_152.2,DMTF1,1303,2220
DMTF1_SANT3_E14_152.3,DMTF1,1731,350
DMTF1_SANT3_E14_152.5,DMTF1,1841,934
DNAJC1_SANT_E10_49.0,DNAJC1,2433,3406
DNAJC1_SANT_E10_49.1,DNAJC1,944,2426
DNAJC1_SANT_E10_49.2,DNAJC1,719,902
DNAJC1_SANT_E9_114.10,DNAJC1,1183,146
DNAJC1_SANT_E9_114.11,DNAJC1,1325,1087
DNAJC1_SANT_E9_114.14,DNAJC1,5422,4651
DNAJC1_SANT2_E11_449.30,DNAJC1,2234,7515
DNAJC1_SANT2_E11_449.37,DNAJC1,2547,1908
DNAJC1_SANT2_E11_449.40,DNAJC1,1,1
DNAJC1_SANT2_E11_449.48,DNAJC1,1394,469
DNAJC1_SANT2_E11_449.65,DNAJC1,2534,1421
DNAJC1_SANT2_E12_36.0,DNAJC1,1867,1237
DNAJC2_SANT_E13_74.0,DNAJC2,1894,655
DNAJC2_SANT_E14_101.0,DNAJC2,1005,832
DNAJC2_SANT_E14_101.1,DNAJC2,4817,3645
DNAJC2_SANT_E14_101.2,DNAJC2,4005,168
DNAJC2_SANT_E14_101.3,DNAJC2,1484,586
DNAJC2_SANT2_E16_155.1,DNAJC2,947,1240
DNAJC2_SANT2_E16_155.10,DNAJC2,1215,10
DNAJC2_SANT2_E16_155.14,DNAJC2,1739,535
DNAJC2_SANT2_E16_155.15,DNAJC2,2408,1204
DNAJC2_SANT2_E16_155.5,DNAJC2,1520,3600
DNAJC2_SANT2_E16_155.8,DNAJC2,823,2
DNMT1_Bah770893_E1_4899.638,DNMT1,985,163
DNMT1_Bah770893_E1_4899.649,DNMT1,1003,5
DNMT1_Bah770893_E1_4899.653,DNMT1,944,284
DNMT1_Bah770893_E1_4899.656,DNMT1,1500,39
DNMT1_Bah770893_E1_4899.658,DNMT1,1129,132
DNMT1_Bah770893_E1_4899.659,DNMT1,947,2366
DNMT1_Bah9811117_E1_4899.573,DNMT1,1067,47
DNMT1_Bah9811117_E1_4899.575,DNMT1,761,1183
DNMT1_Bah9811117_E1_4899.58,DNMT1,646,1
DNMT1_Bah9811117_E1_4899.582,DNMT1,878,1
DNMT1_Bah9811117_E1_4899.595,DNMT1,1567,75
DNMT1_Bah9811117_E1_4899.602,DNMT1,471,1
DNMT1_CXXC661707_E1_4899.673,DNMT1,805,381
DNMT1_CXXC661707_E1_4899.674,DNMT1,1258,82
DNMT1_CXXC661707_E1_4899.676,DNMT1,158,1
DNMT3A_PWWP_E8_159.1,DNMT3A,514,780
DNMT3A_PWWP_E8_159.14,DNMT3A,1618,1
DNMT3A_PWWP_E8_159.18,DNMT3A,934,239
DNMT3A_PWWP_E9_108.1,DNMT3A,998,41
DNMT3A_PWWP_E9_108.3,DNMT3A,1437,690
DNMT3A_PWWP_E9_108.5,DNMT3A,2149,6758
DNMT3B_ADD431550_E1_2562.29,DNMT3B,879,64
DNMT3B_ADD431550_E1_2562.291,DNMT3B,935,1316
DNMT3B_ADD431550_E1_2562.292,DNMT3B,653,1345
DNMT3B_ADD431550_E1_2562.294,DNMT3B,1343,111
DNMT3B_ADD431550_E1_2562.295,DNMT3B,888,5030
DNMT3B_ADD431550_E1_2562.304,DNMT3B,966,1173
DNMT3B_PWWP223309_E1_2562.342,DNMT3B,673,2946
DNMT3B_PWWP223309_E1_2562.73,DNMT3B,552,20
DNMT3B_PWWP223309_E1_2562.83,DNMT3B,1045,2789
DNMT3B_PWWP223309_E1_2562.84,DNMT3B,812,485
DNMT3B_PWWP223309_E1_2562.86,DNMT3B,901,702
DNMT3B_PWWP223309_E1_2562.9,DNMT3B,194,9
DPF1_Phd1_E10_33.0,DPF1,1091,1794
DPF1_Phd1_E10_33.1,DPF1,628,4
DPF1_Phd1_E9_94.11,DPF1,1486,276
DPF1_Phd1_E9_94.12,DPF1,1484,1121
DPF1_Phd1_E9_94.20,DPF1,719,309
DPF1_Phd1_E9_94.8,DPF1,1103,337
DPF1_Phd2_E10_80.2,DPF1,2065,4921
DPF1_Phd2_E10_80.3,DPF1,1456,955
DPF1_Phd2_E10_80.7,DPF1,131,4
DPF1_Phd2_E11_82.2,DPF1,742,604
DPF1_Phd2_E11_82.6,DPF1,1691,1655
DPF1_Phd2_E11_82.9,DPF1,67,4
DPF2_Phd1_E8_91.1,DPF2,1081,2232
DPF2_Phd1_E8_91.2,DPF2,1783,1046
DPF2_Phd1_E8_91.3,DPF2,1026,5923
DPF2_Phd1_E8_91.4,DPF2,1305,2305
DPF2_Phd1_E8_91.5,DPF2,1476,359
DPF2_Phd1_E8_91.8,DPF2,940,10
DPF2_Phd2_E10_82.0,DPF2,1521,1133
DPF2_Phd2_E10_82.3,DPF2,2104,880
DPF2_Phd2_E10_82.4,DPF2,1513,18
DPF2_Phd2_E9_77.0,DPF2,392,535
DPF2_Phd2_E9_77.2,DPF2,949,736
DPF2_Phd2_E9_77.9,DPF2,841,2061
DPF3_Phd_E8_91.0,DPF3,1737,938
DPF3_Phd_E8_91.4,DPF3,2190,2531
DPF3_Phd_E8_91.5,DPF3,1724,1705
DPF3_Phd_E8_91.6,DPF3,825,369
DPF3_Phd_E8_91.7,DPF3,599,20
DPF3_Phd_E8_91.8,DPF3,1835,4129
ELMSAN1_SANT_E10_54.1,ELMSAN1,1024,81
ELMSAN1_SANT_E10_54.2,ELMSAN1,792,927
ELMSAN1_SANT_E10_54.5,ELMSAN1,635,915
ELMSAN1_SANT_E9_81.0,ELMSAN1,1530,1890
ELMSAN1_SANT_E9_81.1,ELMSAN1,1220,2271
ELMSAN1_SANT_E9_81.2,ELMSAN1,740,278
ENC1_BTB36144_E1_1770.14,ENC1,799,37
ENC1_BTB36144_E1_1770.23,ENC1,506,991
ENC1_BTB36144_E1_1770.232,ENC1,1,1
ENC1_BTB36144_E1_1770.233,ENC1,792,138
ENC1_BTB36144_E1_1770.5,ENC1,1014,963
ENC1_BTB36144_E1_1770.8,ENC1,1284,174
EZH1_SANT_E12_105.0,EZH1,1039,617
EZH1_SANT_E12_105.1,EZH1,1218,1136
EZH1_SANT_E12_105.2,EZH1,234,1
EZH1_SANT_E12_105.3,EZH1,487,1
EZH1_SANT_E12_105.4,EZH1,1013,941
EZH1_SANT_E12_105.7,EZH1,1125,257
EZH2_SANT_E5_150.1,EZH2,944,197
EZH2_SANT_E5_150.2,EZH2,988,27
EZH2_SANT_E5_150.8,EZH2,1088,305
EZH2_SANT_E6_125.10,EZH2,446,167
EZH2_SANT_E6_125.4,EZH2,628,1
EZH2_SANT_E6_125.5,EZH2,408,1
EZH2_SANT2_E11_170.10,EZH2,783,81
EZH2_SANT2_E11_170.12,EZH2,1174,35
EZH2_SANT2_E11_170.13,EZH2,495,87
EZH2_SANT2_E11_170.3,EZH2,1637,161
EZH2_SANT2_E11_170.7,EZH2,253,43
EZH2_SANT2_E11_170.8,EZH2,1766,1
FBXL19_CXXC5077_E1_2085.27,FBXL19,250,1
FBXL19_CXXC5077_E1_2085.28,FBXL19,679,1
FBXL19_CXXC5077_E1_2085.487,FBXL19,1245,1017
FBXL19_CXXC5077_E1_2085.488,FBXL19,617,3
FBXL19_CXXC5077_E1_2085.489,FBXL19,2426,180
FBXL19_CXXC5077_E1_2085.49,FBXL19,1103,473
FBXL19_Phd_E3_123.10,FBXL19,1277,166
FBXL19_Phd_E3_123.11,FBXL19,2128,940
FBXL19_Phd_E3_123.12,FBXL19,1,1
FBXL19_Phd_E4_63.0,FBXL19,592,237
FBXL19_Phd_E4_63.1,FBXL19,457,469
FBXL19_Phd_E4_63.2,FBXL19,954,469
FMR1_Agenet59117_E1_1899.1,FMR1,1037,607
FMR1_Agenet59117_E1_1899.11,FMR1,705,2495
FMR1_Agenet59117_E1_1899.12,FMR1,898,2137
FMR1_Agenet59117_E1_1899.14,FMR1,1603,3439
FMR1_Agenet59117_E1_1899.173,FMR1,1526,1398
FMR1_Agenet59117_E1_1899.174,FMR1,478,1987
FXR1_Agenet59115_E1_1866.11,FXR1,521,31
FXR1_Agenet59115_E1_1866.12,FXR1,1589,112
FXR1_Agenet59115_E1_1866.144,FXR1,1598,1613
FXR1_Agenet59115_E1_1866.15,FXR1,610,9
FXR1_Agenet59115_E1_1866.16,FXR1,89,1
FXR1_Agenet59115_E1_1866.17,FXR1,2291,1140
FXR2_Agenet69127_E1_2022.25,FXR2,581,3275
FXR2_Agenet69127_E1_2022.27,FXR2,832,660
FXR2_Agenet69127_E1_2022.34,FXR2,462,4579
FXR2_Agenet69127_E1_2022.345,FXR2,1300,108
FXR2_Agenet69127_E1_2022.346,FXR2,1240,331
FXR2_Agenet69127_E1_2022.35,FXR2,1805,1271
G2E3_ePhd_E3_96.0,G2E3,312,6
G2E3_ePhd_E3_96.2,G2E3,1971,2088
G2E3_ePhd_E4_102.0,G2E3,1158,1317
G2E3_ePhd_E4_102.3,G2E3,163,1
G2E3_ePhd_E5_125.2,G2E3,598,857
G2E3_ePhd_E5_125.8,G2E3,2378,367
G2E3_Phd_E8_59.0,G2E3,3025,2795
G2E3_Phd_E8_59.1,G2E3,1922,281
G2E3_Phd_E9_103.1,G2E3,761,1366
G2E3_Phd_E9_103.3,G2E3,2335,2989
G2E3_Phd_E9_103.4,G2E3,926,12
G2E3_Phd_E9_103.5,G2E3,436,3188
GAN_BTB20125_E1_1794,GAN,1245,722
GAN_BTB20125_E1_1794.15,GAN,1801,329
GAN_BTB20125_E1_1794.182,GAN,1018,75
GAN_BTB20125_E1_1794.19,GAN,567,258
GAN_BTB20125_E1_1794.195,GAN,1016,653
GAN_BTB20125_E1_1794.4,GAN,447,185
GDAP2_Macro54193_E1_1494.116,GDAP2,1551,724
GDAP2_Macro54193_E1_1494.117,GDAP2,1469,3967
GDAP2_Macro54193_E1_1494.19,GDAP2,1296,1334
GDAP2_Macro54193_E1_1494.21,GDAP2,450,358
GDAP2_Macro54193_E1_1494.23,GDAP2,2074,762
GDAP2_Macro54193_E1_1494.24,GDAP2,1066,4070
GLYR1_PWWP690_E1_1662.1,GLYR1,286,1
GLYR1_PWWP690_E1_1662.11,GLYR1,1069,2446
GLYR1_PWWP690_E1_1662.18,GLYR1,1199,604
GLYR1_PWWP690_E1_1662.244,GLYR1,1064,403
GLYR1_PWWP690_E1_1662.247,GLYR1,1103,866
GLYR1_PWWP690_E1_1662.7,GLYR1,1724,1745
GMCL1_BTB101207_E1_1548.115,GMCL1,953,769
GMCL1_BTB101207_E1_1548.116,GMCL1,889,1627
GMCL1_BTB101207_E1_1548.36,GMCL1,155,26
GMCL1_BTB101207_E1_1548.4,GMCL1,317,113
GMCL1_BTB101207_E1_1548.44,GMCL1,1919,241
GMCL1_BTB101207_E1_1548.48,GMCL1,409,146
GON4L_SANT_E31_66.0,GON4L,923,115
GON4L_SANT_E31_66.1,GON4L,387,216
GON4L_SANT_E31_66.4,GON4L,526,65
GON4L_SANT_E32_91.2,GON4L,578,1
GON4L_SANT_E32_91.3,GON4L,494,2
GON4L_SANT_E32_91.6,GON4L,491,1
GZF1_BTB21133_E1_2136.1,GZF1,188,15
GZF1_BTB21133_E1_2136.13,GZF1,129,1
GZF1_BTB21133_E1_2136.16,GZF1,1162,2041
GZF1_BTB21133_E1_2136.275,GZF1,761,609
GZF1_BTB21133_E1_2136.3,GZF1,1026,639
GZF1_BTB21133_E1_2136.5,GZF1,1391,1946
H2AFY_Macro178364_E1_1119.119,H2AFY,465,377
H2AFY_Macro178364_E1_1119.52,H2AFY,792,845
H2AFY_Macro178364_E1_1119.65,H2AFY,1434,4379
H2AFY_Macro178364_E1_1119.76,H2AFY,1848,912
H2AFY_Macro178364_E1_1119.81,H2AFY,728,603
H2AFY_Macro178364_E1_1119.85,H2AFY,1215,1749
H2AFY2_Macro178364_E1_1119.101,H2AFY2,1073,3108
H2AFY2_Macro178364_E1_1119.8,H2AFY2,745,77
H2AFY2_Macro178364_E1_1119.81,H2AFY2,286,1
H2AFY2_Macro178364_E1_1119.83,H2AFY2,1155,1498
H2AFY2_Macro178364_E1_1119.84,H2AFY2,1081,3523
H2AFY2_Macro178364_E1_1119.85,H2AFY2,664,958
HDGF_PWWP40108_E1_771.117,HDGF,2049,20
HDGF_PWWP40108_E1_771.119,HDGF,539,1
HDGF_PWWP40108_E1_771.125,HDGF,1168,1817
HDGF_PWWP40108_E1_771.128,HDGF,474,39
HDGF_PWWP40108_E1_771.17,HDGF,930,633
HDGF_PWWP40108_E1_771.21,HDGF,1017,123
HDGFL1_PWWP985_E1_756.155,HDGFL1,760,169
HDGFL1_PWWP985_E1_756.158,HDGFL1,1122,1028
HDGFL1_PWWP985_E1_756.164,HDGFL1,1390,935
HDGFL1_PWWP985_E1_756.168,HDGFL1,519,1814
HDGFL1_PWWP985_E1_756.173,HDGFL1,1134,28
HDGFL1_PWWP985_E1_756.19,HDGFL1,691,472
HIC1_BTB37152_E1_2202.12,HIC1,715,278
HIC1_BTB37152_E1_2202.22,HIC1,1116,3329
HIC1_BTB37152_E1_2202.469,HIC1,1508,1061
HIC1_BTB37152_E1_2202.472,HIC1,1050,1265
HIC1_BTB37152_E1_2202.503,HIC1,507,1
HIC1_BTB37152_E1_2202.506,HIC1,618,2
HIC2_BTB40141_E1_1848.26,HIC2,712,64
HIC2_BTB40141_E1_1848.381,HIC2,637,198
HIC2_BTB40141_E1_1848.387,HIC2,1642,799
HIC2_BTB40141_E1_1848.393,HIC2,675,372
HIC2_BTB40141_E1_1848.395,HIC2,894,1
HIC2_BTB40141_E1_1848.396,HIC2,1533,1864
IBTK_BTB554639_E1_4062.106,IBTK,1340,1396
IBTK_BTB554639_E1_4062.107,IBTK,1343,5220
IBTK_BTB554639_E1_4062.111,IBTK,638,484
IBTK_BTB554639_E1_4062.112,IBTK,1430,5992
IBTK_BTB554639_E1_4062.278,IBTK,1487,2388
IBTK_BTB554639_E1_4062.28,IBTK,1412,1596
IBTK_BTB761871_E1_4062.123,IBTK,1959,2610
IBTK_BTB761871_E1_4062.126,IBTK,972,212
IBTK_BTB761871_E1_4062.133,IBTK,1259,437
IBTK_BTB761871_E1_4062.263,IBTK,1070,30
IBTK_BTB761871_E1_4062.264,IBTK,1372,656
IBTK_BTB761871_E1_4062.266,IBTK,1454,100
ING1_Phd_E2_635.0,ING1,924,141
ING1_Phd_E2_635.13,ING1,92,100
ING1_Phd_E2_635.34,ING1,636,472
ING1_Phd_E2_635.47,ING1,418,207
ING1_Phd_E2_635.49,ING1,472,37
ING1_Phd_E2_635.68,ING1,530,11
ING2_Phd_E2_605.2,ING2,1398,142
ING2_Phd_E2_605.40,ING2,1626,2211
ING2_Phd_E2_605.43,ING2,2084,382
ING2_Phd_E2_605.48,ING2,582,209
ING2_Phd_E2_605.51,ING2,483,1445
ING2_Phd_E2_605.8,ING2,814,1706
ING3_Phd_E10_193.2,ING3,1353,696
ING3_Phd_E10_193.3,ING3,732,1025
ING3_Phd_E10_193.4,ING3,1588,950
ING3_Phd_E11_39.0,ING3,330,1
ING3_Phd_E12_90.1,ING3,594,415
ING3_Phd_E12_90.2,ING3,1136,166
ING4_Phd_E6_148.1,ING4,1857,655
ING4_Phd_E6_148.13,ING4,989,845
ING4_Phd_E6_148.14,ING4,1,1
ING4_Phd_E7_62.6,ING4,1063,21
ING4_Phd_E7_62.7,ING4,1152,106
ING4_Phd_E7_62.9,ING4,1925,3193
ING5_Phd_E6_136.13,ING5,817,707
ING5_Phd_E6_136.15,ING5,1425,1823
ING5_Phd_E6_136.21,ING5,928,1394
ING5_Phd_E7_62.2,ING5,880,4855
ING5_Phd_E7_62.3,ING5,978,2077
ING5_Phd_E8_28.0,ING5,1419,455
INTS12_Phd_E5_139.0,INTS12,1298,366
INTS12_Phd_E5_139.12,INTS12,97,3
INTS12_Phd_E5_139.13,INTS12,2163,4952
INTS12_Phd_E5_139.3,INTS12,598,1074
INTS12_Phd_E5_139.5,INTS12,1467,424
INTS12_Phd_E5_139.8,INTS12,2338,1033
IPP_BTB28134_E1_1755.1,IPP,1643,1190
IPP_BTB28134_E1_1755.14,IPP,612,43
IPP_BTB28134_E1_1755.152,IPP,1293,642
IPP_BTB28134_E1_1755.156,IPP,1311,176
IPP_BTB28134_E1_1755.3,IPP,1117,8
IPP_BTB28134_E1_1755.6,IPP,546,25
IVNS1ABP_BTB22126_E1_1929.1,IVNS1ABP,779,3820
IVNS1ABP_BTB22126_E1_1929.157,IVNS1ABP,885,692
IVNS1ABP_BTB22126_E1_1929.158,IVNS1ABP,1713,4243
IVNS1ABP_BTB22126_E1_1929.161,IVNS1ABP,901,41
IVNS1ABP_BTB22126_E1_1929.163,IVNS1ABP,990,186
IVNS1ABP_BTB22126_E1_1929.5,IVNS1ABP,1671,392
JADE1_ePhd_E7_93.11,JADE1,774,112
JADE1_ePhd_E7_93.7,JADE1,1355,1334
JADE1_ePhd_E8_117.11,JADE1,926,802
JADE1_ePhd_E8_117.14,JADE1,1273,181
JADE1_ePhd_E9_123.3,JADE1,1831,753
JADE1_ePhd_E9_123.4,JADE1,1241,2089
JADE1_Phd_E6_84.0,JADE1,1330,130
JADE1_Phd_E6_84.3,JADE1,1202,569
JADE1_Phd_E6_84.4,JADE1,1290,564
JADE1_Phd_E7_54.0,JADE1,490,26
JADE1_Phd_E7_54.4,JADE1,794,4004
JADE1_Phd_E7_54.6,JADE1,1229,300
JADE2_Phd_E3_33.2,JADE2,946,2734
JADE2_Phd_E4_158.2,JADE2,488,19
JADE2_Phd_E5_161.10,JADE2,690,255
JADE2_Phd_E6_84.1,JADE2,786,63
JADE2_Phd_E7_93.12,JADE2,1192,346
JADE2_Phd_E8_117.1,JADE2,646,51
JADE3_ePhd_E7_93.2,JADE3,1687,576
JADE3_ePhd_E7_93.5,JADE3,1156,1207
JADE3_ePhd_E8_117.11,JADE3,483,92
JADE3_ePhd_E8_117.16,JADE3,898,450
JADE3_ePhd_E9_123.1,JADE3,297,1
JADE3_ePhd_E9_123.6,JADE3,864,778
JADE3_Phd_E6_84.0,JADE3,1075,2479
JADE3_Phd_E6_84.1,JADE3,451,772
JADE3_Phd_E6_84.2,JADE3,1792,126
JADE3_Phd_E7_66.0,JADE3,975,456
JADE3_Phd_E7_66.2,JADE3,1270,256
JADE3_Phd_E7_66.7,JADE3,700,23
KAT5_Chromo_E1_64.4,KAT5,1119,296
KAT5_Chromo_E1_64.7,KAT5,604,1
KAT5_Chromo_E2_69.0,KAT5,860,1
KAT5_Chromo_E2_69.7,KAT5,965,1
KAT5_Chromo_E3_137.3,KAT5,657,53
KAT5_Chromo_E3_137.6,KAT5,1024,2689
KAT6A_Phd_E4_109.10,KAT6A,1068,5
KAT6A_Phd_E4_109.3,KAT6A,177,170
KAT6A_Phd_E5_116.6,KAT6A,808,1
KAT6A_Phd_E5_116.7,KAT6A,257,1884
KAT6A_Phd_E6_82.0,KAT6A,909,107
KAT6A_Phd_E7_136.4,KAT6A,659,1
KAT6B_Phd1_E4_97.4,KAT6B,1399,1623
KAT6B_Phd1_E4_97.5,KAT6B,272,209
KAT6B_Phd1_E4_97.6,KAT6B,1221,608
KAT6B_Phd1_E5_77.1,KAT6B,1491,111
KAT6B_Phd1_E5_77.3,KAT6B,1191,179
KAT6B_Phd1_E5_77.7,KAT6B,769,222
KAT6B_Phd2_E5_36.0,KAT6B,1729,588
KAT6B_Phd2_E5_36.1,KAT6B,1499,308
KAT6B_Phd2_E6_82.0,KAT6B,2436,6744
KAT6B_Phd2_E6_82.1,KAT6B,1557,872
KAT6B_Phd2_E6_82.3,KAT6B,1019,950
KAT6B_Phd2_E6_82.4,KAT6B,2316,2509
KAT8_Chromo_E1_169.18,KAT8,745,880
KAT8_Chromo_E1_169.19,KAT8,372,1
KAT8_Chromo_E2_75.0,KAT8,927,1
KAT8_Chromo_E2_75.4,KAT8,6,1
KAT8_Chromo_E3_176.0,KAT8,487,616
KAT8_Chromo_E3_176.6,KAT8,668,5
KBTBD11_BTB141225_E1_1872.376,KBTBD11,1089,3269
KBTBD11_BTB141225_E1_1872.65,KBTBD11,171,1
KBTBD11_BTB141225_E1_1872.67,KBTBD11,365,1334
KBTBD11_BTB141225_E1_1872.75,KBTBD11,619,1964
KBTBD11_BTB141225_E1_1872.79,KBTBD11,802,1115
KBTBD11_BTB141225_E1_1872.86,KBTBD11,1207,675
KBTBD12_BTB32127_E1_1872.1,KBTBD12,1187,1353
KBTBD12_BTB32127_E1_1872.173,KBTBD12,1,1
KBTBD12_BTB32127_E1_1872.174,KBTBD12,1417,306
KBTBD12_BTB32127_E1_1872.2,KBTBD12,1808,1747
KBTBD12_BTB32127_E1_1872.4,KBTBD12,1039,1378
KBTBD12_BTB32127_E1_1872.8,KBTBD12,1,1
KBTBD13_BTB13101_E1_1377.12,KBTBD13,810,578
KBTBD13_BTB13101_E1_1377.16,KBTBD13,1420,1263
KBTBD13_BTB13101_E1_1377.19,KBTBD13,186,1
KBTBD13_BTB13101_E1_1377.2,KBTBD13,1057,189
KBTBD13_BTB13101_E1_1377.22,KBTBD13,721,281
KBTBD13_BTB13101_E1_1377.33,KBTBD13,503,596
KBTBD2_BTB21128_E1_1872.1,KBTBD2,828,731
KBTBD2_BTB21128_E1_1872.149,KBTBD2,906,230
KBTBD2_BTB21128_E1_1872.15,KBTBD2,1,1
KBTBD2_BTB21128_E1_1872.152,KBTBD2,967,167
KBTBD2_BTB21128_E1_1872.153,KBTBD2,1879,5589
KBTBD2_BTB21128_E1_1872.2,KBTBD2,535,102
KBTBD3_BTB42149_E1_1839.104,KBTBD3,1392,1303
KBTBD3_BTB42149_E1_1839.106,KBTBD3,1230,1077
KBTBD3_BTB42149_E1_1839.107,KBTBD3,1435,433
KBTBD3_BTB42149_E1_1839.111,KBTBD3,1901,1167
KBTBD3_BTB42149_E1_1839.112,KBTBD3,1639,10136
KBTBD3_BTB42149_E1_1839.6,KBTBD3,1178,3600
KBTBD4_BTB62156_E1_1605.18,KBTBD4,726,15
KBTBD4_BTB62156_E1_1605.207,KBTBD4,1055,206
KBTBD4_BTB62156_E1_1605.215,KBTBD4,724,48
