sgRNA,Gene,Snu-1_clone_12_D=0,Snu-1_clone_12_D=10
RCOR1_SANT2_E9_78.0,RCOR1,1126,1489
RCOR1_SANT2_E9_78.2,RCOR1,313,248
RCOR2_SANT_E5_84.2,RCOR2,1011,1144
RCOR2_SANT_E5_84.5,RCOR2,3177,2154
RCOR2_SANT_E6_125.16,RCOR2,1396,1116
RCOR2_SANT_E6_125.20,RCOR2,1160,800
RCOR2_SANT_E7_70.0,RCOR2,893,747
RCOR2_SANT_E8_216.31,RCOR2,901,856
RCOR2_SANT2_E10_58.0,RCOR2,1527,1075
RCOR2_SANT2_E10_58.4,RCOR2,1651,1158
RCOR2_SANT2_E11_101.0,RCOR2,2310,1952
RCOR2_SANT2_E11_101.11,RCOR2,1982,2119
RCOR2_SANT2_E9_78.4,RCOR2,1183,1309
RCOR2_SANT2_E9_78.6,RCOR2,1228,1201
RCOR3_SANT_E5_84.1,RCOR3,3655,3071
RCOR3_SANT_E5_84.3,RCOR3,3287,3358
RCOR3_SANT_E6_125.3,RCOR3,207,195
RCOR3_SANT_E6_125.6,RCOR3,925,913
RCOR3_SANT_E7_79.5,RCOR3,1073,966
RCOR3_SANT_E8_219.2,RCOR3,1381,1281
RCOR3_SANT2_E10_58.0,RCOR3,361,400
RCOR3_SANT2_E10_58.1,RCOR3,1060,995
RCOR3_SANT2_E11_101.1,RCOR3,2394,2656
RCOR3_SANT2_E11_101.3,RCOR3,683,666
RCOR3_SANT2_E9_78.0,RCOR3,327,364
RCOR3_SANT2_E9_78.1,RCOR3,938,834
RERE_Bah102307_E1_4701.17,RERE,470,643
RERE_Bah102307_E1_4701.31,RERE,816,555
RERE_Bah102307_E1_4701.37,RERE,835,774
RERE_Bah102307_E1_4701.952,RERE,634,392
RERE_Bah102307_E1_4701.964,RERE,1324,1747
RERE_Bah102307_E1_4701.968,RERE,503,621
RERE_SANT_E13_81.0,RERE,840,775
RERE_SANT_E13_81.1,RERE,893,519
RERE_SANT_E13_81.2,RERE,375,428
RERE_SANT_E13_81.4,RERE,1376,1255
RERE_SANT_E14_39.0,RERE,892,896
RERE_SANT_E14_39.1,RERE,1086,905
RHOBTB1_BTB396455_E1_2091.1,RHOBTB1,1339,1478
RHOBTB1_BTB396455_E1_2091.101,RHOBTB1,1166,1191
RHOBTB1_BTB396455_E1_2091.195,RHOBTB1,936,1017
RHOBTB1_BTB396455_E1_2091.198,RHOBTB1,1219,1128
RHOBTB1_BTB396455_E1_2091.93,RHOBTB1,537,563
RHOBTB1_BTB396455_E1_2091.94,RHOBTB1,1956,1799
RHOBTB1_BTB476581_E1_2091.112,RHOBTB1,839,815
RHOBTB1_BTB476581_E1_2091.113,RHOBTB1,885,804
RHOBTB1_BTB476581_E1_2091.125,RHOBTB1,597,962
RHOBTB1_BTB476581_E1_2091.176,RHOBTB1,499,372
RHOBTB1_BTB476581_E1_2091.18,RHOBTB1,2944,2636
RHOBTB1_BTB476581_E1_2091.183,RHOBTB1,1261,1155
RHOBTB2_BTB289326_E1_2250.319,RHOBTB2,1181,1441
RHOBTB2_BTB289326_E1_2250.321,RHOBTB2,457,433
RHOBTB2_BTB289326_E1_2250.327,RHOBTB2,574,329
RHOBTB2_BTB289326_E1_2250.328,RHOBTB2,1178,923
RHOBTB2_BTB289326_E1_2250.63,RHOBTB2,369,290
RHOBTB2_BTB289326_E1_2250.69,RHOBTB2,77,52
RHOBTB2_BTB443492_E1_2250.12,RHOBTB2,1,1
RHOBTB2_BTB443492_E1_2250.121,RHOBTB2,952,904
RHOBTB2_BTB443492_E1_2250.122,RHOBTB2,734,850
RHOBTB2_BTB443492_E1_2250.124,RHOBTB2,924,971
RHOBTB2_BTB443492_E1_2250.277,RHOBTB2,871,761
RHOBTB2_BTB443492_E1_2250.28,RHOBTB2,339,455
RHOBTB2_BTB523615_E1_2250.137,RHOBTB2,1076,1147
RHOBTB2_BTB523615_E1_2250.149,RHOBTB2,473,459
RHOBTB2_BTB523615_E1_2250.15,RHOBTB2,1071,747
RHOBTB2_BTB523615_E1_2250.239,RHOBTB2,769,643
RHOBTB2_BTB523615_E1_2250.249,RHOBTB2,796,667
RHOBTB2_BTB523615_E1_2250.258,RHOBTB2,353,339
RHOBTB3_BTB413518_E1_1836.104,RHOBTB3,531,504
RHOBTB3_BTB413518_E1_1836.105,RHOBTB3,717,1306
RHOBTB3_BTB413518_E1_1836.119,RHOBTB3,523,629
RHOBTB3_BTB413518_E1_1836.125,RHOBTB3,514,525
RHOBTB3_BTB413518_E1_1836.126,RHOBTB3,769,1090
RHOBTB3_BTB413518_E1_1836.73,RHOBTB3,1740,1745
RNF17_tudor12321277_E1_4872.142,RNF17,383,295
RNF17_tudor12321277_E1_4872.143,RNF17,1,1
RNF17_tudor12321277_E1_4872.144,RNF17,459,383
RNF17_tudor12321277_E1_4872.146,RNF17,1312,1417
RNF17_tudor12321277_E1_4872.148,RNF17,1144,724
RNF17_tudor12321277_E1_4872.252,RNF17,1055,1238
RNF17_tudor14841531_E1_4872.179,RNF17,829,874
RNF17_tudor14841531_E1_4872.18,RNF17,1459,1381
RNF17_tudor14841531_E1_4872.217,RNF17,1291,1575
RNF17_tudor14841531_E1_4872.218,RNF17,1056,1007
RNF17_tudor14841531_E1_4872.219,RNF17,846,959
RNF17_tudor14841531_E1_4872.22,RNF17,350,387
RNF17_tudor419526_E1_4872.315,RNF17,1456,1514
RNF17_tudor419526_E1_4872.317,RNF17,959,792
RNF17_tudor419526_E1_4872.318,RNF17,607,595
RNF17_tudor419526_E1_4872.32,RNF17,611,452
RNF17_tudor419526_E1_4872.326,RNF17,1264,1029
RNF17_tudor419526_E1_4872.44,RNF17,597,434
RNF17_tudor731776_E1_4872.292,RNF17,717,659
RNF17_tudor731776_E1_4872.294,RNF17,906,1252
RNF17_tudor731776_E1_4872.79,RNF17,651,915
RNF17_tudor731776_E1_4872.83,RNF17,895,1027
RNF17_tudor731776_E1_4872.84,RNF17,936,1004
RNF17_tudor731776_E1_4872.85,RNF17,1771,1764
RNF17_tudor9671013_E1_4872.104,RNF17,1175,1497
RNF17_tudor9671013_E1_4872.105,RNF17,657,646
RNF17_tudor9671013_E1_4872.106,RNF17,2315,2523
RNF17_tudor9671013_E1_4872.107,RNF17,1027,887
RNF17_tudor9671013_E1_4872.273,RNF17,933,904
RNF17_tudor9671013_E1_4872.274,RNF17,1283,1479
RSF1_Phd_E7_39.0,RSF1,1427,1426
RSF1_Phd_E8_78.8,RSF1,1376,848
RSF1_Phd_E8_99.0,RSF1,1937,2012
RSF1_Phd_E8_99.5,RSF1,3211,2969
SCMH1_MBT137235_E1_1983.27,SCMH1,956,1337
SCMH1_MBT137235_E1_1983.282,SCMH1,621,372
SCMH1_MBT137235_E1_1983.286,SCMH1,764,635
SCMH1_MBT137235_E1_1983.41,SCMH1,891,828
SCMH1_MBT137235_E1_1983.46,SCMH1,616,1022
SCMH1_MBT137235_E1_1983.49,SCMH1,641,548
SCMH1_MBT31126_E1_1983.12,SCMH1,744,688
SCMH1_MBT31126_E1_1983.17,SCMH1,893,1214
SCMH1_MBT31126_E1_1983.305,SCMH1,496,206
SCMH1_MBT31126_E1_1983.308,SCMH1,302,273
SCMH1_MBT31126_E1_1983.317,SCMH1,1391,1457
SCMH1_MBT31126_E1_1983.321,SCMH1,402,521
SCML2_MBT142240_E1_2103.21,SCML2,697,513
SCML2_MBT142240_E1_2103.214,SCML2,579,648
SCML2_MBT142240_E1_2103.216,SCML2,1419,1475
SCML2_MBT142240_E1_2103.44,SCML2,864,1301
SCML2_MBT142240_E1_2103.48,SCML2,562,528
SCML2_MBT142240_E1_2103.49,SCML2,269,269
SCML2_MBT36131_E1_2103.12,SCML2,261,485
SCML2_MBT36131_E1_2103.14,SCML2,291,200
SCML2_MBT36131_E1_2103.232,SCML2,544,609
SCML2_MBT36131_E1_2103.235,SCML2,1130,1040
SCML2_MBT36131_E1_2103.236,SCML2,1185,1436
SCML2_MBT36131_E1_2103.238,SCML2,661,428
SETDB1_MBD_E13_186.1,SETDB1,859,753
SETDB1_MBD_E13_186.15,SETDB1,1590,876
SETDB1_MBD_E13_186.17,SETDB1,1391,966
SETDB1_MBD_E13_186.4,SETDB1,1149,909
SETDB1_MBD_E13_186.7,SETDB1,1265,953
SETDB1_MBD_E13_186.8,SETDB1,2736,2525
SETDB1_tudor257317_E1_3876.53,SETDB1,328,206
SETDB1_tudor257317_E1_3876.531,SETDB1,1730,1083
SETDB1_tudor257317_E1_3876.5311,SETDB1,998,1134
SETDB1_tudor257317_E1_3876.56,SETDB1,1402,1292
SETDB1_tudor257317_E1_3876.59,SETDB1,1202,591
SETDB1_tudor257317_E1_3876.63,SETDB1,195,281
SETDB1_tudor348400_E1_3876.509,SETDB1,990,1024
SETDB1_tudor348400_E1_3876.515,SETDB1,1216,978
SETDB1_tudor348400_E1_3876.75,SETDB1,1032,571
SETDB1_tudor348400_E1_3876.79,SETDB1,1088,1169
SETDB1_tudor348400_E1_3876.82,SETDB1,1194,1107
SETDB1_tudor348400_E1_3876.84,SETDB1,761,405
SFMBT1_MBT131232_E1_2601.316,SFMBT1,1377,1336
SFMBT1_MBT131232_E1_2601.35,SFMBT1,899,824
SFMBT1_MBT131232_E1_2601.37,SFMBT1,1788,1918
SFMBT1_MBT131232_E1_2601.47,SFMBT1,475,534
SFMBT1_MBT131232_E1_2601.5,SFMBT1,1,1
SFMBT1_MBT131232_E1_2601.53,SFMBT1,753,757
SFMBT1_MBT23120_E1_2601.25,SFMBT1,394,505
SFMBT1_MBT23120_E1_2601.29,SFMBT1,927,845
SFMBT1_MBT23120_E1_2601.324,SFMBT1,1483,1063
SFMBT1_MBT23120_E1_2601.327,SFMBT1,830,898
SFMBT1_MBT23120_E1_2601.33,SFMBT1,927,656
SFMBT1_MBT23120_E1_2601.9,SFMBT1,946,1042
SFMBT1_MBT252348_E1_2601.285,SFMBT1,1443,1667
SFMBT1_MBT252348_E1_2601.289,SFMBT1,847,976
SFMBT1_MBT252348_E1_2601.29,SFMBT1,1296,1047
SFMBT1_MBT252348_E1_2601.292,SFMBT1,281,133
SFMBT1_MBT252348_E1_2601.62,SFMBT1,752,536
SFMBT1_MBT252348_E1_2601.63,SFMBT1,797,530
SFMBT1_MBT360453_E1_2601.25,SFMBT1,585,748
SFMBT1_MBT360453_E1_2601.257,SFMBT1,1240,1041
SFMBT1_MBT360453_E1_2601.263,SFMBT1,1433,1213
SFMBT1_MBT360453_E1_2601.77,SFMBT1,772,767
SFMBT1_MBT360453_E1_2601.81,SFMBT1,538,471
SFMBT1_MBT360453_E1_2601.92,SFMBT1,633,532
SFMBT2_MBT156256_E1_2685.37,SFMBT2,1193,938
SFMBT2_MBT156256_E1_2685.39,SFMBT2,606,478
SFMBT2_MBT156256_E1_2685.45,SFMBT2,911,874
SFMBT2_MBT156256_E1_2685.47,SFMBT2,1071,1075
SFMBT2_MBT156256_E1_2685.51,SFMBT2,729,652
SFMBT2_MBT156256_E1_2685.56,SFMBT2,540,830
SFMBT2_MBT276372_E1_2685.339,SFMBT2,526,319
SFMBT2_MBT276372_E1_2685.341,SFMBT2,678,531
SFMBT2_MBT276372_E1_2685.349,SFMBT2,521,404
SFMBT2_MBT276372_E1_2685.64,SFMBT2,1535,1474
SFMBT2_MBT276372_E1_2685.66,SFMBT2,510,597
SFMBT2_MBT276372_E1_2685.68,SFMBT2,482,629
SFMBT2_MBT384477_E1_2685.313,SFMBT2,560,626
SFMBT2_MBT384477_E1_2685.322,SFMBT2,993,1036
SFMBT2_MBT384477_E1_2685.81,SFMBT2,204,272
SFMBT2_MBT384477_E1_2685.83,SFMBT2,519,555
SFMBT2_MBT384477_E1_2685.9,SFMBT2,482,608
SFMBT2_MBT384477_E1_2685.91,SFMBT2,504,519
SFMBT2_MBT48144_E1_2685.18,SFMBT2,1399,1386
SFMBT2_MBT48144_E1_2685.25,SFMBT2,520,530
SFMBT2_MBT48144_E1_2685.28,SFMBT2,499,564
SFMBT2_MBT48144_E1_2685.3,SFMBT2,751,760
SFMBT2_MBT48144_E1_2685.31,SFMBT2,2067,2555
SFMBT2_MBT48144_E1_2685.384,SFMBT2,1840,2060
SHKBP1_BTB21107_E1_2124.14,SHKBP1,701,786
SHKBP1_BTB21107_E1_2124.26,SHKBP1,1072,1043
SHKBP1_BTB21107_E1_2124.408,SHKBP1,887,727
SHKBP1_BTB21107_E1_2124.41,SHKBP1,416,544
SHKBP1_BTB21107_E1_2124.417,SHKBP1,1,1
SHKBP1_BTB21107_E1_2124.424,SHKBP1,617,571
SHPRH_Phd_E9_141.0,SHPRH,1489,1361
SHPRH_Phd_E9_141.1,SHPRH,1881,1564
SHPRH_Phd_E9_141.2,SHPRH,847,746
SHPRH_Phd_E9_141.3,SHPRH,2445,2782
SLX4_BTB699788_E1_5505.187,SLX4,706,419
SLX4_BTB699788_E1_5505.195,SLX4,993,885
SLX4_BTB699788_E1_5505.2,SLX4,186,271
SLX4_BTB699788_E1_5505.839,SLX4,649,432
SLX4_BTB699788_E1_5505.842,SLX4,275,274
SLX4_BTB699788_E1_5505.854,SLX4,608,582
SMARCA1_SANT_E21_133.0,SMARCA1,884,1125
SMARCA1_SANT_E21_133.1,SMARCA1,538,521
SMARCA1_SANT_E21_133.10,SMARCA1,606,714
SMARCA1_SANT_E21_133.2,SMARCA1,511,516
SMARCA1_SANT_E21_133.4,SMARCA1,1107,974
SMARCA1_SANT_E21_133.7,SMARCA1,1136,1374
SMARCA5_SANT_E20_126.0,SMARCA5,604,459
SMARCA5_SANT_E20_126.1,SMARCA5,322,275
SMARCA5_SANT_E20_126.2,SMARCA5,678,435
SMARCA5_SANT_E20_126.3,SMARCA5,1352,686
SMARCA5_SANT_E20_126.4,SMARCA5,584,1105
SMARCA5_SANT_E20_126.5,SMARCA5,738,739
SMARCC1_Chromo_E7_70.0,SMARCC1,720,826
SMARCC1_Chromo_E7_70.1,SMARCC1,647,612
SMARCC1_Chromo_E7_70.2,SMARCC1,691,658
SMARCC1_Chromo_E7_70.3,SMARCC1,989,936
SMARCC1_SANT_E19_47.0,SMARCC1,979,890
SMARCC1_SANT_E19_47.1,SMARCC1,734,888
SMARCC1_SANT_E20_109.0,SMARCC1,1,1
SMARCC1_SANT_E20_109.2,SMARCC1,625,601
SMARCC1_SANT_E20_109.3,SMARCC1,587,583
SMARCC1_SANT_E20_109.7,SMARCC1,1,1
SMARCC2_Chromo_E7_70.0,SMARCC2,1626,1514
SMARCC2_Chromo_E7_70.1,SMARCC2,466,502
SMARCC2_Chromo_E7_70.2,SMARCC2,510,302
SMARCC2_Chromo_E7_70.3,SMARCC2,1145,840
SMARCC2_Chromo_E7_70.4,SMARCC2,1245,1309
SMARCC2_Chromo_E8_37.0,SMARCC2,1,1
SMARCC2_SANT_E19_63.1,SMARCC2,489,449
SMARCC2_SANT_E19_63.2,SMARCC2,1001,901
SMARCC2_SANT_E19_63.4,SMARCC2,181,199
SMARCC2_SANT_E20_259.1,SMARCC2,1307,1572
SMARCC2_SANT_E20_259.15,SMARCC2,221,194
SMARCC2_SANT_E20_259.16,SMARCC2,1094,865
SMN1_Tudor_E5_201.0,SMN1,1353,1345
SMN1_Tudor_E5_201.10,SMN1,876,458
SMN1_Tudor_E5_201.12,SMN1,1039,947
SMN1_Tudor_E5_201.14,SMN1,1673,1506
SMN1_Tudor_E5_201.4,SMN1,1106,1070
SMN1_Tudor_E5_201.8,SMN1,3180,1876
SMNDC1_tudor76124_E1_717.11,SMNDC1,971,487
SMNDC1_tudor76124_E1_717.42,SMNDC1,1493,960
SMNDC1_tudor76124_E1_717.43,SMNDC1,1704,927
SMNDC1_tudor76124_E1_717.6,SMNDC1,460,545
SMNDC1_tudor76124_E1_717.7,SMNDC1,1259,952
SMNDC1_tudor76124_E1_717.9,SMNDC1,667,582
SNAPC4_SANT_E10_56.0,SNAPC4,1390,877
SNAPC4_SANT_E10_56.2,SNAPC4,1122,647
SNAPC4_SANT_E10_56.4,SNAPC4,463,526
SNAPC4_SANT_E9_165.13,SNAPC4,516,209
SNAPC4_SANT_E9_165.2,SNAPC4,1122,809
SNAPC4_SANT_E9_165.23,SNAPC4,830,739
SNAPC4_SANT2_E10_90.0,SNAPC4,1002,559
SNAPC4_SANT2_E10_90.2,SNAPC4,2382,2203
SNAPC4_SANT2_E10_90.4,SNAPC4,1083,797
SNAPC4_SANT2_E11_73.0,SNAPC4,3894,3754
SNAPC4_SANT2_E11_73.1,SNAPC4,1317,1165
SNAPC4_SANT2_E11_73.3,SNAPC4,1,1
SNAPC4_SANT3_E11_32.0,SNAPC4,750,684
SNAPC4_SANT3_E12_95.10,SNAPC4,992,611
SNAPC4_SANT3_E12_95.12,SNAPC4,3474,2517
SNAPC4_SANT3_E12_95.3,SNAPC4,1260,917
SNAPC4_SANT3_E13_46.2,SNAPC4,618,811
SNAPC4_SANT3_E13_46.3,SNAPC4,819,918
SNAPC4_SANT4_E13_40.0,SNAPC4,915,1438
SNAPC4_SANT4_E14_68.1,SNAPC4,895,282
SNAPC4_SANT4_E14_68.2,SNAPC4,644,378
SNAPC4_SANT4_E14_68.3,SNAPC4,1286,782
SNAPC4_SANT4_E14_68.5,SNAPC4,807,604
SNAPC4_SANT4_E14_68.6,SNAPC4,966,153
SND1_tudor733777_E1_2733.168,SND1,2411,2625
SND1_tudor733777_E1_2733.17,SND1,1528,1648
SND1_tudor733777_E1_2733.24,SND1,747,909
SND1_tudor733777_E1_2733.244,SND1,1269,1326
SND1_tudor733777_E1_2733.245,SND1,449,307
SND1_tudor733777_E1_2733.247,SND1,1094,932
SP110_Phd_E15_101.1,SP110,707,531
SP110_Phd_E15_101.2,SP110,722,638
SP110_Phd_E15_101.4,SP110,4,1
SP110_Phd_E15_101.5,SP110,907,1050
SP110_Phd_E15_101.6,SP110,1269,1214
SP110_Phd_E15_101.7,SP110,15,20
SP140_Phd_E23_101.0,SP140,447,580
SP140_Phd_E23_101.1,SP140,1889,1917
SP140_Phd_E23_101.5,SP140,884,671
SP140_Phd_E23_101.6,SP140,394,315
SP140_Phd_E23_101.7,SP140,1382,895
SP140_Phd_E24_25.0,SP140,1111,912
SP140L_Phd_E15_101.5,SP140L,616,732
SP140L_Phd_E15_101.6,SP140L,419,478
SP140L_Phd_E15_101.7,SP140L,676,349
SPIN1_Spinlin133181_E1_789.27,SPIN1,1954,1357
SPIN1_Spinlin133181_E1_789.28,SPIN1,377,320
SPIN1_Spinlin133181_E1_789.33,SPIN1,441,523
SPIN1_Spinlin133181_E1_789.35,SPIN1,1347,1530
SPIN1_Spinlin133181_E1_789.63,SPIN1,20,1
SPIN1_Spinlin133181_E1_789.65,SPIN1,511,468
SPIN1_Spinlin214258_E1_789.43,SPIN1,689,497
SPIN1_Spinlin214258_E1_789.46,SPIN1,643,743
SPIN1_Spinlin214258_E1_789.49,SPIN1,827,1222
SPIN1_Spinlin214258_E1_789.5,SPIN1,419,497
SPIN1_Spinlin214258_E1_789.53,SPIN1,249,248
SPIN1_Spinlin214258_E1_789.54,SPIN1,389,395
SPIN1_Spinlin54102_E1_789.14,SPIN1,186,183
SPIN1_Spinlin54102_E1_789.19,SPIN1,1233,1072
SPIN1_Spinlin54102_E1_789.22,SPIN1,1120,936
SPIN1_Spinlin54102_E1_789.23,SPIN1,995,1004
SPIN1_Spinlin54102_E1_789.72,SPIN1,972,1250
SPIN1_Spinlin54102_E1_789.74,SPIN1,290,290
SPIN2A_Spinlin129177_E1_777.32,SPIN2A,611,922
SPIN2A_Spinlin129177_E1_777.33,SPIN2A,686,745
SPIN2A_Spinlin210254_E1_777.62,SPIN2A,736,705
SPIN2B_Spinlin129177_E1_777.32,SPIN2B,326,281
SPIN2B_Spinlin129177_E1_777.33,SPIN2B,955,841
SPIN2B_Spinlin129177_E1_777.34,SPIN2B,839,1015
SPIN2B_Spinlin210254_E1_777.62,SPIN2B,870,744
SPIN3_Spinlin129177_E1_777.3,SPIN3,793,908
SPIN3_Spinlin129177_E1_777.31,SPIN3,265,207
SPIN3_Spinlin129177_E1_777.4,SPIN3,904,940
SPIN3_Spinlin129177_E1_777.68,SPIN3,611,460
SPIN3_Spinlin129177_E1_777.69,SPIN3,648,632
SPIN3_Spinlin129177_E1_777.71,SPIN3,1329,1436
SPIN3_Spinlin210254_E1_777.49,SPIN3,681,693
SPIN3_Spinlin210254_E1_777.5,SPIN3,614,559
SPIN3_Spinlin210254_E1_777.51,SPIN3,815,622
SPIN3_Spinlin210254_E1_777.53,SPIN3,1011,930
SPIN3_Spinlin210254_E1_777.57,SPIN3,1113,1015
SPIN3_Spinlin210254_E1_777.59,SPIN3,972,710
SPIN3_Spinlin5098_E1_777.18,SPIN3,646,432
SPIN3_Spinlin5098_E1_777.2,SPIN3,1404,1225
SPIN3_Spinlin5098_E1_777.22,SPIN3,1077,859
SPIN3_Spinlin5098_E1_777.24,SPIN3,1303,1341
SPIN3_Spinlin5098_E1_777.76,SPIN3,582,494
SPIN3_Spinlin5098_E1_777.77,SPIN3,1312,1338
SPIN4_Spinlin119167_E1_750.28,SPIN4,1311,1300
SPIN4_Spinlin119167_E1_750.33,SPIN4,1223,788
SPIN4_Spinlin119167_E1_750.35,SPIN4,568,553
SPIN4_Spinlin119167_E1_750.61,SPIN4,1048,1091
SPIN4_Spinlin119167_E1_750.63,SPIN4,397,613
SPIN4_Spinlin119167_E1_750.64,SPIN4,2000,1736
SPIN4_Spinlin201245_E1_750.44,SPIN4,853,626
SPIN4_Spinlin201245_E1_750.47,SPIN4,1245,1300
SPIN4_Spinlin201245_E1_750.49,SPIN4,1499,1548
SPIN4_Spinlin201245_E1_750.51,SPIN4,436,509
SPIN4_Spinlin201245_E1_750.52,SPIN4,880,948
SPIN4_Spinlin201245_E1_750.54,SPIN4,1085,838
SPIN4_Spinlin4189_E1_750.12,SPIN4,1065,774
SPIN4_Spinlin4189_E1_750.15,SPIN4,1885,1285
SPIN4_Spinlin4189_E1_750.19,SPIN4,721,787
SPIN4_Spinlin4189_E1_750.21,SPIN4,683,730
SPIN4_Spinlin4189_E1_750.74,SPIN4,782,904
SPIN4_Spinlin4189_E1_750.75,SPIN4,867,1036
SPOP_BTB190297_E1_1125.41,SPOP,1080,321
SPOP_BTB190297_E1_1125.43,SPOP,352,612
SPOP_BTB190297_E1_1125.53,SPOP,1429,1304
SPOP_BTB190297_E1_1125.56,SPOP,1187,922
SPOP_BTB190297_E1_1125.6,SPOP,1139,985
SPOP_BTB190297_E1_1125.99,SPOP,1119,1272
SPOPL_BTB190297_E1_1179.31,SPOPL,1037,995
SPOPL_BTB190297_E1_1179.33,SPOPL,838,952
SPOPL_BTB190297_E1_1179.36,SPOPL,1487,1329
SPOPL_BTB190297_E1_1179.38,SPOPL,1040,1343
SPOPL_BTB190297_E1_1179.39,SPOPL,1264,1494
SPOPL_BTB190297_E1_1179.73,SPOPL,775,1255
STK31_tudor31147_E1_3060.1,STK31,877,1163
STK31_tudor31147_E1_3060.16,STK31,871,1180
STK31_tudor31147_E1_3060.19,STK31,2104,1915
STK31_tudor31147_E1_3060.238,STK31,781,810
STK31_tudor31147_E1_3060.242,STK31,590,770
STK31_tudor31147_E1_3060.6,STK31,401,539
SUV39H1_Chromo_E2_42.0,SUV39H1,225,196
SUV39H1_Chromo_E3_108.1,SUV39H1,308,946
SUV39H1_Chromo_E3_108.3,SUV39H1,702,811
SUV39H1_Chromo_E3_108.5,SUV39H1,702,593
SUV39H1_Chromo_E3_108.6,SUV39H1,495,726
SUV39H1_Chromo_E3_108.8,SUV39H1,609,432
SUV39H2_Chromo_E2_39.0,SUV39H2,843,1115
SUV39H2_Chromo_E3_102.0,SUV39H2,643,659
SUV39H2_Chromo_E3_102.2,SUV39H2,885,1087
SUV39H2_Chromo_E3_102.3,SUV39H2,1016,1002
SUV39H2_Chromo_E3_102.5,SUV39H2,839,917
SUV39H2_Chromo_E3_102.6,SUV39H2,1598,1811
TADA2A_SANT_E5_92.10,TADA2A,1568,1255
TADA2A_SANT_E5_92.3,TADA2A,630,723
TADA2A_SANT_E5_92.5,TADA2A,1259,1319
TADA2A_SANT_E6_158.0,TADA2A,4482,3712
TADA2A_SANT_E6_158.10,TADA2A,1620,1531
TADA2A_SANT_E6_158.4,TADA2A,2418,2191
TADA2B_SANT_E1_72.0,TADA2B,503,370
TADA2B_SANT_E1_72.4,TADA2B,800,659
TADA2B_SANT_E1_72.5,TADA2B,938,762
TADA2B_SANT_E2_79.10,TADA2B,1606,1080
TADA2B_SANT_E2_79.4,TADA2B,717,1097
TADA2B_SANT_E2_79.7,TADA2B,516,351
TAF3_Phd_E6_77.0,TAF3,555,498
TAF3_Phd_E6_77.4,TAF3,591,593
TAF3_Phd_E6_77.5,TAF3,1685,1356
TAF3_Phd_E7_61.1,TAF3,697,811
TAF3_Phd_E7_61.5,TAF3,841,833
TAF3_Phd_E7_61.6,TAF3,1262,969
TCF19_Phd_E4_147.13,TCF19,1016,744
TCF19_Phd_E4_147.15,TCF19,786,671
TCF19_Phd_E4_147.17,TCF19,1324,1146
TCF19_Phd_E4_147.19,TCF19,1825,1143
TCF19_Phd_E4_147.5,TCF19,256,175
TCF19_Phd_E4_147.6,TCF19,939,1200
TCF20_ePhd_E1_543.17,TCF20,479,477
TCF20_ePhd_E1_543.89,TCF20,922,1001
TCF20_ePhd_E2_94.4,TCF20,1516,1294
TCF20_ePhd_E2_94.6,TCF20,267,122
TCF20_ePhd_E3_47.0,TCF20,913,677
TCF20_ePhd_E3_47.1,TCF20,460,567
TDRD1_tudor316364_E1_3570.24,TDRD1,503,424
TDRD1_tudor316364_E1_3570.241,TDRD1,953,734
TDRD1_tudor316364_E1_3570.42,TDRD1,783,699
TDRD1_tudor316364_E1_3570.43,TDRD1,776,647
TDRD1_tudor545592_E1_3570.208,TDRD1,1335,1197
TDRD1_tudor545592_E1_3570.209,TDRD1,832,763
TDRD1_tudor545592_E1_3570.67,TDRD1,817,770
TDRD1_tudor545592_E1_3570.68,TDRD1,611,678
TDRD1_tudor545592_E1_3570.69,TDRD1,654,586
TDRD1_tudor545592_E1_3570.7,TDRD1,928,1281
TDRD1_tudor766813_E1_3570.102,TDRD1,732,753
TDRD1_tudor766813_E1_3570.103,TDRD1,615,793
TDRD1_tudor766813_E1_3570.104,TDRD1,352,412
TDRD1_tudor766813_E1_3570.105,TDRD1,728,898
TDRD1_tudor766813_E1_3570.183,TDRD1,1289,1244
TDRD1_tudor9941040_E1_3570.126,TDRD1,392,381
TDRD1_tudor9941040_E1_3570.127,TDRD1,690,921
TDRD1_tudor9941040_E1_3570.128,TDRD1,290,352
TDRD1_tudor9941040_E1_3570.129,TDRD1,419,467
TDRD1_tudor9941040_E1_3570.13,TDRD1,1396,1351
TDRD1_tudor9941040_E1_3570.154,TDRD1,1001,1274
TDRD10_tudor200315_E1_1101.116,TDRD10,575,547
TDRD10_tudor200315_E1_1101.45,TDRD10,255,318
TDRD10_tudor200315_E1_1101.58,TDRD10,297,288
TDRD10_tudor200315_E1_1101.59,TDRD10,884,790
TDRD10_tudor200315_E1_1101.64,TDRD10,655,597
TDRD10_tudor200315_E1_1101.77,TDRD10,1047,996
TDRD12_tudor60109_E1_1188.1,TDRD12,728,512
TDRD12_tudor60109_E1_1188.13,TDRD12,1173,687
TDRD12_tudor60109_E1_1188.73,TDRD12,562,616
TDRD12_tudor60109_E1_1188.74,TDRD12,1515,1261
TDRD12_tudor60109_E1_1188.75,TDRD12,1417,1516
TDRD12_tudor60109_E1_1188.78,TDRD12,1440,1383
TDRD15_Tudor_E4_177.11,TDRD15,587,391
TDRD15_Tudor_E4_336.8,TDRD15,1147,1179
TDRD15_Tudor_E4_345.2,TDRD15,602,349
TDRD15_Tudor_E4_345.9,TDRD15,1001,859
