sgRNA,Gene,A2780_Ts2_D0,A2780_Ts2_D10
ZNF570_E6_834.67,ZNF570,508,11
ZNF570_E6_834.68,ZNF570,3776,1906
ZNF571_E5_1221.104,ZNF571,2430,4961
ZNF571_E5_1221.25,ZNF571,3065,3464
ZNF571_E5_1221.3,ZNF571,2417,613
ZNF571_E5_1221.4,ZNF571,560,91
ZNF571_E5_1221.73,ZNF571,3157,2207
ZNF571_E5_1221.85,ZNF571,3595,17754
ZNF572_E3_1077.12,ZNF572,2309,2649
ZNF572_E3_1077.38,ZNF572,1944,436
ZNF572_E3_1077.39,ZNF572,2569,205
ZNF572_E3_1077.41,ZNF572,1122,3
ZNF572_E3_1077.51,ZNF572,1189,1
ZNF572_E3_1077.73,ZNF572,1249,16
ZNF573_E8_1155.28,ZNF573,4704,1999
ZNF573_E8_1155.41,ZNF573,2286,680
ZNF573_E8_1155.60,ZNF573,2376,43
ZNF573_E8_1155.69,ZNF573,1426,3291
ZNF573_E8_1155.78,ZNF573,2281,197
ZNF573_E8_1155.81,ZNF573,4416,7093
ZNF574_E2_1602.16,ZNF574,1955,279
ZNF574_E2_1602.17,ZNF574,1712,301
ZNF574_E2_1602.170,ZNF574,196,1
ZNF574_E2_1602.18,ZNF574,358,5
ZNF574_E2_1602.200,ZNF574,1473,119
ZNF574_E2_1602.35,ZNF574,2470,254
ZNF575_E4_504.0,ZNF575,1228,21
ZNF575_E4_504.119,ZNF575,877,15
ZNF575_E4_504.123,ZNF575,1168,43
ZNF575_E4_504.36,ZNF575,46,18
ZNF575_E4_504.37,ZNF575,393,38
ZNF575_E4_504.38,ZNF575,1418,751
ZNF576_E3_69.1,ZNF576,3144,1537
ZNF576_E3_69.2,ZNF576,1200,191
ZNF576_E3_69.5,ZNF576,3458,961
ZNF576_E3_69.6,ZNF576,1736,373
ZNF576_E3_69.7,ZNF576,3464,751
ZNF576_E3_69.8,ZNF576,1720,1025
ZNF577_E7_657.13,ZNF577,1540,65
ZNF577_E7_657.14,ZNF577,1564,67
ZNF577_E7_657.32,ZNF577,1891,60
ZNF577_E7_657.41,ZNF577,926,1
ZNF577_E7_657.42,ZNF577,1890,919
ZNF577_E7_657.43,ZNF577,234,1
ZNF579_E2_1257.177,ZNF579,1256,1307
ZNF579_E2_1257.205,ZNF579,694,67
ZNF579_E2_1257.233,ZNF579,695,321
ZNF579_E2_1257.237,ZNF579,1043,1
ZNF579_E2_1257.238,ZNF579,1323,53
ZNF579_E2_1257.89,ZNF579,897,1
ZNF580_E1_237.1,ZNF580,1942,6488
ZNF580_E1_237.26,ZNF580,648,4
ZNF580_E1_237.27,ZNF580,1759,3898
ZNF580_E1_237.34,ZNF580,1256,21
ZNF580_E1_237.35,ZNF580,2192,660
ZNF580_E1_237.41,ZNF580,1128,727
ZNF581_E2_246.17,ZNF581,782,32
ZNF581_E2_246.31,ZNF581,2857,264
ZNF581_E2_246.42,ZNF581,3131,1367
ZNF581_E2_246.46,ZNF581,1979,166
ZNF581_E2_246.47,ZNF581,294,1
ZNF581_E2_246.5,ZNF581,418,31
ZNF582_E5_663.32,ZNF582,3024,2018
ZNF582_E5_663.39,ZNF582,1709,90
ZNF582_E5_663.43,ZNF582,3657,2012
ZNF582_E5_663.47,ZNF582,2575,306
ZNF582_E5_663.50,ZNF582,2499,107
ZNF582_E5_663.53,ZNF582,3605,4662
ZNF583_E5_1056.16,ZNF583,367,8
ZNF583_E5_1056.59,ZNF583,2807,1133
ZNF583_E5_1056.60,ZNF583,2157,1208
ZNF583_E5_1056.65,ZNF583,433,10
ZNF583_E5_1056.71,ZNF583,741,13
ZNF583_E5_1056.75,ZNF583,1091,21
ZNF584_E4_495.17,ZNF584,2200,167
ZNF584_E4_495.25,ZNF584,2978,1367
ZNF584_E4_495.34,ZNF584,594,148
ZNF584_E4_495.48,ZNF584,1113,11165
ZNF584_E4_495.49,ZNF584,1104,10041
ZNF584_E4_495.7,ZNF584,641,1
ZNF585A_E5_1755.10,ZNF585A,635,2
ZNF585A_E5_1755.117,ZNF585A,2545,385
ZNF585A_E5_1755.118,ZNF585A,986,65
ZNF585A_E5_1755.127,ZNF585A,2235,69
ZNF585A_E5_1755.136,ZNF585A,2220,1198
ZNF585A_E5_1755.56,ZNF585A,1,1
ZNF585B_E5_1839.124,ZNF585B,4825,205
ZNF585B_E5_1839.141,ZNF585B,3744,1619
ZNF585B_E5_1839.15,ZNF585B,1711,298
ZNF585B_E5_1839.33,ZNF585B,2240,209
ZNF585B_E5_1839.62,ZNF585B,1,1
ZNF585B_E5_1839.84,ZNF585B,3934,5014
ZNF586_E3_495.10,ZNF586,885,784
ZNF586_E3_495.16,ZNF586,685,15
ZNF586_E3_495.31,ZNF586,1925,2775
ZNF586_E3_495.32,ZNF586,630,17
ZNF586_E3_495.35,ZNF586,2051,18
ZNF586_E3_495.6,ZNF586,2193,293
ZNF587_E3_567.30,ZNF587,3827,23354
ZNF587_E3_567.40,ZNF587,5229,9824
ZNF587_E3_567.55,ZNF587,958,9
ZNF587_E3_567.56,ZNF587,1386,44
ZNF587_E3_567.8,ZNF587,3729,1595
ZNF587_E3_567.9,ZNF587,2741,5
ZNF589_E4_318.10,ZNF589,2463,26
ZNF589_E4_318.11,ZNF589,1120,635
ZNF589_E4_318.13,ZNF589,705,22
ZNF589_E4_318.22,ZNF589,4595,20434
ZNF589_E4_318.26,ZNF589,521,1
ZNF589_E4_318.8,ZNF589,1312,144
ZNF592_E5_179.22,ZNF592,949,24
ZNF592_E5_179.24,ZNF592,1334,27
ZNF592_E6_177.18,ZNF592,728,206
ZNF592_E7_160.6,ZNF592,1909,123
ZNF592_E8_288.28,ZNF592,481,39
ZNF592_E8_288.57,ZNF592,2238,621
ZNF592_E9_84.0,ZNF592,1311,27
ZNF592_E9_84.1,ZNF592,995,7
ZNF593_E1_200.0,ZNF593,1017,332
ZNF593_E1_200.23,ZNF593,1295,79
ZNF593_E1_200.24,ZNF593,778,35
ZNF593_E1_200.25,ZNF593,368,7
ZNF593_E1_200.26,ZNF593,338,5
ZNF593_E2_63.1,ZNF593,740,224
ZNF594_E2_2052.126,ZNF594,526,104
ZNF594_E2_2052.136,ZNF594,1521,22
ZNF594_E2_2052.142,ZNF594,2538,5817
ZNF594_E2_2052.185,ZNF594,5120,2277
ZNF594_E2_2052.198,ZNF594,3731,372
ZNF594_E2_2052.199,ZNF594,1997,70
ZNF596_E6_906.3,ZNF596,3266,124
ZNF596_E6_906.4,ZNF596,2253,74
ZNF596_E6_906.40,ZNF596,4242,363
ZNF596_E6_906.42,ZNF596,1437,294
ZNF596_E6_906.56,ZNF596,3634,772
ZNF596_E6_906.60,ZNF596,2921,117
ZNF597_E4_630.15,ZNF597,2528,280
ZNF597_E4_630.32,ZNF597,1055,54
ZNF597_E4_630.34,ZNF597,1965,88
ZNF597_E4_630.35,ZNF597,1678,1839
ZNF597_E4_630.45,ZNF597,570,31
ZNF597_E4_630.51,ZNF597,2149,496
ZNF599_E4_993.23,ZNF599,3361,984
ZNF599_E4_993.40,ZNF599,1742,38
ZNF599_E4_993.70,ZNF599,879,4768
ZNF599_E4_993.83,ZNF599,1296,54
ZNF599_E4_993.94,ZNF599,4093,5726
ZNF599_E4_993.95,ZNF599,2463,329
ZNF600_E3_1785.112,ZNF600,2021,136
ZNF600_E3_1785.134,ZNF600,2680,2790
ZNF600_E3_1785.45,ZNF600,3045,1621
ZNF600_E3_1785.72,ZNF600,4390,1424
ZNF600_E3_1785.81,ZNF600,3018,10929
ZNF600_E3_1785.84,ZNF600,2868,135
ZNF606_E7_1176.2,ZNF606,2386,760
ZNF606_E7_1176.56,ZNF606,427,10
ZNF606_E7_1176.6,ZNF606,4992,90
ZNF606_E7_1176.65,ZNF606,1491,68
ZNF606_E7_1176.91,ZNF606,1663,333
ZNF606_E7_1176.92,ZNF606,1369,21
ZNF607_E5_1227.10,ZNF607,1360,72
ZNF607_E5_1227.109,ZNF607,1121,97
ZNF607_E5_1227.23,ZNF607,4569,1271
ZNF607_E5_1227.24,ZNF607,1667,1519
ZNF607_E5_1227.79,ZNF607,1635,117
ZNF607_E5_1227.81,ZNF607,636,2366
ZNF610_E6_735.18,ZNF610,3000,9599
ZNF610_E6_735.19,ZNF610,1494,174
ZNF610_E6_735.20,ZNF610,2313,1341
ZNF610_E6_735.27,ZNF610,4880,1683
ZNF610_E6_735.28,ZNF610,1513,25
ZNF610_E6_735.29,ZNF610,1455,186
ZNF611_E7_1329.14,ZNF611,4532,6954
ZNF611_E7_1329.30,ZNF611,1714,2364
ZNF611_E7_1329.38,ZNF611,550,1
ZNF611_E7_1329.48,ZNF611,3465,1652
ZNF611_E7_1329.58,ZNF611,2853,6100
ZNF611_E7_1329.81,ZNF611,186,1
ZNF613_E6_981.24,ZNF613,1795,180
ZNF613_E6_981.33,ZNF613,3580,315
ZNF613_E6_981.47,ZNF613,1944,155
ZNF613_E6_981.65,ZNF613,1923,4174
ZNF613_E6_981.66,ZNF613,3233,1777
ZNF613_E6_981.87,ZNF613,3438,463
ZNF614_E5_666.11,ZNF614,1785,2445
ZNF614_E5_666.20,ZNF614,1966,254
ZNF614_E5_666.29,ZNF614,2583,221
ZNF614_E5_666.30,ZNF614,2403,312
ZNF614_E5_666.37,ZNF614,1468,163
ZNF614_E5_666.43,ZNF614,2140,1956
ZNF615_E7_1578.33,ZNF615,2253,4173
ZNF615_E7_1578.41,ZNF615,2933,110
ZNF615_E7_1578.42,ZNF615,2432,615
ZNF615_E7_1578.88,ZNF615,1588,18
ZNF615_E7_1578.91,ZNF615,2640,1047
ZNF615_E7_1578.96,ZNF615,4361,1165
ZNF616_E4_1668.101,ZNF616,1,1
ZNF616_E4_1668.117,ZNF616,1,1
ZNF616_E4_1668.118,ZNF616,3336,529
ZNF616_E4_1668.35,ZNF616,3325,53605
ZNF616_E4_1668.44,ZNF616,3660,8114
ZNF616_E4_1668.76,ZNF616,1611,97
ZNF619_E6_732.28,ZNF619,1450,1720
ZNF619_E6_732.53,ZNF619,351,2
ZNF619_E6_732.56,ZNF619,1284,143
ZNF619_E6_732.57,ZNF619,919,3
ZNF619_E6_732.58,ZNF619,3016,17506
ZNF619_E6_732.63,ZNF619,2946,22579
ZNF620_E5_570.16,ZNF620,2977,637
ZNF620_E5_570.29,ZNF620,3031,193
ZNF620_E5_570.30,ZNF620,1241,30
ZNF620_E5_570.31,ZNF620,3801,3808
ZNF620_E5_570.34,ZNF620,3243,93
ZNF620_E5_570.37,ZNF620,1418,182
ZNF621_E5_162.11,ZNF621,2336,331
ZNF621_E5_162.2,ZNF621,1646,5645
ZNF621_E5_162.3,ZNF621,1641,3947
ZNF621_E5_162.4,ZNF621,3587,1507
ZNF621_E5_162.6,ZNF621,2854,109
ZNF621_E5_162.8,ZNF621,1,1
ZNF621_E5_492.16,ZNF621,914,70
ZNF623_E1_1116.1,ZNF623,3344,521
ZNF623_E1_1116.111,ZNF623,2724,718
ZNF623_E1_1116.3,ZNF623,2804,570
ZNF623_E1_1116.4,ZNF623,1547,532
ZNF623_E1_1116.5,ZNF623,1162,769
ZNF623_E1_1116.7,ZNF623,4139,4816
ZNF624_E6_1671.116,ZNF624,3166,2676
ZNF624_E6_1671.131,ZNF624,1667,23
ZNF624_E6_1671.45,ZNF624,3389,121
ZNF624_E6_1671.46,ZNF624,2636,3371
ZNF624_E6_1671.72,ZNF624,3905,806
ZNF624_E6_1671.95,ZNF624,2777,179
ZNF625_E4_396.13,ZNF625,3430,10791
ZNF625_E4_396.14,ZNF625,2616,195
ZNF625_E4_396.19,ZNF625,1446,41
ZNF625_E4_396.20,ZNF625,654,1
ZNF625_E4_396.30,ZNF625,2685,3334
ZNF625_E4_396.33,ZNF625,5280,1707
ZNF626_E4_915.52,ZNF626,721,3
ZNF626_E4_915.70,ZNF626,2602,65
ZNF626_E4_915.74,ZNF626,1639,48
ZNF626_E4_915.75,ZNF626,422,1
ZNF626_E4_966.44,ZNF626,4061,1052
ZNF627_E4_663.10,ZNF627,1700,1
ZNF627_E4_663.35,ZNF627,1694,30
ZNF627_E4_663.39,ZNF627,2566,1966
ZNF627_E4_663.52,ZNF627,1180,45
ZNF627_E4_663.53,ZNF627,3031,4473
ZNF627_E4_663.57,ZNF627,2230,401
ZNF628_E3_1746.134,ZNF628,2385,163
ZNF628_E3_1746.168,ZNF628,946,5
ZNF628_E3_1746.399,ZNF628,2081,559
ZNF628_E3_1746.48,ZNF628,634,1
ZNF628_E3_1746.64,ZNF628,242,1
ZNF628_E3_1746.73,ZNF628,166,1
ZNF629_E3_1128.104,ZNF629,1628,2839
ZNF629_E3_1128.51,ZNF629,833,6361
ZNF629_E3_1128.53,ZNF629,2971,701
ZNF629_E3_1128.54,ZNF629,236,2
ZNF629_E3_1128.55,ZNF629,821,1003
ZNF629_E3_1128.80,ZNF629,1135,1674
ZNF630_E5_909.7,ZNF630,6505,5047
ZNF630_E5_909.71,ZNF630,1385,764
ZNF630_E5_909.72,ZNF630,1252,527
ZNF630_E5_909.73,ZNF630,2716,3496
ZNF630_E5_909.76,ZNF630,1564,581
ZNF630_E5_909.85,ZNF630,4566,373
ZNF639_E7_747.1,ZNF639,5228,8924
ZNF639_E7_747.24,ZNF639,2309,2878
ZNF639_E7_747.27,ZNF639,2620,6
ZNF639_E7_747.28,ZNF639,5623,15781
ZNF639_E7_747.3,ZNF639,2582,66
ZNF639_E7_747.35,ZNF639,1,1
ZNF641_E7_477.12,ZNF641,1128,276
ZNF641_E7_477.29,ZNF641,2108,121
ZNF641_E7_477.30,ZNF641,3778,2479
ZNF641_E7_477.43,ZNF641,2906,708
ZNF641_E7_477.46,ZNF641,1706,794
ZNF641_E7_477.64,ZNF641,4263,507
ZNF646_E2_5235.100,ZNF646,508,1
ZNF646_E2_5235.1075,ZNF646,229,3
ZNF646_E2_5235.1076,ZNF646,400,1
ZNF646_E2_5235.310,ZNF646,326,12
ZNF646_E2_5235.393,ZNF646,226,1
ZNF646_E2_5235.403,ZNF646,1205,232
ZNF648_E2_828.0,ZNF648,237,31
ZNF648_E2_828.105,ZNF648,1581,30
ZNF648_E2_828.106,ZNF648,1100,48
ZNF648_E2_828.108,ZNF648,365,352
ZNF648_E2_828.126,ZNF648,867,1
ZNF648_E2_828.13,ZNF648,887,471
ZNF649_E5_663.60,ZNF649,3139,5455
ZNF649_E5_663.61,ZNF649,975,116
ZNF649_E5_663.62,ZNF649,2143,11
ZNF649_E5_663.65,ZNF649,1090,199
ZNF649_E5_663.7,ZNF649,3582,1870
ZNF649_E5_663.8,ZNF649,2284,283
ZNF652_E4_54.0,ZNF652,2163,1
ZNF652_E5_145.1,ZNF652,1854,9
ZNF652_E5_145.6,ZNF652,1278,134
ZNF652_E5_145.8,ZNF652,2000,879
ZNF652_E6_125.12,ZNF652,528,96
ZNF652_E6_125.9,ZNF652,1717,140
ZNF653_E7_31.0,ZNF653,1275,37
ZNF653_E8_100.12,ZNF653,1008,438
ZNF653_E8_100.6,ZNF653,45,1
ZNF653_E8_100.7,ZNF653,422,1
ZNF653_E8_100.8,ZNF653,851,111
ZNF653_E8_100.9,ZNF653,565,67
ZNF655_E4_582.1,ZNF655,4376,8996
ZNF655_E4_582.16,ZNF655,1438,51
ZNF655_E4_582.17,ZNF655,1006,76
ZNF655_E4_582.18,ZNF655,3474,1290
ZNF655_E4_582.2,ZNF655,1396,179
ZNF655_E4_582.26,ZNF655,1526,74
ZNF658_E5_2301.105,ZNF658,2121,4398
ZNF658_E5_2301.13,ZNF658,4417,609
ZNF658_E5_2301.156,ZNF658,1294,35
ZNF658_E5_2301.220,ZNF658,852,195
ZNF658_E5_2301.222,ZNF658,868,47
ZNF660_E3_825.10,ZNF660,1444,102
ZNF660_E3_825.18,ZNF660,1845,46
ZNF660_E3_825.19,ZNF660,69,10
ZNF660_E3_825.44,ZNF660,2713,279
ZNF660_E3_825.59,ZNF660,711,13
ZNF660_E3_825.64,ZNF660,1681,1043
ZNF662_E4_486.43,ZNF662,1238,58
ZNF662_E4_486.44,ZNF662,2833,507
ZNF662_E4_486.45,ZNF662,1426,251
ZNF662_E4_486.49,ZNF662,1,1
ZNF662_E4_486.53,ZNF662,545,22
ZNF662_E4_486.8,ZNF662,5030,819
ZNF664_E5_735.25,ZNF664,1728,801
ZNF664_E5_735.3,ZNF664,1119,33
ZNF664_E5_735.33,ZNF664,933,82
ZNF664_E5_735.38,ZNF664,1318,13
ZNF664_E5_735.39,ZNF664,2760,787
ZNF664_E5_735.8,ZNF664,1831,1967
ZNF665_E4_1497.59,ZNF665,2871,2336
ZNF665_E4_1497.66,ZNF665,1837,365
ZNF665_E4_1497.67,ZNF665,3054,732
ZNF665_E4_1497.69,ZNF665,4333,1878
ZNF665_E4_1497.90,ZNF665,6687,1951
ZNF665_E4_1497.97,ZNF665,1924,1591
ZNF667_E5_1383.102,ZNF667,1786,170
ZNF667_E5_1383.51,ZNF667,1453,23
ZNF667_E5_1383.52,ZNF667,5699,3247
ZNF667_E5_1383.58,ZNF667,2619,264
ZNF667_E5_1383.67,ZNF667,2682,1230
ZNF667_E5_1383.68,ZNF667,833,7
ZNF668_E2_410.18,ZNF668,2109,485
ZNF668_E2_410.27,ZNF668,1709,112
ZNF668_E2_410.28,ZNF668,1123,1152
ZNF668_E2_410.38,ZNF668,553,17
ZNF668_E2_410.66,ZNF668,1499,178
ZNF668_E2_410.67,ZNF668,1061,109
ZNF669_E4_498.26,ZNF669,2003,712
ZNF669_E4_498.29,ZNF669,1337,89
ZNF669_E4_498.33,ZNF669,2871,2391
ZNF669_E4_498.34,ZNF669,1266,647
ZNF669_E4_498.7,ZNF669,1696,521
ZNF669_E4_498.9,ZNF669,1291,15
ZNF670_E4_498.16,ZNF670,1014,2484
ZNF670_E4_498.22,ZNF670,1783,1157
ZNF670_E4_498.23,ZNF670,1740,156
ZNF670_E4_498.24,ZNF670,1633,383
ZNF670_E4_498.37,ZNF670,1373,45
ZNF670_E4_498.41,ZNF670,1553,153
ZNF671_E4_573.15,ZNF671,3338,5802
ZNF671_E4_573.26,ZNF671,1,1
ZNF671_E4_573.42,ZNF671,2002,174
ZNF671_E4_573.44,ZNF671,3964,1114
ZNF671_E4_573.45,ZNF671,1486,122
ZNF671_E4_573.9,ZNF671,531,1
ZNF672_E4_1206.130,ZNF672,443,1
ZNF672_E4_1206.131,ZNF672,364,47
ZNF672_E4_1206.140,ZNF672,339,6
ZNF672_E4_1206.57,ZNF672,537,1
ZNF672_E4_1206.78,ZNF672,1686,230
ZNF672_E4_1206.93,ZNF672,633,47
ZNF674_E6_1125.13,ZNF674,4549,9254
ZNF674_E6_1125.42,ZNF674,3264,701
ZNF674_E6_1125.48,ZNF674,2927,14632
ZNF674_E6_1125.53,ZNF674,5038,3229
ZNF674_E6_1125.62,ZNF674,879,88
ZNF674_E6_1125.63,ZNF674,4182,222
ZNF675_E4_1164.13,ZNF675,4885,6828
ZNF675_E4_1164.14,ZNF675,1337,11
ZNF675_E4_1164.27,ZNF675,4872,15007
ZNF675_E4_1164.53,ZNF675,3138,1597
ZNF675_E4_1164.54,ZNF675,1176,179
ZNF675_E4_1164.81,ZNF675,1392,29
ZNF676_E3_1410.15,ZNF676,4067,901
ZNF676_E3_1410.44,ZNF676,3380,1225
ZNF676_E3_1410.53,ZNF676,2186,13731
ZNF676_E3_1410.54,ZNF676,2016,316
ZNF676_E3_1410.58,ZNF676,2565,328
ZNF676_E3_1410.86,ZNF676,2039,374
ZNF677_E5_903.11,ZNF677,4272,303
ZNF677_E5_903.12,ZNF677,3063,179
ZNF677_E5_903.3,ZNF677,2381,18
ZNF677_E5_903.52,ZNF677,3616,26615
ZNF677_E5_903.55,ZNF677,2758,667
ZNF677_E5_903.60,ZNF677,1632,4388
ZNF678_E4_1161.35,ZNF678,3048,435
ZNF678_E4_1161.41,ZNF678,1530,291
ZNF678_E4_1161.56,ZNF678,3280,269
ZNF678_E4_1161.72,ZNF678,1411,266
ZNF678_E4_1197.73,ZNF678,10560,53178
ZNF679_E5_492.34,ZNF679,439,4
ZNF679_E5_492.37,ZNF679,2237,5278
ZNF679_E5_492.39,ZNF679,4349,860
ZNF679_E5_492.40,ZNF679,1981,38
ZNF680_E4_1086.37,ZNF680,6452,4062
ZNF680_E4_1086.39,ZNF680,5194,642
ZNF680_E4_1086.44,ZNF680,785,4
ZNF680_E4_1086.51,ZNF680,584,12
ZNF680_E4_1086.61,ZNF680,960,63
ZNF681_E4_1239.23,ZNF681,6831,18978
ZNF681_E4_1239.90,ZNF681,906,12
ZNF681_E4_1239.91,ZNF681,2135,27
ZNF681_E4_1239.93,ZNF681,1116,27
ZNF681_E4_1239.94,ZNF681,2674,93
ZNF682_E4_750.26,ZNF682,2014,20349
ZNF682_E4_750.28,ZNF682,1517,704
ZNF682_E4_750.42,ZNF682,1024,1
ZNF682_E4_750.47,ZNF682,474,41
ZNF682_E4_750.52,ZNF682,3142,1208
ZNF682_E4_750.8,ZNF682,2725,391
ZNF683_E4_51.0,ZNF683,1257,411
ZNF683_E5_129.13,ZNF683,712,636
ZNF683_E6_141.10,ZNF683,1419,1127
ZNF683_E6_141.11,ZNF683,1300,450
ZNF683_E6_141.20,ZNF683,709,1
ZNF683_E6_141.23,ZNF683,2024,187
ZNF684_E5_660.36,ZNF684,4297,663
ZNF684_E5_660.37,ZNF684,828,38
ZNF684_E5_660.47,ZNF684,3118,3654
ZNF684_E5_660.48,ZNF684,1020,50
ZNF684_E5_660.52,ZNF684,2962,4859
ZNF684_E5_660.8,ZNF684,3133,1114
ZNF687_E4_179.7,ZNF687,1322,92
ZNF687_E5_177.27,ZNF687,235,1
ZNF687_E7_330.26,ZNF687,845,8
ZNF687_E7_330.49,ZNF687,2106,504
ZNF687_E7_330.57,ZNF687,586,1
ZNF687_E7_330.58,ZNF687,2688,207
ZNF687_E8_113.4,ZNF687,263,1
ZNF688_E3_153.10,ZNF688,1611,240
ZNF688_E3_153.13,ZNF688,1814,659
ZNF688_E3_153.14,ZNF688,460,1
ZNF688_E3_153.4,ZNF688,4396,5579
ZNF688_E3_153.5,ZNF688,668,19
ZNF688_E3_153.8,ZNF688,2794,11
ZNF689_E3_666.107,ZNF689,1170,4
ZNF689_E3_666.32,ZNF689,1205,414
ZNF689_E3_666.39,ZNF689,106,1
ZNF689_E3_666.44,ZNF689,42,2
ZNF689_E3_666.50,ZNF689,2666,876
ZNF689_E3_666.79,ZNF689,370,1
ZNF691_E4_573.3,ZNF691,3532,495
ZNF691_E4_573.30,ZNF691,187,8
ZNF691_E4_573.4,ZNF691,557,31
ZNF691_E4_573.52,ZNF691,2115,2398
ZNF691_E4_573.60,ZNF691,1595,143
ZNF691_E4_573.68,ZNF691,852,214
ZNF692_E11_47.0,ZNF692,1570,1378
ZNF692_E11_47.1,ZNF692,562,65
ZNF692_E11_47.2,ZNF692,387,1
ZNF692_E11_47.3,ZNF692,4304,13275
ZNF695_E4_1104.30,ZNF695,1934,574
ZNF695_E4_1104.51,ZNF695,5982,41195
ZNF695_E4_1104.56,ZNF695,1550,95
ZNF695_E4_1104.60,ZNF695,4263,1810
ZNF695_E4_1104.66,ZNF695,2668,46
ZNF696_E3_651.113,ZNF696,1220,414
ZNF696_E3_651.32,ZNF696,1462,2619
ZNF696_E3_651.34,ZNF696,842,1
ZNF696_E3_651.35,ZNF696,370,1
ZNF696_E3_651.56,ZNF696,32,1
ZNF696_E3_651.99,ZNF696,500,450
ZNF697_E3_1059.170,ZNF697,590,62
ZNF697_E3_1059.172,ZNF697,248,1
ZNF697_E3_1059.63,ZNF697,1566,121
ZNF697_E3_1059.8,ZNF697,569,50
ZNF697_E3_1059.84,ZNF697,4095,3533
ZNF697_E3_1059.97,ZNF697,2000,6681
ZNF699_E5_1254.0,ZNF699,3795,1168
ZNF699_E5_1254.119,ZNF699,1236,178
ZNF699_E5_1254.61,ZNF699,4356,425
ZNF699_E5_1254.93,ZNF699,864,1
ZNF699_E5_1254.94,ZNF699,1179,521
ZNF699_E5_1254.99,ZNF699,1534,637
ZNF7_E5_1380.103,ZNF7,1022,1
ZNF7_E5_1380.104,ZNF7,670,202
ZNF7_E5_1380.49,ZNF7,880,18
ZNF7_E5_1380.64,ZNF7,2317,762
ZNF7_E5_1380.65,ZNF7,2474,106
ZNF7_E5_1380.82,ZNF7,2742,1245
ZNF70_E2_915.104,ZNF70,2307,11207
ZNF70_E2_915.108,ZNF70,1177,256
ZNF70_E2_915.33,ZNF70,398,1
ZNF70_E2_915.59,ZNF70,276,2
ZNF70_E2_915.67,ZNF70,1699,32
ZNF70_E2_915.68,ZNF70,377,47
ZNF700_E4_1239.27,ZNF700,3005,4956
ZNF700_E4_1239.28,ZNF700,2592,7975
ZNF700_E4_1239.29,ZNF700,731,44
ZNF700_E4_1239.34,ZNF700,3723,1028
ZNF700_E4_1239.60,ZNF700,2984,6245
ZNF700_E4_1239.89,ZNF700,2910,46744
ZNF701_E5_795.30,ZNF701,2035,8693
ZNF701_E5_795.39,ZNF701,1595,1
ZNF701_E5_795.42,ZNF701,7034,2271
ZNF701_E5_795.7,ZNF701,1597,4845
ZNF703_E2_91.0,ZNF703,1764,13422
ZNF703_E2_91.10,ZNF703,2311,211
ZNF703_E2_91.11,ZNF703,1013,17
ZNF703_E2_91.2,ZNF703,1252,166
ZNF703_E2_91.3,ZNF703,636,1
ZNF703_E2_91.9,ZNF703,733,11
ZNF705A_E5_483.0,ZNF705A,1901,2039
ZNF705A_E5_483.10,ZNF705A,1,1
ZNF705A_E5_483.26,ZNF705A,583,1
ZNF705A_E5_483.27,ZNF705A,3150,607
ZNF705A_E5_483.34,ZNF705A,6100,46899
ZNF705A_E5_483.4,ZNF705A,3043,3541
ZNF705D_E7_396.2,ZNF705D,6431,2430
ZNF705D_E7_396.26,ZNF705D,3380,609
ZNF705D_E7_396.28,ZNF705D,1843,1099
ZNF705D_E7_396.29,ZNF705D,2637,1351
ZNF705D_E7_396.30,ZNF705D,2593,270
ZNF705D_E7_396.31,ZNF705D,3941,156
ZNF705G_E5_162.2,ZNF705G,3590,4949
ZNF705G_E5_162.4,ZNF705G,1,1
ZNF705G_E5_162.5,ZNF705G,5641,847
ZNF705G_E5_162.6,ZNF705G,5314,56019
ZNF705G_E5_162.7,ZNF705G,954,18
ZNF705G_E5_162.9,ZNF705G,2824,284
ZNF706_E4_48.0,ZNF706,428,122
ZNF706_E4_48.1,ZNF706,1811,62
ZNF706_E4_48.2,ZNF706,1548,63
ZNF706_E4_48.3,ZNF706,1782,301
ZNF707_E8_567.102,ZNF707,135,1
ZNF707_E8_567.19,ZNF707,2161,365
ZNF707_E8_567.25,ZNF707,354,15
ZNF707_E8_567.42,ZNF707,1142,1
ZNF707_E8_567.54,ZNF707,84,1
ZNF707_E8_567.80,ZNF707,1388,97
ZNF708_E4_1233.19,ZNF708,10667,4053
ZNF708_E4_1233.22,ZNF708,7563,1010
ZNF708_E4_1233.56,ZNF708,4197,3624
ZNF708_E4_1233.71,ZNF708,3540,2287
ZNF708_E4_1233.72,ZNF708,2017,1220
ZNF708_E4_1233.86,ZNF708,1800,4
ZNF709_E4_1422.103,ZNF709,2408,23834
ZNF709_E4_1422.113,ZNF709,1641,337
ZNF709_E4_1422.45,ZNF709,1508,4
ZNF709_E4_1422.65,ZNF709,1328,190
ZNF709_E4_1422.80,ZNF709,2248,128
ZNF709_E4_1422.9,ZNF709,3062,43299
ZNF71_E3_1110.105,ZNF71,1756,41
ZNF71_E3_1110.131,ZNF71,2079,39
ZNF71_E3_1110.166,ZNF71,2176,97
ZNF71_E3_1110.74,ZNF71,1498,46251
ZNF71_E3_1110.75,ZNF71,1086,52
ZNF71_E3_1110.89,ZNF71,906,322
ZNF710_E2_450.11,ZNF710,4828,11389
