STUDY_ID	SAMPLE_ID	UBE2H
ov_tcga_pan_can_atlas_2018	TCGA-29-1691-01	2756.4369
ov_tcga_pan_can_atlas_2018	TCGA-29-1692-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1693-01	1572.3334
ov_tcga_pan_can_atlas_2018	TCGA-29-1694-01	2513.7008
ov_tcga_pan_can_atlas_2018	TCGA-29-1695-01	4923.1922
ov_tcga_pan_can_atlas_2018	TCGA-29-1696-01	1633.8641
ov_tcga_pan_can_atlas_2018	TCGA-29-1697-01	4331.8733
ov_tcga_pan_can_atlas_2018	TCGA-29-1698-01	3577.0097
ov_tcga_pan_can_atlas_2018	TCGA-29-1699-01	3873.1653
ov_tcga_pan_can_atlas_2018	TCGA-29-1701-01	1226.9642
ov_tcga_pan_can_atlas_2018	TCGA-29-1702-01	1855.6713
ov_tcga_pan_can_atlas_2018	TCGA-29-1703-01	2253.6679
ov_tcga_pan_can_atlas_2018	TCGA-29-1704-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1705-01	2162.5235
ov_tcga_pan_can_atlas_2018	TCGA-29-1707-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1710-01	2779.7419
ov_tcga_pan_can_atlas_2018	TCGA-29-1711-01	3128.1608
ov_tcga_pan_can_atlas_2018	TCGA-29-1761-01	2188.7872
ov_tcga_pan_can_atlas_2018	TCGA-29-1762-01	2095.0574
ov_tcga_pan_can_atlas_2018	TCGA-29-1763-01	2334.0338
ov_tcga_pan_can_atlas_2018	TCGA-29-1764-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1766-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1768-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1769-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1770-01	1731.2717
ov_tcga_pan_can_atlas_2018	TCGA-29-1771-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1774-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1775-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1776-01	1283.579
ov_tcga_pan_can_atlas_2018	TCGA-29-1777-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1778-01	3033.5571
ov_tcga_pan_can_atlas_2018	TCGA-29-1781-01	1719.2005
ov_tcga_pan_can_atlas_2018	TCGA-29-1783-01	2275.3889
ov_tcga_pan_can_atlas_2018	TCGA-29-1784-01	2878.8701
ov_tcga_pan_can_atlas_2018	TCGA-29-1785-01	976.5447
ov_tcga_pan_can_atlas_2018	TCGA-29-2425-01	1802.6797
ov_tcga_pan_can_atlas_2018	TCGA-29-2427-01	2124.0521
ov_tcga_pan_can_atlas_2018	TCGA-29-2428-01	2299.4677
ov_tcga_pan_can_atlas_2018	TCGA-29-2429-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-2431-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-2432-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-2434-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-2436-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-A5NZ-01	2744.4476
ov_tcga_pan_can_atlas_2018	TCGA-30-1714-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-30-1718-01	2374.1621
ov_tcga_pan_can_atlas_2018	TCGA-30-1853-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-30-1855-01	2692.7943
ov_tcga_pan_can_atlas_2018	TCGA-30-1856-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-30-1857-01	1937.1387
ov_tcga_pan_can_atlas_2018	TCGA-30-1859-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-30-1860-01	2005.1874
ov_tcga_pan_can_atlas_2018	TCGA-30-1861-01	4939.2417
ov_tcga_pan_can_atlas_2018	TCGA-30-1862-01	2151.5447
ov_tcga_pan_can_atlas_2018	TCGA-30-1866-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-30-1867-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-30-1880-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-30-1887-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-30-1891-01	1375.8887
ov_tcga_pan_can_atlas_2018	TCGA-30-1892-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-31-1944-01	3578.6939
ov_tcga_pan_can_atlas_2018	TCGA-31-1946-01	3949.653
ov_tcga_pan_can_atlas_2018	TCGA-31-1950-01	2278.2565
ov_tcga_pan_can_atlas_2018	TCGA-31-1951-01	3700.0892
ov_tcga_pan_can_atlas_2018	TCGA-31-1953-01	3544.237
ov_tcga_pan_can_atlas_2018	TCGA-31-1955-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-31-1956-01	2327.7068
ov_tcga_pan_can_atlas_2018	TCGA-31-1959-01	1995.6834
ov_tcga_pan_can_atlas_2018	TCGA-36-1568-01	2865.0146
ov_tcga_pan_can_atlas_2018	TCGA-36-1569-01	1849.663
ov_tcga_pan_can_atlas_2018	TCGA-36-1570-01	3609.6458
ov_tcga_pan_can_atlas_2018	TCGA-36-1571-01	2888.0647
ov_tcga_pan_can_atlas_2018	TCGA-36-1574-01	2313.3142
ov_tcga_pan_can_atlas_2018	TCGA-36-1575-01	3850.8799
ov_tcga_pan_can_atlas_2018	TCGA-36-1576-01	1907.9164
ov_tcga_pan_can_atlas_2018	TCGA-36-1577-01	1228.4117
ov_tcga_pan_can_atlas_2018	TCGA-36-1578-01	3319.5987
ov_tcga_pan_can_atlas_2018	TCGA-36-1580-01	2801.7087
ov_tcga_pan_can_atlas_2018	TCGA-36-1581-01	1345.5102
ov_tcga_pan_can_atlas_2018	TCGA-36-2529-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2530-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2532-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2533-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2534-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2537-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2538-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2540-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2542-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2543-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2544-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2545-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2547-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2548-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2549-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2551-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2552-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-3P-A9WA-01	2771.1937
ov_tcga_pan_can_atlas_2018	TCGA-42-2582-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-42-2587-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-42-2588-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-42-2589-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-42-2590-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-42-2591-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-42-2593-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-57-1582-01	3415.4951
ov_tcga_pan_can_atlas_2018	TCGA-57-1583-01	4756.0789
ov_tcga_pan_can_atlas_2018	TCGA-57-1584-01	2767.6252
ov_tcga_pan_can_atlas_2018	TCGA-57-1585-01	1990.4489
ov_tcga_pan_can_atlas_2018	TCGA-57-1586-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-57-1992-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-57-1993-01	2974.0656
ov_tcga_pan_can_atlas_2018	TCGA-57-1994-01	2204.7274
ov_tcga_pan_can_atlas_2018	TCGA-59-2348-01	3676.2562
ov_tcga_pan_can_atlas_2018	TCGA-59-2349-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-59-2350-01	3455.0863
ov_tcga_pan_can_atlas_2018	TCGA-59-2351-01	3580.4417
ov_tcga_pan_can_atlas_2018	TCGA-59-2352-01	2356.8199
ov_tcga_pan_can_atlas_2018	TCGA-59-2354-01	1401.8974
ov_tcga_pan_can_atlas_2018	TCGA-59-2355-01	1890.3557
ov_tcga_pan_can_atlas_2018	TCGA-59-2363-01	1589.6756
ov_tcga_pan_can_atlas_2018	TCGA-59-2372-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-59-A5PD-01	2522.9317
ov_tcga_pan_can_atlas_2018	TCGA-5X-AA5U-01	2067.5283
ov_tcga_pan_can_atlas_2018	TCGA-61-1721-01	953.4309
ov_tcga_pan_can_atlas_2018	TCGA-61-1722-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1724-01	3994.8338
ov_tcga_pan_can_atlas_2018	TCGA-61-1725-01	1992.7338
ov_tcga_pan_can_atlas_2018	TCGA-61-1727-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1728-01	3554.4785
ov_tcga_pan_can_atlas_2018	TCGA-61-1730-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1733-01	1806.658
ov_tcga_pan_can_atlas_2018	TCGA-61-1734-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1736-01	3713.6353
ov_tcga_pan_can_atlas_2018	TCGA-61-1737-01	3891.7638
ov_tcga_pan_can_atlas_2018	TCGA-61-1738-01	2439.3432
ov_tcga_pan_can_atlas_2018	TCGA-61-1740-01	1324.6268
ov_tcga_pan_can_atlas_2018	TCGA-61-1741-01	2091.6435
ov_tcga_pan_can_atlas_2018	TCGA-61-1743-01	3621.4713
ov_tcga_pan_can_atlas_2018	TCGA-61-1895-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1899-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1900-01	2677.5823
ov_tcga_pan_can_atlas_2018	TCGA-61-1901-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1903-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1904-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1906-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1907-01	1631.3242
ov_tcga_pan_can_atlas_2018	TCGA-61-1910-01	2368.2357
ov_tcga_pan_can_atlas_2018	TCGA-61-1911-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1913-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1914-01	2463.9045
ov_tcga_pan_can_atlas_2018	TCGA-61-1915-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1917-01	2023.6676
ov_tcga_pan_can_atlas_2018	TCGA-61-1918-01	2394.117
ov_tcga_pan_can_atlas_2018	TCGA-61-1919-01	3755.384
ov_tcga_pan_can_atlas_2018	TCGA-61-1995-01	3516.5259
ov_tcga_pan_can_atlas_2018	TCGA-61-1998-01	2480.482
ov_tcga_pan_can_atlas_2018	TCGA-61-2000-01	2408.3822
ov_tcga_pan_can_atlas_2018	TCGA-61-2002-01	1739.8017
ov_tcga_pan_can_atlas_2018	TCGA-61-2003-01	2325.8952
ov_tcga_pan_can_atlas_2018	TCGA-61-2008-01	1063.3831
ov_tcga_pan_can_atlas_2018	TCGA-61-2009-01	1371.2641
ov_tcga_pan_can_atlas_2018	TCGA-61-2012-01	2290.9741
ov_tcga_pan_can_atlas_2018	TCGA-61-2016-01	2137.1247
ov_tcga_pan_can_atlas_2018	TCGA-61-2017-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-2018-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-2087-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-2088-01	2564.198
ov_tcga_pan_can_atlas_2018	TCGA-61-2092-01	2325.8042
ov_tcga_pan_can_atlas_2018	TCGA-61-2094-01	2551.3893
ov_tcga_pan_can_atlas_2018	TCGA-61-2095-01	2263.0445
ov_tcga_pan_can_atlas_2018	TCGA-61-2096-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-2097-01	2474.0276
ov_tcga_pan_can_atlas_2018	TCGA-61-2098-01	1543.4935
ov_tcga_pan_can_atlas_2018	TCGA-61-2101-01	3529.1434
ov_tcga_pan_can_atlas_2018	TCGA-61-2102-01	2015.1922
ov_tcga_pan_can_atlas_2018	TCGA-61-2104-01	3203.019
ov_tcga_pan_can_atlas_2018	TCGA-61-2109-01	2871.2141
ov_tcga_pan_can_atlas_2018	TCGA-61-2110-01	2808.1631
ov_tcga_pan_can_atlas_2018	TCGA-61-2111-01	2525.7174
ov_tcga_pan_can_atlas_2018	TCGA-61-2113-01	2515.2029
ov_tcga_pan_can_atlas_2018	TCGA-61-2610-02	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-2611-02	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-2612-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-2613-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-2614-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-72-4231-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-72-4232-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-72-4233-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-72-4234-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-72-4235-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-72-4236-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-72-4237-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-72-4238-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-72-4240-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-72-4241-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-OY-A56P-01	2941.0836
ov_tcga_pan_can_atlas_2018	TCGA-OY-A56Q-01	4216.1676
ov_tcga_pan_can_atlas_2018	TCGA-VG-A8LO-01	2471.3967
ov_tcga_pan_can_atlas_2018	TCGA-WR-A838-01	2945.1619
paad_tcga_pan_can_atlas_2018	TCGA-2J-AAB1-01	1488.29
paad_tcga_pan_can_atlas_2018	TCGA-2J-AAB4-01	1635.52
paad_tcga_pan_can_atlas_2018	TCGA-2J-AAB6-01	2324.56
paad_tcga_pan_can_atlas_2018	TCGA-2J-AAB8-01	1633.84
paad_tcga_pan_can_atlas_2018	TCGA-2J-AAB9-01	2004.29
paad_tcga_pan_can_atlas_2018	TCGA-2J-AABA-01	1640.83
paad_tcga_pan_can_atlas_2018	TCGA-2J-AABE-01	1913.37
paad_tcga_pan_can_atlas_2018	TCGA-2J-AABF-01	1735.45
paad_tcga_pan_can_atlas_2018	TCGA-2J-AABH-01	2083.19
paad_tcga_pan_can_atlas_2018	TCGA-2J-AABI-01	2525.04
paad_tcga_pan_can_atlas_2018	TCGA-2J-AABK-01	1339.21
paad_tcga_pan_can_atlas_2018	TCGA-2J-AABO-01	1818.91
paad_tcga_pan_can_atlas_2018	TCGA-2J-AABP-01	806.944
paad_tcga_pan_can_atlas_2018	TCGA-2J-AABR-01	1590.6
paad_tcga_pan_can_atlas_2018	TCGA-2J-AABT-01	1888.61
paad_tcga_pan_can_atlas_2018	TCGA-2J-AABU-01	1963.97
paad_tcga_pan_can_atlas_2018	TCGA-2J-AABV-01	645.669
paad_tcga_pan_can_atlas_2018	TCGA-2L-AAQA-01	2078.83
paad_tcga_pan_can_atlas_2018	TCGA-2L-AAQE-01	2057.92
paad_tcga_pan_can_atlas_2018	TCGA-2L-AAQI-01	1704.37
paad_tcga_pan_can_atlas_2018	TCGA-2L-AAQJ-01	2383.66
paad_tcga_pan_can_atlas_2018	TCGA-2L-AAQL-01	1432.76
paad_tcga_pan_can_atlas_2018	TCGA-2L-AAQM-01	988.724
paad_tcga_pan_can_atlas_2018	TCGA-3A-A9I5-01	676.471
paad_tcga_pan_can_atlas_2018	TCGA-3A-A9I7-01	1720.2
paad_tcga_pan_can_atlas_2018	TCGA-3A-A9I9-01	1277.05
paad_tcga_pan_can_atlas_2018	TCGA-3A-A9IB-01	2007.86
paad_tcga_pan_can_atlas_2018	TCGA-3A-A9IC-01	1745.68
paad_tcga_pan_can_atlas_2018	TCGA-3A-A9IH-01	2419.51
paad_tcga_pan_can_atlas_2018	TCGA-3A-A9IJ-01	490.491
paad_tcga_pan_can_atlas_2018	TCGA-3A-A9IL-01	1122.79
paad_tcga_pan_can_atlas_2018	TCGA-3A-A9IN-01	1243.65
paad_tcga_pan_can_atlas_2018	TCGA-3A-A9IO-01	1438.51
paad_tcga_pan_can_atlas_2018	TCGA-3A-A9IR-01	1645.95
paad_tcga_pan_can_atlas_2018	TCGA-3A-A9IS-01	2110.4
paad_tcga_pan_can_atlas_2018	TCGA-3A-A9IU-01	1898.51
paad_tcga_pan_can_atlas_2018	TCGA-3A-A9IV-01	3328.19
paad_tcga_pan_can_atlas_2018	TCGA-3A-A9IX-01	1604.08
paad_tcga_pan_can_atlas_2018	TCGA-3A-A9IZ-01	2612.64
paad_tcga_pan_can_atlas_2018	TCGA-3A-A9J0-01	1575.92
paad_tcga_pan_can_atlas_2018	TCGA-3E-AAAY-01	1283.28
paad_tcga_pan_can_atlas_2018	TCGA-3E-AAAZ-01	1590.5
paad_tcga_pan_can_atlas_2018	TCGA-F2-6879-01	1834.51
paad_tcga_pan_can_atlas_2018	TCGA-F2-6880-01	1908.56
paad_tcga_pan_can_atlas_2018	TCGA-F2-7273-01	2002.4
paad_tcga_pan_can_atlas_2018	TCGA-F2-7276-01	1969.19
paad_tcga_pan_can_atlas_2018	TCGA-F2-A44G-01	1737.31
paad_tcga_pan_can_atlas_2018	TCGA-F2-A44H-01	1571.59
paad_tcga_pan_can_atlas_2018	TCGA-F2-A7TX-01	2672.82
paad_tcga_pan_can_atlas_2018	TCGA-F2-A8YN-01	2321.17
paad_tcga_pan_can_atlas_2018	TCGA-FB-A4P5-01	1175.96
paad_tcga_pan_can_atlas_2018	TCGA-FB-A4P6-01	1310.63
paad_tcga_pan_can_atlas_2018	TCGA-FB-A545-01	1891.75
paad_tcga_pan_can_atlas_2018	TCGA-FB-A5VM-01	1191.44
paad_tcga_pan_can_atlas_2018	TCGA-FB-A78T-01	1506.03
paad_tcga_pan_can_atlas_2018	TCGA-FB-A7DR-01	2273.4
paad_tcga_pan_can_atlas_2018	TCGA-FB-AAPP-01	2117.2
paad_tcga_pan_can_atlas_2018	TCGA-FB-AAPQ-01	2646.55
paad_tcga_pan_can_atlas_2018	TCGA-FB-AAPS-01	1181.38
paad_tcga_pan_can_atlas_2018	TCGA-FB-AAPU-01	2488.17
paad_tcga_pan_can_atlas_2018	TCGA-FB-AAPY-01	1061.21
paad_tcga_pan_can_atlas_2018	TCGA-FB-AAPZ-01	1666.91
paad_tcga_pan_can_atlas_2018	TCGA-FB-AAQ0-01	1614.01
paad_tcga_pan_can_atlas_2018	TCGA-FB-AAQ1-01	2779.92
paad_tcga_pan_can_atlas_2018	TCGA-FB-AAQ2-01	1695.67
paad_tcga_pan_can_atlas_2018	TCGA-FB-AAQ3-01	1052.04
paad_tcga_pan_can_atlas_2018	TCGA-FB-AAQ6-01	1715.49
paad_tcga_pan_can_atlas_2018	TCGA-FZ-5919-01	NA
paad_tcga_pan_can_atlas_2018	TCGA-FZ-5920-01	NA
paad_tcga_pan_can_atlas_2018	TCGA-FZ-5921-01	NA
paad_tcga_pan_can_atlas_2018	TCGA-FZ-5922-01	NA
paad_tcga_pan_can_atlas_2018	TCGA-FZ-5923-01	NA
paad_tcga_pan_can_atlas_2018	TCGA-FZ-5924-01	NA
paad_tcga_pan_can_atlas_2018	TCGA-FZ-5926-01	NA
paad_tcga_pan_can_atlas_2018	TCGA-H6-8124-01	1136.06
paad_tcga_pan_can_atlas_2018	TCGA-H6-A45N-01	1340.61
paad_tcga_pan_can_atlas_2018	TCGA-H8-A6C1-01	1012.93
paad_tcga_pan_can_atlas_2018	TCGA-HV-A5A3-01	2058.78
paad_tcga_pan_can_atlas_2018	TCGA-HV-A5A4-01	1429.34
paad_tcga_pan_can_atlas_2018	TCGA-HV-A5A5-01	1350.09
paad_tcga_pan_can_atlas_2018	TCGA-HV-A5A6-01	1088.87
paad_tcga_pan_can_atlas_2018	TCGA-HV-A7OL-01	1086.26
paad_tcga_pan_can_atlas_2018	TCGA-HV-A7OP-01	600.613
paad_tcga_pan_can_atlas_2018	TCGA-HV-AA8V-01	1599.42
paad_tcga_pan_can_atlas_2018	TCGA-HV-AA8X-01	1862.98
paad_tcga_pan_can_atlas_2018	TCGA-HZ-7289-01	2846.31
paad_tcga_pan_can_atlas_2018	TCGA-HZ-7918-01	1666.26
paad_tcga_pan_can_atlas_2018	TCGA-HZ-7919-01	2415.83
paad_tcga_pan_can_atlas_2018	TCGA-HZ-7920-01	1469.87
paad_tcga_pan_can_atlas_2018	TCGA-HZ-7922-01	1859.53
paad_tcga_pan_can_atlas_2018	TCGA-HZ-7923-01	1394.96
paad_tcga_pan_can_atlas_2018	TCGA-HZ-7924-01	1614.71
paad_tcga_pan_can_atlas_2018	TCGA-HZ-7925-01	2308.75
paad_tcga_pan_can_atlas_2018	TCGA-HZ-7926-01	2295.35
paad_tcga_pan_can_atlas_2018	TCGA-HZ-8001-01	752.556
paad_tcga_pan_can_atlas_2018	TCGA-HZ-8002-01	1753.3
paad_tcga_pan_can_atlas_2018	TCGA-HZ-8003-01	2079.71
paad_tcga_pan_can_atlas_2018	TCGA-HZ-8005-01	3293.66
paad_tcga_pan_can_atlas_2018	TCGA-HZ-8315-01	2277.17
paad_tcga_pan_can_atlas_2018	TCGA-HZ-8317-01	2279.09
paad_tcga_pan_can_atlas_2018	TCGA-HZ-8519-01	1479.79
paad_tcga_pan_can_atlas_2018	TCGA-HZ-8636-01	2516.12
paad_tcga_pan_can_atlas_2018	TCGA-HZ-8637-01	1244.32
paad_tcga_pan_can_atlas_2018	TCGA-HZ-8638-01	1620.75
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A49G-01	1094.64
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A49H-01	917.706
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A49I-01	1630.59
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A4BH-01	1891.53
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A4BK-01	1389.1
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A77O-01	1174.67
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A77P-01	1402.99
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A77Q-01	1959.46
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A8P0-01	1680.89
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A8P1-01	1226.95
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A9TJ-01	1134.63
paad_tcga_pan_can_atlas_2018	TCGA-IB-7644-01	2482.21
paad_tcga_pan_can_atlas_2018	TCGA-IB-7645-01	2268.19
paad_tcga_pan_can_atlas_2018	TCGA-IB-7646-01	2841.62
paad_tcga_pan_can_atlas_2018	TCGA-IB-7647-01	2396.76
paad_tcga_pan_can_atlas_2018	TCGA-IB-7649-01	1640.57
paad_tcga_pan_can_atlas_2018	TCGA-IB-7651-01	1532.99
paad_tcga_pan_can_atlas_2018	TCGA-IB-7652-01	2349.32
paad_tcga_pan_can_atlas_2018	TCGA-IB-7885-01	2333.81
paad_tcga_pan_can_atlas_2018	TCGA-IB-7886-01	2457.29
paad_tcga_pan_can_atlas_2018	TCGA-IB-7887-01	1833.76
paad_tcga_pan_can_atlas_2018	TCGA-IB-7888-01	1282.88
paad_tcga_pan_can_atlas_2018	TCGA-IB-7889-01	1582.61
paad_tcga_pan_can_atlas_2018	TCGA-IB-7890-01	1718.22
paad_tcga_pan_can_atlas_2018	TCGA-IB-7891-01	1707.3
paad_tcga_pan_can_atlas_2018	TCGA-IB-7893-01	2572.71
paad_tcga_pan_can_atlas_2018	TCGA-IB-7897-01	1932.42
paad_tcga_pan_can_atlas_2018	TCGA-IB-8126-01	1956.92
paad_tcga_pan_can_atlas_2018	TCGA-IB-8127-01	2953.57
paad_tcga_pan_can_atlas_2018	TCGA-IB-A5SO-01	1439.75
paad_tcga_pan_can_atlas_2018	TCGA-IB-A5SP-01	1403.65
paad_tcga_pan_can_atlas_2018	TCGA-IB-A5SQ-01	1498.39
paad_tcga_pan_can_atlas_2018	TCGA-IB-A5SS-01	2402.88
paad_tcga_pan_can_atlas_2018	TCGA-IB-A5ST-01	1441.24
paad_tcga_pan_can_atlas_2018	TCGA-IB-A6UF-01	1992.88
paad_tcga_pan_can_atlas_2018	TCGA-IB-A6UG-01	1936.74
paad_tcga_pan_can_atlas_2018	TCGA-IB-A7LX-01	1491.05
paad_tcga_pan_can_atlas_2018	TCGA-IB-A7M4-01	1460.31
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUM-01	1440.86
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUN-01	2124.23
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUO-01	1830.27
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUP-01	1446.26
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUQ-01	1532.53
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUR-01	1153.74
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUS-01	1165.61
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUT-01	1593.3
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUU-01	2058.8
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUV-01	1287.37
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUW-01	1476.6
paad_tcga_pan_can_atlas_2018	TCGA-L1-A7W4-01	1715.26
paad_tcga_pan_can_atlas_2018	TCGA-LB-A7SX-01	1881.94
paad_tcga_pan_can_atlas_2018	TCGA-LB-A8F3-01	881.726
paad_tcga_pan_can_atlas_2018	TCGA-LB-A9Q5-01	1759.31
paad_tcga_pan_can_atlas_2018	TCGA-M8-A5N4-01	2301.55
paad_tcga_pan_can_atlas_2018	TCGA-OE-A75W-01	1453.82
paad_tcga_pan_can_atlas_2018	TCGA-PZ-A5RE-01	1032.39
paad_tcga_pan_can_atlas_2018	TCGA-Q3-A5QY-01	936.568
paad_tcga_pan_can_atlas_2018	TCGA-Q3-AA2A-01	1031
paad_tcga_pan_can_atlas_2018	TCGA-RB-A7B8-01	1344.68
paad_tcga_pan_can_atlas_2018	TCGA-RB-AA9M-01	1590.99
paad_tcga_pan_can_atlas_2018	TCGA-RL-AAAS-01	1267.95
paad_tcga_pan_can_atlas_2018	TCGA-S4-A8RM-01	2595.84
paad_tcga_pan_can_atlas_2018	TCGA-S4-A8RO-01	1314.18
paad_tcga_pan_can_atlas_2018	TCGA-S4-A8RP-01	1239.28
paad_tcga_pan_can_atlas_2018	TCGA-US-A774-01	1593.68
paad_tcga_pan_can_atlas_2018	TCGA-US-A776-01	1028.42
paad_tcga_pan_can_atlas_2018	TCGA-US-A779-01	1487.21
paad_tcga_pan_can_atlas_2018	TCGA-US-A77E-01	2378.6
paad_tcga_pan_can_atlas_2018	TCGA-US-A77G-01	1808.76
paad_tcga_pan_can_atlas_2018	TCGA-US-A77J-01	955.542
paad_tcga_pan_can_atlas_2018	TCGA-XD-AAUG-01	1447.97
paad_tcga_pan_can_atlas_2018	TCGA-XD-AAUH-01	1221.24
paad_tcga_pan_can_atlas_2018	TCGA-XD-AAUI-01	1601.29
paad_tcga_pan_can_atlas_2018	TCGA-XD-AAUL-01	1251.14
